"Date","M04140USM336NNBR"
1928-10-01,92.9
1928-11-01,93.9
1928-12-01,93.7
1929-01-01,94.2
1929-02-01,94.2
1929-03-01,93.9
1929-04-01,94.3
1929-05-01,94.2
1929-06-01,94.3
1929-07-01,95
1929-08-01,95.4
1929-09-01,94.5
1929-10-01,94.3
1929-11-01,94.3
1929-12-01,94
1930-01-01,92.4
1930-02-01,91.6
1930-03-01,91.2
1930-04-01,89.9
1930-05-01,88.9
1930-06-01,88
1930-07-01,86.6
1930-08-01,86
1930-09-01,85
1930-10-01,83.7
1930-11-01,83.3
1930-12-01,82
1931-01-01,82.2
1931-02-01,83.2
1931-03-01,82.3
1931-04-01,81.8
1931-05-01,81.4
1931-06-01,80.4
1931-07-01,79.9
1931-08-01,79.8
1931-09-01,81.9
1931-10-01,80
1931-11-01,81.3
1931-12-01,80.2
1932-01-01,78.6
1932-02-01,79.1
1932-03-01,79.3
1932-04-01,78.7
1932-05-01,77.7
1932-06-01,79.2
1932-07-01,79.5
1932-08-01,79.3
1932-09-01,79
1932-10-01,78.8
1932-11-01,78.2
1932-12-01,77.9
1933-01-01,77
1933-02-01,76
1933-03-01,76.6
1933-04-01,75
1933-05-01,74.5
1933-06-01,74.6
1933-07-01,73.5
1933-08-01,75
1933-09-01,77.2
1933-10-01,79.4
1933-11-01,82.6
1933-12-01,83.5
1934-01-01,87.1
1934-02-01,88.1
1934-03-01,87.4
1934-04-01,87.1
1934-05-01,88.5
1934-06-01,87.4
1934-07-01,91.8
1934-08-01,92.9
1934-09-01,91.9
1934-10-01,93.3
1934-11-01,92.5
1934-12-01,89.9
1935-01-01,92.1
1935-02-01,92
1935-03-01,91.9
1935-04-01,91.9
1935-05-01,92
1935-06-01,91.2
1935-07-01,90.5
1935-08-01,90.8
1935-09-01,90
1935-10-01,89.6
1935-11-01,88.8
1935-12-01,89.6
1936-01-01,89
1936-02-01,89.1
1936-03-01,87.6
1936-04-01,86.4
1936-05-01,87.1
1936-06-01,88.2
1936-07-01,87.3
1936-08-01,88.1
1936-09-01,88.8
1936-10-01,89.6
1936-11-01,90
1936-12-01,90.6
1937-01-01,91.4
1937-02-01,92.3
1937-03-01,93.3
1937-04-01,95.8
1937-05-01,98
1937-06-01,99.8
1937-07-01,101.6
1937-08-01,101.9
1937-09-01,103.4
1937-10-01,105.7
1937-11-01,104.8
1937-12-01,105.3
1938-01-01,105.4
1938-02-01,105.1
1938-03-01,105.9
1938-04-01,104.3
1938-05-01,104.4
1938-06-01,102.7
1938-07-01,97.9
1938-08-01,96.2
1938-09-01,95.9
1938-10-01,93.7
1938-11-01,91.6
1938-12-01,92.2
1939-01-01,93.2
1939-02-01,94.1
1939-03-01,95.8
1939-04-01,95.1
1939-05-01,94.8
1939-06-01,92.1
1939-07-01,91.4
