"Date","EXPINF16YR"
1982-01-01,5.8013683
1982-02-01,5.6817159
1982-03-01,5.2763571
1982-04-01,5.3427759
1982-05-01,5.3498941
1982-06-01,5.2629529
1982-07-01,5.5258196
1982-08-01,5.3357942
1982-09-01,5.3869767
1982-10-01,5.0628399
1982-11-01,4.4964252
1982-12-01,4.6362189
1983-01-01,4.4924224
1983-02-01,4.6359491
1983-03-01,4.4218669
1983-04-01,4.518093
1983-05-01,4.3325925
1983-06-01,4.5197442
1983-07-01,4.6286772
1983-08-01,4.7516029
1983-09-01,4.8410797
1983-10-01,4.7194245
1983-11-01,4.8053604
1983-12-01,4.8247154
1984-01-01,4.793729
1984-02-01,4.7763866
1984-03-01,4.9116163
1984-04-01,5.0177231
1984-05-01,5.1388452
1984-06-01,5.4013059
1984-07-01,5.3921665
1984-08-01,5.1281516
1984-09-01,5.1436096
1984-10-01,4.918602
1984-11-01,4.7635478
1984-12-01,4.785095
1985-01-01,4.8600067
1985-02-01,4.8026934
1985-03-01,4.99412
1985-04-01,4.7705935
1985-05-01,4.7485292
1985-06-01,4.3911105
1985-07-01,4.3698224
1985-08-01,4.5116583
1985-09-01,4.4257506
1985-10-01,4.4196712
1985-11-01,4.316408
1985-12-01,4.2023364
1986-01-01,4.0024155
1986-02-01,3.9788023
1986-03-01,3.6387046
1986-04-01,3.488618
1986-05-01,3.5462866
1986-06-01,3.8193731
1986-07-01,3.5834862
1986-08-01,3.5562039
1986-09-01,3.3751742
1986-10-01,3.5585178
1986-11-01,3.4957252
1986-12-01,3.4094958
1987-01-01,3.4578335
1987-02-01,3.4523604
1987-03-01,3.3383426
1987-04-01,3.5445096
1987-05-01,3.8655304
1987-06-01,3.7871511
1987-07-01,3.8486746
1987-08-01,3.9185216
1987-09-01,4.0033884
1987-10-01,4.0876347
1987-11-01,4.0441183
1987-12-01,4.1196614
1988-01-01,4.0983589
1988-02-01,3.7430645
1988-03-01,3.7140533
1988-04-01,3.8934987
1988-05-01,3.9203809
1988-06-01,3.9940096
1988-07-01,3.9368992
1988-08-01,3.9375429
1988-09-01,4.0108607
1988-10-01,3.9027076
1988-11-01,3.8635012
1988-12-01,3.9660414
1989-01-01,4.1202415
1989-02-01,4.0304269
1989-03-01,4.1530053
1989-04-01,4.085014
1989-05-01,3.921714
1989-06-01,3.8133472
1989-07-01,3.6160859
1989-08-01,3.4731541
1989-09-01,3.679035
1989-10-01,3.6971719
1989-11-01,3.5801377
1989-12-01,3.5704014
1990-01-01,3.667983
1990-02-01,3.8270041
1990-03-01,3.8245697
1990-04-01,3.8187468
1990-05-01,3.9823959
1990-06-01,3.8198756
1990-07-01,3.736691
1990-08-01,3.7017696
1990-09-01,3.9116082
1990-10-01,3.8267105
1990-11-01,3.8212799
1990-12-01,3.708988
1991-01-01,3.6934711
1991-02-01,3.6289892
1991-03-01,3.7613386
1991-04-01,3.663689
1991-05-01,3.6879782
1991-06-01,3.7675198
1991-07-01,3.7790669
1991-08-01,3.75045
1991-09-01,3.6055416
1991-10-01,3.5145852
1991-11-01,3.4861101
1991-12-01,3.4322344
1992-01-01,3.3274338
1992-02-01,3.5159494
1992-03-01,3.537766
1992-04-01,3.5735224
1992-05-01,3.6028294
1992-06-01,3.5192883
1992-07-01,3.4008372
1992-08-01,3.2870777
1992-09-01,3.1922201
1992-10-01,3.0857397
1992-11-01,3.3145664
1992-12-01,3.4023528
1993-01-01,3.3029705
1993-02-01,3.1775611
1993-03-01,3.0133951
1993-04-01,3.0611066
1993-05-01,3.0151144
1993-06-01,3.0055228
1993-07-01,2.9582798
1993-08-01,3.000594
1993-09-01,2.8719046
1993-10-01,2.8700972
1993-11-01,2.9285807
1993-12-01,2.9962366
1994-01-01,3.0261121
1994-02-01,2.9801962
1994-03-01,3.1770376
1994-04-01,3.4287586
1994-05-01,3.4034834
1994-06-01,3.4370243
1994-07-01,3.5443229
1994-08-01,3.3961605
1994-09-01,3.4279675
1994-10-01,3.5923457
1994-11-01,3.6925266
1994-12-01,3.7105937
1995-01-01,3.7656694
1995-02-01,3.6815039
1995-03-01,3.506594
1995-04-01,3.4565141
1995-05-01,3.2743695
1995-06-01,3.0020827
1995-07-01,3.0579619
1995-08-01,3.1386935
1995-09-01,3.0933433
1995-10-01,3.0510428
1995-11-01,3.012516
1995-12-01,2.8470863
1996-01-01,2.881667
1996-02-01,2.8736149
1996-03-01,2.9706722
1996-04-01,3.086001
1996-05-01,3.2347654
1996-06-01,3.3204525
1996-07-01,3.2236547
1996-08-01,3.2312779
1996-09-01,3.3100652
1996-10-01,3.2380076
1996-11-01,3.1700422
1996-12-01,3.0299466
1997-01-01,3.2110126
1997-02-01,3.2083613
1997-03-01,3.2202917
1997-04-01,3.3262484
1997-05-01,3.2671553
1997-06-01,3.2598517
1997-07-01,3.1692186
1997-08-01,3.1206367
1997-09-01,3.1184722
1997-10-01,3.0993896
1997-11-01,3.0797337
1997-12-01,2.9865012
1998-01-01,2.9561714
1998-02-01,2.9264376
1998-03-01,2.9438249
1998-04-01,2.9333161
1998-05-01,2.9816671
1998-06-01,2.9328537
1998-07-01,2.9358292
