"Date","HQMCB30Y6M"
1984-01-01,9.95
1984-02-01,11.08
1984-03-01,11.46
1984-04-01,11.68
1984-05-01,12.5
1984-06-01,12.67
1984-07-01,12.58
1984-08-01,12.12
1984-09-01,12.42
1984-10-01,10.96
1984-11-01,10.8
1984-12-01,11.5
1985-01-01,11.21
1985-02-01,10.46
1985-03-01,10.73
1985-04-01,10.55
1985-05-01,10.44
1985-06-01,10.04
1985-07-01,10.86
1985-08-01,11.1
1985-09-01,11.5
1985-10-01,11.35
1985-11-01,10.89
1985-12-01,10.38
1986-01-01,9.59
1986-02-01,9.66
1986-03-01,8.86
1986-04-01,8.54
1986-05-01,9.24
1986-06-01,9.82
1986-07-01,9.55
1986-08-01,9.67
1986-09-01,9.82
1986-10-01,9.93
1986-11-01,9.7
1986-12-01,9.43
1987-01-01,9.29
1987-02-01,9.26
1987-03-01,9.23
1987-04-01,10
1987-05-01,10.66
1987-06-01,10.31
1987-07-01,10.16
1987-08-01,10.27
1987-09-01,10.56
1987-10-01,10.6
1987-11-01,10.01
1987-12-01,10.11
1988-01-01,9.62
1988-02-01,9.37
1988-03-01,9.59
1988-04-01,10.11
1988-05-01,10.48
1988-06-01,10.19
1988-07-01,10.34
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.81
1989-01-01,9.84
1989-02-01,9.92
1989-03-01,9.93
1989-04-01,9.75
1989-05-01,9.63
1989-06-01,9.24
1989-07-01,9.21
1989-08-01,9.19
1989-09-01,9.2
1989-10-01,9.09
1989-11-01,8.99
1989-12-01,8.95
1990-01-01,9.07
1990-02-01,9.32
1990-03-01,9.49
1990-04-01,9.62
1990-05-01,9.82
1990-06-01,9.63
1990-07-01,9.68
1990-08-01,10.29
1990-09-01,10.49
1990-10-01,10.56
1990-11-01,10.29
1990-12-01,9.97
1991-01-01,9.93
1991-02-01,9.59
1991-03-01,9.85
1991-04-01,9.66
1991-05-01,9.78
1991-06-01,10
1991-07-01,9.95
1991-08-01,9.67
1991-09-01,9.54
1991-10-01,9.72
1991-11-01,9.78
1991-12-01,9.73
1992-01-01,9.66
1992-02-01,9.68
1992-03-01,9.64
1992-04-01,9.59
1992-05-01,9.46
1992-06-01,9.41
1992-07-01,9.41
1992-08-01,9.33
1992-09-01,9.37
1992-10-01,9.69
1992-11-01,9.55
1992-12-01,9.18
1993-01-01,9.12
1993-02-01,8.84
1993-03-01,8.56
1993-04-01,8.69
1993-05-01,8.82
1993-06-01,8.66
1993-07-01,8.37
1993-08-01,7.93
1993-09-01,7.78
1993-10-01,7.79
1993-11-01,8.03
1993-12-01,7.97
1994-01-01,7.98
1994-02-01,8.07
1994-03-01,8.35
1994-04-01,8.65
1994-05-01,8.64
1994-06-01,8.72
1994-07-01,8.84
1994-08-01,8.77
1994-09-01,9.06
1994-10-01,9.18
1994-11-01,9.19
1994-12-01,8.8
1995-01-01,8.83
1995-02-01,8.75
1995-03-01,8.77
1995-04-01,8.76
1995-05-01,8.33
1995-06-01,8
1995-07-01,8.2
1995-08-01,8.32
1995-09-01,8.07
1995-10-01,7.8
1995-11-01,7.66
1995-12-01,7.45
1996-01-01,7.44
1996-02-01,7.77
1996-03-01,8.1
1996-04-01,8.23
1996-05-01,8.23
1996-06-01,8.32
1996-07-01,8.26
1996-08-01,8.06
1996-09-01,8.26
1996-10-01,8.04
1996-11-01,7.74
1996-12-01,7.8
1997-01-01,8
1997-02-01,7.89
1997-03-01,8.13
1997-04-01,8.32
1997-05-01,8.22
1997-06-01,8.06
1997-07-01,7.76
1997-08-01,7.79
1997-09-01,7.72
1997-10-01,7.58
1997-11-01,7.39
1997-12-01,7.22
1998-01-01,7.15
1998-02-01,7.23
1998-03-01,7.22
1998-04-01,7.17
1998-05-01,7.14
1998-06-01,6.91
1998-07-01,6.97
1998-08-01,7.01
1998-09-01,7.19
1998-10-01,7.34
1998-11-01,7.33
1998-12-01,7.08
1999-01-01,7.08
1999-02-01,7.13
1999-03-01,7.3
1999-04-01,7.29
1999-05-01,7.52
1999-06-01,7.77
1999-07-01,7.75
1999-08-01,7.95
1999-09-01,8.07
1999-10-01,8.2
1999-11-01,7.91
1999-12-01,8.03
2000-01-01,8.1
2000-02-01,7.96
2000-03-01,8.09
2000-04-01,8.13
2000-05-01,8.51
2000-06-01,8.13
2000-07-01,8
2000-08-01,8
2000-09-01,8.21
2000-10-01,8.31
2000-11-01,8.28
2000-12-01,8.19
2001-01-01,7.93
2001-02-01,7.85
2001-03-01,7.84
2001-04-01,8.1
2001-05-01,7.98
2001-06-01,7.8
2001-07-01,7.75
2001-08-01,7.68
2001-09-01,8.1
2001-10-01,7.78
2001-11-01,7.38
2001-12-01,7.36
2002-01-01,7.18
2002-02-01,7.11
2002-03-01,7.39
2002-04-01,7.45
2002-05-01,7.48
2002-06-01,7.42
2002-07-01,7.64
2002-08-01,7.57
2002-09-01,7.15
2002-10-01,7.52
2002-11-01,7.29
2002-12-01,7.09
2003-01-01,7.11
2003-02-01,6.88
2003-03-01,6.91
2003-04-01,6.86
2003-05-01,6.36
2003-06-01,6.25
2003-07-01,6.84
2003-08-01,7.27
2003-09-01,7.01
2003-10-01,6.97
2003-11-01,6.84
2003-12-01,6.8
2004-01-01,6.71
2004-02-01,6.7
2004-03-01,6.54
2004-04-01,6.86
2004-05-01,7.09
2004-06-01,7
2004-07-01,6.85
2004-08-01,6.73
2004-09-01,6.55
2004-10-01,6.49
2004-11-01,6.39
2004-12-01,6.28
2005-01-01,6.09
2005-02-01,5.85
2005-03-01,6.07
2005-04-01,6.06
2005-05-01,5.98
2005-06-01,5.76
2005-07-01,5.85
2005-08-01,5.86
2005-09-01,5.96
2005-10-01,6.18
2005-11-01,6.26
2005-12-01,6.16
2006-01-01,6.07
2006-02-01,6.04
2006-03-01,6.25
2006-04-01,6.61
2006-05-01,6.73
2006-06-01,6.72
2006-07-01,6.69
2006-08-01,6.53
2006-09-01,6.35
2006-10-01,6.3
2006-11-01,6.03
2006-12-01,6.04
2007-01-01,6.17
2007-02-01,6.1
2007-03-01,6.14
2007-04-01,6.29
2007-05-01,6.28
2007-06-01,6.57
2007-07-01,6.57
2007-08-01,6.62
2007-09-01,6.51
2007-10-01,6.35
2007-11-01,6.43
2007-12-01,6.64
2008-01-01,6.66
2008-02-01,6.98
2008-03-01,6.95
2008-04-01,6.9
2008-05-01,6.75
2008-06-01,6.94
2008-07-01,7.04
2008-08-01,6.93
2008-09-01,6.96
2008-10-01,7.46
2008-11-01,7.56
2008-12-01,6.48
2009-01-01,6.41
2009-02-01,7.1
2009-03-01,7.82
2009-04-01,6.98
2009-05-01,6.84
2009-06-01,6.59
2009-07-01,6.49
2009-08-01,6.22
2009-09-01,6.06
2009-10-01,6.05
2009-11-01,6.25
2009-12-01,6.4
2010-01-01,6.41
2010-02-01,6.57
2010-03-01,6.51
2010-04-01,6.4
2010-05-01,6.19
2010-06-01,6.21
2010-07-01,6.03
2010-08-01,5.79
2010-09-01,5.92
2010-10-01,6.09
2010-11-01,6.37
2010-12-01,6.4
2011-01-01,6.32
2011-02-01,6.44
2011-03-01,6.35
2011-04-01,6.34
2011-05-01,6.1
2011-06-01,6.21
2011-07-01,6.17
2011-08-01,5.88
2011-09-01,5.67
2011-10-01,5.42
2011-11-01,5.21
2011-12-01,5.19
2012-01-01,5.13
2012-02-01,5.03
2012-03-01,5.14
2012-04-01,5.1
2012-05-01,4.98
2012-06-01,4.86
2012-07-01,4.45
2012-08-01,4.48
2012-09-01,4.62
2012-10-01,4.52
2012-11-01,4.53
2012-12-01,4.68
2013-01-01,4.81
2013-02-01,4.94
2013-03-01,5.02
2013-04-01,4.79
2013-05-01,4.92
2013-06-01,5.34
2013-07-01,5.38
2013-08-01,5.52
2013-09-01,5.56
2013-10-01,5.45
2013-11-01,5.58
2013-12-01,5.53
2014-01-01,5.34
2014-02-01,5.29
2014-03-01,5.22
2014-04-01,5.07
2014-05-01,4.93
2014-06-01,5
2014-07-01,4.93
2014-08-01,4.86
2014-09-01,4.95
2014-10-01,4.78
2014-11-01,4.86
2014-12-01,4.7
2015-01-01,4.32
2015-02-01,4.39
2015-03-01,4.42
2015-04-01,4.39
2015-05-01,4.89
2015-06-01,5.11
2015-07-01,5.05
2015-08-01,4.91
2015-09-01,5
2015-10-01,4.96
2015-11-01,5.06
2015-12-01,4.95
2016-01-01,4.95
2016-02-01,4.95
2016-03-01,4.77
2016-04-01,4.55
