"Date","EXPINF28YR"
1982-01-01,5.1551317
1982-02-01,5.0547651
1982-03-01,4.7279433
1982-04-01,4.7839294
1982-05-01,4.8031558
1982-06-01,4.7309202
1982-07-01,4.9279408
1982-08-01,4.782292
1982-09-01,4.8314395
1982-10-01,4.5908752
1982-11-01,4.1435606
1982-12-01,4.2578358
1983-01-01,4.1383856
1983-02-01,4.2581493
1983-03-01,4.095736
1983-04-01,4.1620741
1983-05-01,4.0135482
1983-06-01,4.171665
1983-07-01,4.2457606
1983-08-01,4.336502
1983-09-01,4.4108689
1983-10-01,4.3147175
1983-11-01,4.3823467
1983-12-01,4.3982097
1984-01-01,4.369871
1984-02-01,4.3608766
1984-03-01,4.4718107
1984-04-01,4.5454127
1984-05-01,4.6414278
1984-06-01,4.8487965
1984-07-01,4.8370405
1984-08-01,4.6362935
1984-09-01,4.6495436
1984-10-01,4.4626925
1984-11-01,4.3525448
1984-12-01,4.3719557
1985-01-01,4.4321845
1985-02-01,4.3909067
1985-03-01,4.5378112
1985-04-01,4.3598378
1985-05-01,4.3473122
1985-06-01,4.0648071
1985-07-01,4.05042
1985-08-01,4.163857
1985-09-01,4.094588
1985-10-01,4.0906608
1985-11-01,4.01028
1985-12-01,3.9235738
1986-01-01,3.7685888
1986-02-01,3.7475738
1986-03-01,3.4820059
1986-04-01,3.3712859
1986-05-01,3.4209664
1986-06-01,3.6283847
1986-07-01,3.4404884
1986-08-01,3.4227645
1986-09-01,3.2785832
1986-10-01,3.4248476
1986-11-01,3.3795108
1986-12-01,3.3028933
1987-01-01,3.3451047
1987-02-01,3.339139
1987-03-01,3.2537694
1987-04-01,3.411098
1987-05-01,3.6636238
1987-06-01,3.5971581
1987-07-01,3.6482515
1987-08-01,3.7002733
1987-09-01,3.7653723
1987-10-01,3.8274669
1987-11-01,3.8058846
1987-12-01,3.8650305
1988-01-01,3.8548857
1988-02-01,3.5663836
1988-03-01,3.5453622
1988-04-01,3.6821304
1988-05-01,3.7007713
1988-06-01,3.762157
1988-07-01,3.7116821
1988-08-01,3.7086742
1988-09-01,3.7657714
1988-10-01,3.6807789
1988-11-01,3.6523142
1988-12-01,3.7292708
