"Date","EXPINF25YR"
1982-01-01,5.2965435
1982-02-01,5.1909734
1982-03-01,4.8452848
1982-04-01,4.9041338
1982-05-01,4.9224262
1982-06-01,4.8463447
1982-07-01,5.0569993
1982-08-01,4.9017968
1982-09-01,4.9525872
1982-10-01,4.6949878
1982-11-01,4.2204323
1982-12-01,4.3410671
1983-01-01,4.2152537
1983-02-01,4.3413182
1983-03-01,4.1679848
1983-04-01,4.2398564
1983-05-01,4.0825996
1983-06-01,4.2487494
1983-07-01,4.3292033
1983-08-01,4.426451
1983-09-01,4.5047737
1983-10-01,4.4027786
1983-11-01,4.4745631
1983-12-01,4.4913027
1984-01-01,4.4618366
1984-02-01,4.4515671
1984-03-01,4.5686166
1984-04-01,4.6482779
1984-05-01,4.7500843
1984-06-01,4.9700667
1984-07-01,4.9582969
1984-08-01,4.7441251
1984-09-01,4.7580209
1984-10-01,4.5612073
1984-11-01,4.4424483
1984-12-01,4.4626708
1985-01-01,4.5264021
1985-02-01,4.4819942
1985-03-01,4.6385058
1985-04-01,4.449918
1985-05-01,4.4358716
1985-06-01,4.1361995
1985-07-01,4.1205611
1985-08-01,4.2406859
1985-09-01,4.167419
1985-10-01,4.1631174
1985-11-01,4.0776606
1985-12-01,3.9851512
1986-01-01,3.8202795
1986-02-01,3.7983509
1986-03-01,3.5161434
1986-04-01,3.3974727
1986-05-01,3.4495385
1986-06-01,3.6708642
1986-07-01,3.4717741
1986-08-01,3.4523796
1986-09-01,3.2996061
1986-10-01,3.4545499
1986-11-01,3.4057943
1986-12-01,3.3258289
1987-01-01,3.3699863
1987-02-01,3.3639116
1987-03-01,3.27262
1987-04-01,3.4403788
1987-05-01,3.7084368
1987-06-01,3.6386301
1987-07-01,3.6924471
1987-08-01,3.7481226
1987-09-01,3.8174835
1987-10-01,3.8840461
1987-11-01,3.8591716
1987-12-01,3.9219988
1988-01-01,3.910203
1988-02-01,3.6053561
1988-03-01,3.5827621
1988-04-01,3.7286244
1988-05-01,3.748801
1988-06-01,3.8134239
1988-07-01,3.7607065
1988-08-01,3.7580593
1988-09-01,3.8187581
1988-10-01,3.7285249
1988-11-01,3.6979402
1988-12-01,3.7802057
