"Date","EXPINF30YR"
1982-01-01,5.067615
1982-02-01,4.9706381
1982-03-01,4.6557822
1982-04-01,4.7098966
1982-05-01,4.7294054
1982-06-01,4.6596581
1982-07-01,4.8483743
1982-08-01,4.708611
1982-09-01,4.7565356
1982-10-01,4.5262982
1982-11-01,4.0960455
1982-12-01,4.2062512
1983-01-01,4.0909175
1983-02-01,4.2065921
1983-03-01,4.0508706
1983-04-01,4.1139575
1983-05-01,3.9709452
1983-06-01,4.1238013
1983-07-01,4.1941798
1983-08-01,4.2809868
1983-09-01,4.3527937
1983-10-01,4.2603042
1983-11-01,4.3253361
1983-12-01,4.3406372
1984-01-01,4.3130906
1984-02-01,4.3047903
1984-03-01,4.4118021
1984-04-01,4.4818356
1984-05-01,4.5742154
1984-06-01,4.7736815
1984-07-01,4.7620351
1984-08-01,4.5695241
1984-09-01,4.5823466
1984-10-01,4.401939
1984-11-01,4.2969113
1984-12-01,4.3157605
1985-01-01,4.3737718
1985-02-01,4.334366
1985-03-01,4.4753483
1985-04-01,4.3040552
1985-05-01,4.2923731
1985-06-01,4.0206257
1985-07-01,4.0069683
1985-08-01,4.1161849
1985-09-01,4.0494517
1985-10-01,4.0457395
1985-11-01,3.968512
1985-12-01,3.8853653
1986-01-01,3.7365084
1986-02-01,3.7161182
1986-03-01,3.4609051
1986-04-01,3.3549913
1986-05-01,3.4030858
1986-06-01,3.6019769
1986-07-01,3.4211273
1986-08-01,3.4043648
1986-09-01,3.2655922
1986-10-01,3.4063875
1986-11-01,3.3630975
1986-12-01,3.2887663
1987-01-01,3.3296691
1987-02-01,3.3238083
1987-03-01,3.2420439
1987-04-01,3.3929618
1987-05-01,3.6357813
1987-06-01,3.5715098
1987-07-01,3.6208414
1987-08-01,3.6706447
1987-09-01,3.7331171
1987-10-01,3.7925118
1987-11-01,3.7727072
1987-12-01,3.8295589
1988-01-01,3.8202997
1988-02-01,3.5422109
1988-03-01,3.5221324
1988-04-01,3.6533146
1988-05-01,3.6710512
1988-06-01,3.7303373
1988-07-01,3.6813865
1988-08-01,3.6782307
1988-09-01,3.7330901
1988-10-01,3.6513708
1988-11-01,3.6241783
1988-12-01,3.6978992
1989-01-01,3.816936
1989-02-01,3.7485638
1989-03-01,3.8398712
1989-04-01,3.7826772
1989-05-01,3.6527496
1989-06-01,3.5794364
1989-07-01,3.4300761
1989-08-01,3.3242546
1989-09-01,3.4841312
