"Date","HQMCB3Y6M"
1984-01-01,11.73
1984-02-01,11.89
1984-03-01,12.17
1984-04-01,12.52
1984-05-01,13.22
1984-06-01,13.63
1984-07-01,13.61
1984-08-01,12.99
1984-09-01,12.91
1984-10-01,12.59
1984-11-01,12.02
1984-12-01,11.81
1985-01-01,11.71
1985-02-01,11.4
1985-03-01,11.67
1985-04-01,11.25
1985-05-01,10.74
1985-06-01,10.18
1985-07-01,10.22
1985-08-01,10.38
1985-09-01,10.39
1985-10-01,10.26
1985-11-01,9.93
1985-12-01,9.46
1986-01-01,9.37
1986-02-01,9.11
1986-03-01,8.55
1986-04-01,8.26
1986-05-01,8.38
1986-06-01,8.6
1986-07-01,8.2
1986-08-01,8.06
1986-09-01,7.98
1986-10-01,7.91
1986-11-01,7.65
1986-12-01,7.5
1987-01-01,7.38
1987-02-01,7.45
1987-03-01,7.42
1987-04-01,7.96
1987-05-01,8.54
1987-06-01,8.51
1987-07-01,8.49
1987-08-01,8.72
1987-09-01,9.31
1987-10-01,9.55
1987-11-01,8.96
1987-12-01,9.02
1988-01-01,8.8
1988-02-01,8.45
1988-03-01,8.48
1988-04-01,8.7
1988-05-01,8.88
1988-06-01,8.92
1988-07-01,9.07
1988-08-01,9.3
1988-09-01,9.24
1988-10-01,9.13
1988-11-01,9.38
1988-12-01,9.7
1989-01-01,9.82
1989-02-01,9.88
1989-03-01,10.2
1989-04-01,10.23
1989-05-01,9.9
1989-06-01,9.32
1989-07-01,8.95
1989-08-01,8.96
1989-09-01,9.12
1989-10-01,8.92
1989-11-01,8.76
1989-12-01,8.76
1990-01-01,9.05
1990-02-01,9.3
1990-03-01,9.4
1990-04-01,9.59
1990-05-01,9.6
1990-06-01,9.3
1990-07-01,9.26
1990-08-01,9.29
1990-09-01,9.33
1990-10-01,9.39
1990-11-01,9.3
1990-12-01,9.04
1991-01-01,9.03
1991-02-01,8.82
1991-03-01,8.83
1991-04-01,8.54
1991-05-01,8.41
1991-06-01,8.51
1991-07-01,8.56
1991-08-01,8.13
1991-09-01,7.88
1991-10-01,7.39
1991-11-01,7.18
1991-12-01,6.8
1992-01-01,6.64
1992-02-01,7.03
1992-03-01,7.3
1992-04-01,7.1
1992-05-01,6.98
1992-06-01,6.78
1992-07-01,6.19
1992-08-01,5.93
1992-09-01,5.69
1992-10-01,5.88
1992-11-01,6.33
1992-12-01,6.38
1993-01-01,6.18
1993-02-01,5.75
1993-03-01,5.48
1993-04-01,5.37
1993-05-01,5.44
1993-06-01,5.52
1993-07-01,5.38
1993-08-01,5.31
1993-09-01,5.09
1993-10-01,5.06
1993-11-01,5.34
1993-12-01,5.36
1994-01-01,5.22
1994-02-01,5.54
1994-03-01,6.1
1994-04-01,6.75
1994-05-01,7.08
1994-06-01,7.05
1994-07-01,7.22
1994-08-01,7.22
1994-09-01,7.41
1994-10-01,7.74
1994-11-01,8.13
1994-12-01,8.35
1995-01-01,8.34
1995-02-01,7.93
1995-03-01,7.52
1995-04-01,7.26
1995-05-01,6.83
1995-06-01,6.35
1995-07-01,6.44
1995-08-01,6.67
1995-09-01,6.43
1995-10-01,6.28
1995-11-01,6.09
1995-12-01,5.91
1996-01-01,5.73
1996-02-01,5.68
1996-03-01,6.33
1996-04-01,6.65
1996-05-01,6.8
1996-06-01,7.01
1996-07-01,6.94
1996-08-01,6.7
1996-09-01,6.92
1996-10-01,6.56
1996-11-01,6.29
1996-12-01,6.4
1997-01-01,6.65
1997-02-01,6.51
1997-03-01,6.84
1997-04-01,7.08
1997-05-01,6.89
1997-06-01,6.68
1997-07-01,6.42
1997-08-01,6.49
1997-09-01,6.42
1997-10-01,6.29
1997-11-01,6.27
1997-12-01,6.25
1998-01-01,5.89
1998-02-01,5.98
1998-03-01,6.1
1998-04-01,6.1
1998-05-01,6.11
1998-06-01,6.03
1998-07-01,6
1998-08-01,5.87
1998-09-01,5.46
1998-10-01,5.32
1998-11-01,5.64
1998-12-01,5.5
1999-01-01,5.59
1999-02-01,5.81
1999-03-01,5.99
1999-04-01,5.87
1999-05-01,6.22
1999-06-01,6.67
1999-07-01,6.58
1999-08-01,6.86
1999-09-01,6.82
1999-10-01,7
1999-11-01,6.89
1999-12-01,7.09
2000-01-01,7.48
2000-02-01,7.69
2000-03-01,7.62
2000-04-01,7.52
2000-05-01,8.01
2000-06-01,7.63
2000-07-01,7.52
2000-08-01,7.39
2000-09-01,7.19
2000-10-01,7.1
2000-11-01,7.14
2000-12-01,6.71
2001-01-01,6.3
2001-02-01,6.21
2001-03-01,5.91
2001-04-01,5.86
2001-05-01,5.94
2001-06-01,5.77
2001-07-01,5.68
2001-08-01,5.37
2001-09-01,5.08
2001-10-01,4.81
2001-11-01,4.79
2001-12-01,5.14
2002-01-01,5.02
2002-02-01,5.06
2002-03-01,5.44
2002-04-01,5.26
2002-05-01,5.11
2002-06-01,4.71
2002-07-01,4.42
2002-08-01,4.13
2002-09-01,3.82
2002-10-01,3.99
2002-11-01,3.95
2002-12-01,3.72
2003-01-01,3.55
2003-02-01,3.29
2003-03-01,3.14
2003-04-01,3.18
2003-05-01,2.72
2003-06-01,2.46
2003-07-01,2.89
2003-08-01,3.43
2003-09-01,3.18
2003-10-01,3.16
2003-11-01,3.29
2003-12-01,3.25
2004-01-01,3.07
2004-02-01,3.04
2004-03-01,2.77
2004-04-01,3.37
2004-05-01,3.95
2004-06-01,4.11
2004-07-01,3.88
2004-08-01,3.69
2004-09-01,3.59
2004-10-01,3.59
2004-11-01,3.79
2004-12-01,3.86
2005-01-01,4.01
2005-02-01,4.11
2005-03-01,4.5
2005-04-01,4.44
2005-05-01,4.37
2005-06-01,4.3
2005-07-01,4.5
2005-08-01,4.63
2005-09-01,4.52
2005-10-01,4.86
2005-11-01,5.02
2005-12-01,5
2006-01-01,4.97
2006-02-01,5.21
2006-03-01,5.3
2006-04-01,5.47
2006-05-01,5.55
2006-06-01,5.68
2006-07-01,5.65
2006-08-01,5.43
2006-09-01,5.27
2006-10-01,5.29
2006-11-01,5.18
2006-12-01,5.09
2007-01-01,5.3
2007-02-01,5.25
2007-03-01,5.05
2007-04-01,5.17
2007-05-01,5.27
2007-06-01,5.62
2007-07-01,5.55
2007-08-01,5.4
2007-09-01,5.29
2007-10-01,5.19
2007-11-01,4.9
2007-12-01,4.95
2008-01-01,4.51
2008-02-01,4.37
2008-03-01,4.6
2008-04-01,4.97
2008-05-01,5.1
2008-06-01,5.47
2008-07-01,5.65
2008-08-01,5.67
2008-09-01,6.34
2008-10-01,7.95
2008-11-01,7.74
2008-12-01,7.07
2009-01-01,5.61
2009-02-01,5.64
2009-03-01,6.13
2009-04-01,5.66
2009-05-01,4.83
2009-06-01,4.51
2009-07-01,3.94
2009-08-01,3.63
2009-09-01,3.25
2009-10-01,3.13
2009-11-01,2.87
2009-12-01,2.91
2010-01-01,2.88
2010-02-01,2.85
2010-03-01,2.84
2010-04-01,2.85
2010-05-01,2.8
2010-06-01,2.8
2010-07-01,2.46
2010-08-01,2.17
2010-09-01,2.11
2010-10-01,1.88
2010-11-01,2.01
2010-12-01,2.5
2011-01-01,2.44
2011-02-01,2.58
2011-03-01,2.43
2011-04-01,2.47
2011-05-01,2.19
2011-06-01,2.13
2011-07-01,2.15
2011-08-01,2.29
2011-09-01,2.46
2011-10-01,2.61
2011-11-01,2.46
2011-12-01,2.54
2012-01-01,2.27
2012-02-01,1.9
2012-03-01,1.91
2012-04-01,1.88
2012-05-01,1.93
2012-06-01,1.93
2012-07-01,1.46
2012-08-01,1.35
2012-09-01,1.2
2012-10-01,1.14
2012-11-01,1.14
2012-12-01,1.18
2013-01-01,1.19
2013-02-01,1.19
2013-03-01,1.16
2013-04-01,1.12
2013-05-01,1.17
2013-06-01,1.53
2013-07-01,1.67
2013-08-01,1.71
2013-09-01,1.78
2013-10-01,1.55
2013-11-01,1.48
2013-12-01,1.59
2014-01-01,1.59
2014-02-01,1.49
2014-03-01,1.58
2014-04-01,1.6
2014-05-01,1.51
2014-06-01,1.6
2014-07-01,1.64
2014-08-01,1.61
2014-09-01,1.81
2014-10-01,1.66
2014-11-01,1.79
2014-12-01,1.87
2015-01-01,1.67
2015-02-01,1.69
2015-03-01,1.72
2015-04-01,1.58
2015-05-01,1.73
2015-06-01,1.98
2015-07-01,2.01
2015-08-01,2.05
2015-09-01,2.05
2015-10-01,1.96
2015-11-01,2.14
2015-12-01,2.16
2016-01-01,2.09
2016-02-01,2
2016-03-01,1.96
2016-04-01,1.7
2016-05-01,1.74
2016-06-01,1.64
2016-07-01,1.53
2016-08-01,1.56
2016-09-01,1.63
2016-10-01,1.74
2016-11-01,2.04
2016-12-01,2.34
2017-01-01,2.28
2017-02-01,2.23
2017-03-01,2.32
2017-04-01,2.17
2017-05-01,2.17
2017-06-01,2.13
2017-07-01,2.15
2017-08-01,2.09
2017-09-01,2.12
2017-10-01,2.22
2017-11-01,2.37
2017-12-01,2.49
2018-01-01,2.65
2018-02-01,2.91
2018-03-01,3.1
2018-04-01,3.17
2018-05-01,3.29
2018-06-01,3.31
2018-07-01,3.34
2018-08-01,3.27
2018-09-01,3.38
2018-10-01,3.51
2018-11-01,3.59
2018-12-01,3.49
2019-01-01,3.28
2019-02-01,3.07
2019-03-01,2.89
2019-04-01,2.82
2019-05-01,2.74
2019-06-01,2.4
2019-07-01,2.33
2019-08-01,2.07
2019-09-01,2.13
2019-10-01,2.02
2019-11-01,2.08
2019-12-01,2.07
2020-01-01,1.94
2020-02-01,1.73
2020-03-01,2.22
2020-04-01,1.6
2020-05-01,1.19
2020-06-01,0.83
2020-07-01,0.67
2020-08-01,0.59
2020-09-01,0.59
2020-10-01,0.63
2020-11-01,0.63
2020-12-01,0.59
2021-01-01,0.58
2021-02-01,0.61
2021-03-01,0.85
2021-04-01,0.83
2021-05-01,0.76
2021-06-01,0.79
2021-07-01,0.79
2021-08-01,0.83
2021-09-01,0.88
2021-10-01,1.09
2021-11-01,1.27
2021-12-01,1.42
2022-01-01,1.72
2022-02-01,2.21
2022-03-01,2.77
2022-04-01,3.39
2022-05-01,3.59
2022-06-01,3.97
2022-07-01,3.86
2022-08-01,3.94
2022-09-01,4.64
2022-10-01,5.26
2022-11-01,5.11
2022-12-01,4.77
2023-01-01,4.65
2023-02-01,4.9
2023-03-01,4.91
2023-04-01,4.58
2023-05-01,4.71
2023-06-01,5.07
2023-07-01,5.18
2023-08-01,5.3
2023-09-01,5.47
2023-10-01,5.73
2023-11-01,5.4
