"Date","M13021USM156NNBR"
1918-07-01,5.28
1918-08-01,5.31
1918-09-01,5.35
1918-10-01,5.3
1918-11-01,5.08
1918-12-01,5.08
1919-01-01,5.14
1919-02-01,5.14
1919-03-01,5.18
1919-04-01,5.2
1919-05-01,5.17
1919-06-01,5.17
1919-07-01,5.2
1919-08-01,5.3
1919-09-01,5.32
1919-10-01,5.28
1919-11-01,5.39
1919-12-01,5.48
1920-01-01,5.5
1920-02-01,5.64
1920-03-01,5.65
1920-04-01,5.81
1920-05-01,6
1920-06-01,6.1
1920-07-01,6.11
1920-08-01,6.06
1920-09-01,5.95
1920-10-01,5.81
1920-11-01,5.86
1920-12-01,6.03
1921-01-01,5.8
1921-02-01,5.88
1921-03-01,5.91
1921-04-01,5.9
1921-05-01,5.91
1921-06-01,6
1921-07-01,5.97
1921-08-01,5.85
1921-09-01,5.76
1921-10-01,5.69
1921-11-01,5.5
1921-12-01,5.29
1922-01-01,5.17
1922-02-01,5.13
1922-03-01,5.07
1922-04-01,4.97
1922-05-01,4.94
1922-06-01,4.93
1922-07-01,4.87
1922-08-01,4.81
1922-09-01,4.77
1922-10-01,4.82
1922-11-01,4.9
1922-12-01,4.87
1923-01-01,4.86
1923-02-01,4.89
1923-03-01,4.97
1923-04-01,5
1923-05-01,4.98
1923-06-01,4.98
1923-07-01,5.01
1923-08-01,4.99
1923-09-01,5.02
1923-10-01,5.02
1923-11-01,5.01
1923-12-01,5.01
1924-01-01,4.95
1924-02-01,4.95
1924-03-01,4.96
1924-04-01,4.95
1924-05-01,4.9
1924-06-01,4.84
1924-07-01,4.8
1924-08-01,4.8
1924-09-01,4.78
1924-10-01,4.77
1924-11-01,4.76
1924-12-01,4.78
1925-01-01,4.78
1925-02-01,4.76
1925-03-01,4.76
1925-04-01,4.72
1925-05-01,4.67
1925-06-01,4.66
1925-07-01,4.69
1925-08-01,4.72
1925-09-01,4.72
1925-10-01,4.73
1925-11-01,4.74
1925-12-01,4.7
1926-01-01,4.66
1926-02-01,4.63
1926-03-01,4.63
1926-04-01,4.61
1926-05-01,4.58
1926-06-01,4.58
1926-07-01,4.6
1926-08-01,4.59
1926-09-01,4.6
1926-10-01,4.6
1926-11-01,4.56
1926-12-01,4.55
1927-01-01,4.54
1927-02-01,4.53
1927-03-01,4.51
1927-04-01,4.47
1927-05-01,4.46
1927-06-01,4.51
1927-07-01,4.51
1927-08-01,4.48
1927-09-01,4.45
1927-10-01,4.43
1927-11-01,4.42
1927-12-01,4.4
1928-01-01,4.38
1928-02-01,4.38
1928-03-01,4.37
1928-04-01,4.38
1928-05-01,4.42
1928-06-01,4.5
1928-07-01,4.54
1928-08-01,4.59
1928-09-01,4.57
1928-10-01,4.57
1928-11-01,4.55
1928-12-01,4.59
1929-01-01,4.6
1929-02-01,4.62
1929-03-01,4.65
1929-04-01,4.72
1929-05-01,4.71
1929-06-01,4.72
1929-07-01,4.77
1929-08-01,4.8
1929-09-01,4.81
1929-10-01,4.8
1929-11-01,4.79
1929-12-01,4.81
1930-01-01,4.73
1930-02-01,4.73
1930-03-01,4.68
1930-04-01,4.63
1930-05-01,4.6
1930-06-01,4.6
1930-07-01,4.56
1930-08-01,4.52
1930-09-01,4.47
1930-10-01,4.43
1930-11-01,4.44
1930-12-01,4.48
1931-01-01,4.53
1931-02-01,4.44
1931-03-01,4.41
1931-04-01,4.36
1931-05-01,4.34
1931-06-01,4.28
1931-07-01,4.3
1931-08-01,4.3
1931-09-01,4.34
1931-10-01,4.46
1931-11-01,4.71
1931-12-01,4.9
1932-01-01,5.16
1932-02-01,5.25
1932-03-01,5.35
1932-04-01,5.15
1932-05-01,5.31
1932-06-01,5.3
1932-07-01,5.36
1932-08-01,5.3
1932-09-01,5.06
1932-10-01,4.9
1932-11-01,4.91
1932-12-01,4.87
1933-01-01,4.78
1933-02-01,4.53
1933-03-01,4.98
1933-04-01,5.03
1933-05-01,5.2
1933-06-01,4.74
1933-07-01,4.61
1933-08-01,4.52
1933-09-01,4.51
1933-10-01,4.54
1933-11-01,4.59
1933-12-01,4.75
1934-01-01,4.58
1934-02-01,4.42
1934-03-01,4.3
1934-04-01,4.2
1934-05-01,4.12
1934-06-01,4.06
1934-07-01,3.99
1934-08-01,3.99
1934-09-01,4
1934-10-01,4.02
1934-11-01,3.97
1934-12-01,3.89
1935-01-01,3.82
1935-02-01,3.69
1935-03-01,3.63
1935-04-01,3.62
1935-05-01,3.59
1935-06-01,3.58
1935-07-01,3.51
1935-08-01,3.46
1935-09-01,3.52
1935-10-01,3.53
1935-11-01,3.48
1935-12-01,3.46
1936-01-01,3.42
1936-02-01,3.38
1936-03-01,3.35
1936-04-01,3.32
1936-05-01,3.32
1936-06-01,3.31
1936-07-01,3.28
1936-08-01,3.26
1936-09-01,3.22
1936-10-01,3.19
1936-11-01,3.16
1936-12-01,3.09
1937-01-01,3.11
1937-02-01,3.15
1937-03-01,3.25
1937-04-01,3.33
1937-05-01,3.28
1937-06-01,3.25
1937-07-01,3.23
1937-08-01,3.2
1937-09-01,3.27
1937-10-01,3.28
1937-11-01,3.24
1937-12-01,3.21
1938-01-01,3.14
1938-02-01,3.13
1938-03-01,3.14
1938-04-01,3.2
1938-05-01,3.11
1938-06-01,3.12
1938-07-01,3.07
1938-08-01,3.03
1938-09-01,3.1
1938-10-01,3.01
1938-11-01,2.96
1938-12-01,2.95
1939-01-01,2.88
1939-02-01,2.88
1939-03-01,2.86
1939-04-01,2.88
1939-05-01,2.84
1939-06-01,2.82
1939-07-01,2.82
1939-08-01,2.86
1939-09-01,3.22
1939-10-01,3.1
1939-11-01,2.88
1939-12-01,2.82
1940-01-01,2.78
1940-02-01,2.78
1940-03-01,2.79
1940-04-01,2.77
1940-05-01,2.89
1940-06-01,2.91
1940-07-01,2.79
1940-08-01,2.78
1940-09-01,2.78
1940-10-01,2.71
1940-11-01,2.66
1940-12-01,2.6
1941-01-01,2.64
1941-02-01,2.68
1941-03-01,2.7
1941-04-01,2.71
1941-05-01,2.66
1941-06-01,2.62
1941-07-01,2.59
1941-08-01,2.56
1941-09-01,2.54
1941-10-01,2.5
1941-11-01,2.49
1941-12-01,2.65
1942-01-01,2.68
1942-02-01,2.74
1942-03-01,2.76
1942-04-01,2.7
1942-05-01,2.72
1942-06-01,2.7
1942-07-01,2.68
1942-08-01,2.66
1942-09-01,2.66
1942-10-01,2.65
1942-11-01,2.65
1942-12-01,2.68
1943-01-01,2.66
1943-02-01,2.64
1943-03-01,2.64
1943-04-01,2.64
1943-05-01,2.61
1943-06-01,2.58
1943-07-01,2.54
1943-08-01,2.52
1943-09-01,2.53
1943-10-01,2.52
1943-11-01,2.55
1943-12-01,2.6
1944-01-01,2.55
1944-02-01,2.54
1944-03-01,2.54
1944-04-01,2.52
1944-05-01,2.52
1944-06-01,2.53
1944-07-01,2.52
1944-08-01,2.51
1944-09-01,2.51
1944-10-01,2.52
1944-11-01,2.52
1944-12-01,2.5
1945-01-01,2.44
1945-02-01,2.39
1945-03-01,2.34
1945-04-01,2.33
1945-05-01,2.34
1945-06-01,2.35
1945-07-01,2.34
1945-08-01,2.38
1945-09-01,2.42
1945-10-01,2.4
1945-11-01,2.38
1945-12-01,2.36
1946-01-01,2.28
1946-02-01,2.22
1946-03-01,2.2
1946-04-01,2.19
1946-05-01,2.25
1946-06-01,2.24
1946-07-01,2.26
1946-08-01,2.29
1946-09-01,2.35
1946-10-01,2.4
1946-11-01,2.38
1946-12-01,2.44
1947-01-01,2.38
1947-02-01,2.4
1947-03-01,2.4
1947-04-01,2.38
1947-05-01,2.37
1947-06-01,2.37
1947-07-01,2.37
1947-08-01,2.37
1947-09-01,2.4
1947-10-01,2.5
1947-11-01,2.6
1947-12-01,2.71
1948-01-01,2.72
1948-02-01,2.75
1948-03-01,2.73
1948-04-01,2.67
1948-05-01,2.64
1948-06-01,2.62
1948-07-01,2.67
1948-08-01,2.74
1948-09-01,2.74
1948-10-01,2.74
1948-11-01,2.74
1948-12-01,2.66
1949-01-01,2.57
1949-02-01,2.58
1949-03-01,2.57
1949-04-01,2.56
1949-05-01,2.56
1949-06-01,2.58
1949-07-01,2.55
1949-08-01,2.5
1949-09-01,2.49
1949-10-01,2.5
1949-11-01,2.47
1949-12-01,2.45
1950-01-01,2.43
1950-02-01,2.42
1950-03-01,2.43
1950-04-01,2.44
1950-05-01,2.45
1950-06-01,2.46
1950-07-01,2.48
1950-08-01,2.41
1950-09-01,2.42
1950-10-01,2.43
1950-11-01,2.42
1950-12-01,2.42
1951-01-01,2.37
1951-02-01,2.37
1951-03-01,2.52
1951-04-01,2.63
1951-05-01,2.66
1951-06-01,2.73
1951-07-01,2.74
1951-08-01,2.66
1951-09-01,2.62
1951-10-01,2.68
1951-11-01,2.75
1951-12-01,2.78
1952-01-01,2.75
1952-02-01,2.69
1952-03-01,2.73
1952-04-01,2.7
1952-05-01,2.7
1952-06-01,2.72
1952-07-01,2.73
1952-08-01,2.77
1952-09-01,2.8
1952-10-01,2.87
1952-11-01,2.84
1952-12-01,2.84
1953-01-01,2.89
1953-02-01,2.93
1953-03-01,2.98
1953-04-01,3.06
1953-05-01,3.18
1953-06-01,3.29
1953-07-01,3.2
1953-08-01,3.14
1953-09-01,3.16
1953-10-01,3.04
1953-11-01,2.97
1953-12-01,2.96
1954-01-01,2.89
1954-02-01,2.78
1954-03-01,2.71
1954-04-01,2.73
1954-05-01,2.76
1954-06-01,2.78
1954-07-01,2.71
1954-08-01,2.68
1954-09-01,2.7
1954-10-01,2.72
1954-11-01,2.71
1954-12-01,2.74
1955-01-01,2.77
1955-02-01,2.82
1955-03-01,2.84
1955-04-01,2.84
1955-05-01,2.86
1955-06-01,2.89
1955-07-01,2.93
1955-08-01,3
1955-09-01,3
1955-10-01,2.96
1955-11-01,2.95
1955-12-01,3.05
1956-01-01,2.99
1956-02-01,2.94
1956-03-01,3
1956-04-01,3.14
1956-05-01,3.17
1956-06-01,3.15
1956-07-01,3.17
1956-08-01,3.3
1956-09-01,3.46
1956-10-01,3.51
1956-11-01,3.65
1956-12-01,3.71
1957-01-01,3.7
1957-02-01,3.59
1957-03-01,3.59
1957-04-01,3.6
1957-05-01,3.71
1957-06-01,3.88
1957-07-01,3.94
1957-08-01,4.07
1957-09-01,4.08
1957-10-01,4.04
1957-11-01,4.03
1957-12-01,3.72
1958-01-01,3.52
1958-02-01,3.54
1958-03-01,3.6
1958-04-01,3.55
1958-05-01,3.52
1958-06-01,3.52
1958-07-01,3.64
1958-08-01,3.83
1958-09-01,4.05
1958-10-01,4.06
1958-11-01,4.02
1958-12-01,4.03
1959-01-01,4.07
1959-02-01,4.08
1959-03-01,4.04
1959-04-01,4.13
1959-05-01,4.28
1959-06-01,4.36
1959-07-01,4.36
1959-08-01,4.32
1959-09-01,4.44
1959-10-01,4.41
1959-11-01,4.4
1959-12-01,4.45
1960-01-01,4.5
1960-02-01,4.4
1960-03-01,4.32
1960-04-01,4.29
1960-05-01,4.3
1960-06-01,4.28
1960-07-01,4.22
1960-08-01,4.08
1960-09-01,4.06
1960-10-01,4.12
1960-11-01,4.12
1960-12-01,4.14
1961-01-01,4.1
1961-02-01,4.04
1961-03-01,4.01
1961-04-01,4.06
1961-05-01,4.07
1961-06-01,4.17
1961-07-01,4.2
1961-08-01,4.23
1961-09-01,4.23
1961-10-01,4.17
1961-11-01,4.15
1961-12-01,4.18
1962-01-01,4.12
1962-02-01,4.12
1962-03-01,4.06
1962-04-01,4
1962-05-01,3.96
1962-06-01,4.02
1962-07-01,4.06
1962-08-01,4.07
1962-09-01,4
1962-10-01,3.91
1962-11-01,3.9
1962-12-01,3.93
1963-01-01,3.91
1963-02-01,3.92
1963-03-01,3.9
1963-04-01,3.93
1963-05-01,3.95
1963-06-01,3.98
1963-07-01,4.01
1963-08-01,4
1963-09-01,4.05
1963-10-01,4.06
1963-11-01,4.08
1963-12-01,4.09
1964-01-01,4.08
1964-02-01,4.04
1964-03-01,4.1
1964-04-01,4.13
1964-05-01,4.1
1964-06-01,4.09
1964-07-01,4.06
1964-08-01,4.07
1964-09-01,4.09
1964-10-01,4.09
1964-11-01,4.07
1964-12-01,4.06
1965-01-01,4.02
1965-02-01,4.03
1965-03-01,4.07
1965-04-01,4.08
1965-05-01,4.1
1965-06-01,4.14
1965-07-01,4.17
1965-08-01,4.19
1965-09-01,4.25
1965-10-01,4.27
1965-11-01,4.31
1965-12-01,4.41
1966-01-01,4.44
1966-02-01,4.53
1966-03-01,4.65
1966-04-01,4.64
1966-05-01,4.66
1966-06-01,4.72
1966-07-01,4.83
1966-08-01,5.02
1966-09-01,5.11
1966-10-01,5.01
1966-11-01,5
1966-12-01,5.01
1967-01-01,4.75
1967-02-01,4.71
1967-03-01,4.77
1967-04-01,4.8
1967-05-01,5.01
1967-06-01,5.14
1967-07-01,5.2
1967-08-01,5.25
1967-09-01,5.3
1967-10-01,5.46
1967-11-01,5.6
1967-12-01,5.7
