"Date","M13064USM156NNBR"
1945-01-01,3.5
1945-02-01,3.48
1945-03-01,3.48
1945-04-01,3.49
1945-05-01,3.47
1945-06-01,3.43
1945-07-01,3.4
1945-08-01,3.37
1945-09-01,3.34
1945-10-01,3.29
1945-11-01,3.22
1945-12-01,3.15
1946-01-01,3.07
1946-02-01,3
1946-03-01,2.96
1946-04-01,2.98
1946-05-01,3.02
1946-06-01,3.04
1946-07-01,3.03
1946-08-01,3.02
1946-09-01,3.06
1946-10-01,3.06
1946-11-01,3.07
1946-12-01,3.07
1947-01-01,3.05
1947-02-01,3.03
1947-03-01,3.04
1947-04-01,3.04
1947-05-01,3.03
1947-06-01,3.04
1947-07-01,3.03
1947-08-01,3.02
1947-09-01,3.06
1947-10-01,3.13
1947-11-01,3.18
1947-12-01,3.25
1948-01-01,3.3
1948-02-01,3.31
1948-03-01,3.29
1948-04-01,3.28
1948-05-01,3.27
1948-06-01,3.29
1948-07-01,3.34
1948-08-01,3.4
1948-09-01,3.42
1948-10-01,3.44
1948-11-01,3.48
1948-12-01,3.47
1949-01-01,3.42
1949-02-01,3.4
1949-03-01,3.36
1949-04-01,3.31
1949-05-01,3.3
1949-06-01,3.28
1949-07-01,3.25
1949-08-01,3.25
1949-09-01,3.22
1949-10-01,3.19
1949-11-01,3.17
1949-12-01,3.16
1950-01-01,3.18
1950-02-01,3.17
1950-03-01,3.16
1950-04-01,3.15
1950-05-01,3.15
1950-06-01,3.15
1950-07-01,3.18
1950-08-01,3.18
1950-09-01,3.19
1950-10-01,3.2
1950-11-01,3.21
1950-12-01,3.21
1951-01-01,3.21
1951-02-01,3.21
1951-03-01,3.23
1951-04-01,3.31
1951-05-01,3.38
1951-06-01,3.45
1951-07-01,3.49
1951-08-01,3.48
1951-09-01,3.44
1951-10-01,3.49
1951-11-01,3.49
1951-12-01,3.53
1952-01-01,3.57
1952-02-01,3.55
1952-03-01,3.55
1952-04-01,3.54
1952-05-01,3.54
1952-06-01,3.55
1952-07-01,3.53
1952-08-01,3.5
1952-09-01,3.5
1952-10-01,3.5
1952-11-01,3.47
1952-12-01,3.5
1953-01-01,3.51
1953-02-01,3.53
1953-03-01,3.56
1953-04-01,3.62
1953-05-01,3.76
1953-06-01,3.8
1953-07-01,3.83
1953-08-01,3.88
1953-09-01,3.93
1953-10-01,3.86
1953-11-01,3.78
1953-12-01,3.72
1954-01-01,3.72
1954-02-01,3.69
1954-03-01,3.58
1954-04-01,3.53
1954-05-01,3.51
1954-06-01,3.5
1954-07-01,3.48
1954-08-01,3.47
1954-09-01,3.44
1954-10-01,3.41
1954-11-01,3.39
1954-12-01,3.38
1955-01-01,3.37
1955-02-01,3.38
1955-03-01,3.38
1955-04-01,3.4
1955-05-01,3.4
1955-06-01,3.41
1955-07-01,3.43
1955-08-01,3.46
1955-09-01,3.48
1955-10-01,3.47
1955-11-01,3.48
1955-12-01,3.5
1956-01-01,3.5
1956-02-01,3.5
1956-03-01,3.51
1956-04-01,3.59
1956-05-01,3.62
1956-06-01,3.65
1956-07-01,3.7
1956-08-01,3.84
1956-09-01,4.02
1956-10-01,4.15
1956-11-01,4.15
1956-12-01,4.18
1957-01-01,4.26
1957-02-01,4.26
1957-03-01,4.25
1957-04-01,4.24
1957-05-01,4.28
1957-06-01,4.33
1957-07-01,4.41
1957-08-01,4.49
1957-09-01,4.66
1957-10-01,4.73
1957-11-01,4.82
1957-12-01,4.81
1958-01-01,4.6
1958-02-01,4.23
1958-03-01,4.25
1958-04-01,4.25
1958-05-01,4.23
1958-06-01,4.2
1958-07-01,4.19
1958-08-01,4.44
1958-09-01,4.69
1958-10-01,4.74
1958-11-01,4.67
1958-12-01,4.65
1959-01-01,4.71
1959-02-01,4.77
1959-03-01,4.69
1959-04-01,4.68
1959-05-01,4.87
1959-06-01,4.97
1959-07-01,5.03
1959-08-01,5.04
1959-09-01,5.17
1959-10-01,5.29
1959-11-01,5.2
1959-12-01,5.13
1960-01-01,5.2
1960-02-01,5.23
1960-03-01,5.11
1960-04-01,4.96
1960-05-01,5.08
1960-06-01,5.05
1960-07-01,5.03
1960-08-01,4.81
1960-09-01,4.71
1960-10-01,4.82
1960-11-01,4.8
1960-12-01,4.78
1961-01-01,4.79
1961-02-01,4.76
1961-03-01,4.72
1961-04-01,4.74
1961-05-01,4.77
1961-06-01,4.78
1961-07-01,4.84
1961-08-01,4.9
1961-09-01,4.91
1961-10-01,4.92
1961-11-01,4.89
1961-12-01,4.88
1962-01-01,4.86
1962-02-01,4.86
1962-03-01,4.85
1962-04-01,4.81
1962-05-01,4.74
1962-06-01,4.68
1962-07-01,4.68
1962-08-01,4.72
1962-09-01,4.74
1962-10-01,4.71
1962-11-01,4.65
1962-12-01,4.66
1963-01-01,4.65
1963-02-01,4.65
1963-03-01,4.66
1963-04-01,4.67
1963-05-01,4.67
1963-06-01,4.67
1963-07-01,4.67
1963-08-01,4.66
1963-09-01,4.69
1963-10-01,4.66
1963-11-01,4.68
1963-12-01,4.73
1964-01-01,4.74
1964-02-01,4.74
1964-03-01,4.73
1964-04-01,4.75
1964-05-01,4.73
1964-06-01,4.74
1964-07-01,4.75
1964-08-01,4.75
1964-09-01,4.73
1964-10-01,4.72
1964-11-01,4.72
1964-12-01,4.72
1965-01-01,4.71
1965-02-01,4.69
1965-03-01,4.68
1965-04-01,4.69
1965-05-01,4.71
1965-06-01,4.77
1965-07-01,4.78
1965-08-01,4.79
1965-09-01,4.82
1965-10-01,4.85
1965-11-01,4.89
1965-12-01,4.97
1966-01-01,4.99
