"Date","EXPINF3YR"
1982-01-01,6.4968184
1982-02-01,6.4764185
1982-03-01,6.2025953
1982-04-01,6.1915833
1982-05-01,5.9483896
1982-06-01,5.9178433
1982-07-01,6.3841982
1982-08-01,6.1477238
1982-09-01,6.0656523
1982-10-01,5.451329
1982-11-01,4.8995954
1982-12-01,4.9634079
1983-01-01,4.9420978
1983-02-01,4.9575651
1983-03-01,4.6242898
1983-04-01,4.8969268
1983-05-01,4.7574932
1983-06-01,4.7389265
1983-07-01,5.0766704
1983-08-01,5.2983917
1983-09-01,5.3186621
1983-10-01,5.2105901
1983-11-01,5.2989179
1983-12-01,5.3077043
1984-01-01,5.3395532
1984-02-01,5.2408619
1984-03-01,5.2846143
1984-04-01,5.5759681
1984-05-01,5.6834467
1984-06-01,5.9302802
1984-07-01,5.9960388
1984-08-01,5.6069643
1984-09-01,5.5961396
1984-10-01,5.549855
1984-11-01,5.1929881
1984-12-01,5.1708492
1985-01-01,5.2256495
1985-02-01,5.0980229
1985-03-01,5.3599566
1985-04-01,5.1609632
1985-05-01,5.0645356
1985-06-01,4.7455691
1985-07-01,4.6661356
1985-08-01,4.7756496
1985-09-01,4.7211152
1985-10-01,4.6989638
1985-11-01,4.5772923
1985-12-01,4.4032909
1986-01-01,4.178147
1986-02-01,4.190587
1986-03-01,3.7991421
1986-04-01,3.5128268
1986-05-01,3.4917393
1986-06-01,3.9079222
1986-07-01,3.7265404
1986-08-01,3.6315529
1986-09-01,3.4864948
1986-10-01,3.6367279
1986-11-01,3.4980263
1986-12-01,3.5769965
1987-01-01,3.5493242
1987-02-01,3.5756979
1987-03-01,3.3662904
1987-04-01,3.6766036
1987-05-01,4.0034115
1987-06-01,4.0043201
1987-07-01,4.0259049
1987-08-01,4.1442207
1987-09-01,4.2611022
1987-10-01,4.4101351
1987-11-01,4.1525763
1987-12-01,4.2374426
1988-01-01,4.0874447
1988-02-01,3.8902186
1988-03-01,3.8280477
1988-04-01,4.086415
1988-05-01,4.157732
1988-06-01,4.1652874
1988-07-01,4.2174061
1988-08-01,4.2763361
1988-09-01,4.3585119
1988-10-01,4.2511117
1988-11-01,4.1696382
1988-12-01,4.3377353
1989-01-01,4.4523196
1989-02-01,4.3666165
1989-03-01,4.5132867
1989-04-01,4.5430676
1989-05-01,4.489423
1989-06-01,4.2277226
1989-07-01,4.0377552
1989-08-01,3.8538079
1989-09-01,3.9829497
1989-10-01,4.0709759
1989-11-01,3.8861309
1989-12-01,3.7626705
1990-01-01,4.0181227
1990-02-01,4.224264
1990-03-01,4.109401
1990-04-01,4.1571414
1990-05-01,4.3082033
1990-06-01,4.134966
1990-07-01,4.0570442
1990-08-01,4.0320348
1990-09-01,4.3766398
1990-10-01,4.4018644
1990-11-01,4.3509226
1990-12-01,4.2457243
1991-01-01,3.9442403
1991-02-01,3.8144502
1991-03-01,3.9119701
1991-04-01,3.8524605
1991-05-01,3.8043712
1991-06-01,3.8392256
1991-07-01,3.9518941
1991-08-01,3.8947135
1991-09-01,3.7151852
1991-10-01,3.6312126
1991-11-01,3.5627889
1991-12-01,3.5303867
1992-01-01,3.3405654
1992-02-01,3.5087154
1992-03-01,3.61735
1992-04-01,3.58067
1992-05-01,3.5954159
1992-06-01,3.5820802
1992-07-01,3.3899525
1992-08-01,3.2347045
1992-09-01,3.1216083
1992-10-01,3.0105696
1992-11-01,3.2419516
1992-12-01,3.2927952
1993-01-01,3.2213538
1993-02-01,3.0712139
1993-03-01,2.9627552
1993-04-01,2.9763621
1993-05-01,2.9040641
1993-06-01,2.9196806
1993-07-01,2.868018
1993-08-01,2.9101598
1993-09-01,2.7527487
1993-10-01,2.7723967
1993-11-01,2.8404921
1993-12-01,2.8467256
1994-01-01,2.9408695
1994-02-01,2.8711576
1994-03-01,3.1846306
1994-04-01,3.3982277
1994-05-01,3.3978432
1994-06-01,3.4747802
1994-07-01,3.5099387
1994-08-01,3.4215532
1994-09-01,3.435466
1994-10-01,3.6548555
1994-11-01,3.7539924
1994-12-01,3.8929038
1995-01-01,3.8687863
1995-02-01,3.7505015
1995-03-01,3.5823307
1995-04-01,3.5502949
1995-05-01,3.4304103
1995-06-01,3.0576668
1995-07-01,3.156046
1995-08-01,3.2316406
1995-09-01,3.1658122
1995-10-01,3.1209388
1995-11-01,3.0235273
1995-12-01,2.8456383
1996-01-01,2.9374867
1996-02-01,2.8889857
1996-03-01,2.881884
1996-04-01,3.1537907
1996-05-01,3.2877639
1996-06-01,3.3527597
1996-07-01,3.2644536
1996-08-01,3.245352
1996-09-01,3.328795
1996-10-01,3.2762512
1996-11-01,3.1829685
1996-12-01,3.0415425
1997-01-01,3.2353035
1997-02-01,3.2169131
1997-03-01,3.2834226
1997-04-01,3.3731098
1997-05-01,3.294162
1997-06-01,3.2855056
1997-07-01,3.1967628
1997-08-01,3.1099401
1997-09-01,3.1389934
1997-10-01,3.0893423
1997-11-01,3.0520812
1997-12-01,3.0083984
1998-01-01,2.9142695
1998-02-01,2.8373793
1998-03-01,2.9496793
1998-04-01,2.8909515
1998-05-01,2.8882066
1998-06-01,2.8016997
1998-07-01,2.8789264
1998-08-01,2.8669248
1998-09-01,2.6791272
1998-10-01,2.3587819
1998-11-01,2.4561922
1998-12-01,2.4205365
1999-01-01,2.5100174
1999-02-01,2.5454481
1999-03-01,2.7722381
1999-04-01,2.7829368
1999-05-01,2.8200859
1999-06-01,2.8019287
1999-07-01,2.965057
1999-08-01,3.0070029
1999-09-01,2.9972228
1999-10-01,3.0718558
1999-11-01,3.1173296
1999-12-01,3.213781
2000-01-01,3.2534738
2000-02-01,3.3325207
2000-03-01,3.3481387
2000-04-01,3.2183378
2000-05-01,3.3346747
2000-06-01,3.462237
2000-07-01,3.1318117
2000-08-01,3.1312374
2000-09-01,3.0895805
2000-10-01,3.0518828
2000-11-01,3.0357022
2000-12-01,2.9883337
2001-01-01,2.6027052
2001-02-01,2.6263909
2001-03-01,2.4076398
2001-04-01,2.5697421
2001-05-01,2.7317729
2001-06-01,2.7875792
2001-07-01,2.7547451
2001-08-01,2.6344185
2001-09-01,2.8145577
2001-10-01,2.4070042
2001-11-01,2.2440856
2001-12-01,2.5912983
2002-01-01,2.5844273
2002-02-01,2.481961
2002-03-01,2.4421279
2002-04-01,2.7893879
2002-05-01,2.6707043
2002-06-01,2.5471979
2002-07-01,2.4820697
2002-08-01,2.226083
2002-09-01,2.064791
2002-10-01,1.9769583
2002-11-01,2.0341939
2002-12-01,2.1109896
2003-01-01,2.092033
2003-02-01,2.1001459
2003-03-01,1.9148538
2003-04-01,1.9753117
2003-05-01,1.9319766
2003-06-01,1.9409518
2003-07-01,1.7516747
2003-08-01,2.0575604
2003-09-01,2.1746348
2003-10-01,1.8963809
2003-11-01,2.0772636
2003-12-01,2.210471
2004-01-01,2.0870639
2004-02-01,2.0742805
2004-03-01,1.9204459
2004-04-01,1.9399083
2004-05-01,2.2748106
2004-06-01,2.4596713
2004-07-01,2.3263803
2004-08-01,2.3317595
2004-09-01,2.3340695
2004-10-01,2.1923675
2004-11-01,2.1850764
2004-12-01,2.1035702
2005-01-01,2.2176201
2005-02-01,2.2254741
2005-03-01,2.3676924
2005-04-01,2.4401818
2005-05-01,2.3863443
2005-06-01,2.2477277
2005-07-01,2.2973485
2005-08-01,2.4298344
2005-09-01,2.3432722
2005-10-01,2.6107371
2005-11-01,2.7003954
2005-12-01,2.7429695
2006-01-01,2.4261413
2006-02-01,2.5070989
2006-03-01,2.2798268
2006-04-01,2.6471204
2006-05-01,2.7233266
2006-06-01,2.6897734
2006-07-01,2.744381
2006-08-01,2.6971278
2006-09-01,2.5730454
2006-10-01,2.4729955
2006-11-01,2.2646096
2006-12-01,2.2673048
2007-01-01,2.5739651
2007-02-01,2.6015473
2007-03-01,2.5593916
2007-04-01,2.5467815
2007-05-01,2.6223578
2007-06-01,2.8152765
2007-07-01,2.6238776
2007-08-01,2.5323022
2007-09-01,2.4374529
2007-10-01,2.3628486
2007-11-01,2.4517682
2007-12-01,2.2287703
2008-01-01,2.2071295
2008-02-01,2.0406984
2008-03-01,1.8468913
2008-04-01,1.897851
2008-05-01,2.1283299
2008-06-01,2.3407723
2008-07-01,2.4263068
2008-08-01,2.444868
2008-09-01,2.25603
2008-10-01,1.8812829
2008-11-01,1.5957183
2008-12-01,1.1198227
2009-01-01,1.1904864
2009-02-01,1.2008763
2009-03-01,0.93470595
2009-04-01,1.4316392
2009-05-01,1.5643398
2009-06-01,1.6809071
2009-07-01,1.7753129
2009-08-01,1.9379427
2009-09-01,2.001752
2009-10-01,1.7162315
2009-11-01,1.8147584
2009-12-01,1.7178155
2010-01-01,1.833444
2010-02-01,1.7844649
2010-03-01,1.8399483
2010-04-01,1.7896936
2010-05-01,1.7525998
2010-06-01,1.5868572
2010-07-01,1.3671593
2010-08-01,1.4500672
2010-09-01,1.234368
2010-10-01,1.3506342
2010-11-01,1.3345102
2010-12-01,1.4815819
2011-01-01,1.7983624
2011-02-01,1.8614132
2011-03-01,1.9481812
2011-04-01,1.977271
2011-05-01,1.9801624
2011-06-01,1.8241056
2011-07-01,1.9802164
2011-08-01,1.5341231
2011-09-01,1.2608604
2011-10-01,1.4041902
2011-11-01,1.4297467
2011-12-01,1.512444
2012-01-01,1.4150357
2012-02-01,1.3815582
2012-03-01,1.3728962
2012-04-01,1.5135307
2012-05-01,1.4213377
2012-06-01,1.0949923
2012-07-01,1.2830584
2012-08-01,1.3050979
2012-09-01,1.4943197
2012-10-01,1.3848844
2012-11-01,1.4142612
2012-12-01,1.5364255
2013-01-01,1.2970546
2013-02-01,1.3530043
2013-03-01,1.1577492
2013-04-01,1.3168667
2013-05-01,1.2006778
2013-06-01,1.3564058
2013-07-01,1.3268917
2013-08-01,1.6329313
2013-09-01,1.8260862
2013-10-01,1.54752
2013-11-01,1.5090156
2013-12-01,1.6866235
2014-01-01,1.6584503
2014-02-01,1.5807819
2014-03-01,1.4638481
2014-04-01,1.6821706
2014-05-01,1.7085926
2014-06-01,1.6131127
2014-07-01,1.7414393
2014-08-01,1.7339219
2014-09-01,1.8404389
2014-10-01,1.6721041
2014-11-01,1.5581841
2014-12-01,1.816494
2015-01-01,1.3765776
2015-02-01,1.1013767
2015-03-01,1.3418806
2015-04-01,1.5534128
2015-05-01,1.6445705
2015-06-01,1.6847785
2015-07-01,1.735079
2015-08-01,1.6633293
2015-09-01,1.73447962
2015-10-01,1.4922183
2015-11-01,1.5367676
2015-12-01,1.59141793
2016-01-01,1.62049185
2016-02-01,1.4160079
2016-03-01,1.28209371
2016-04-01,1.58302668
2016-05-01,1.59551464
2016-06-01,1.47635487
2016-07-01,1.49643904
2016-08-01,1.49209539
2016-09-01,1.6821928
2016-10-01,1.57723947
2016-11-01,1.66022882
2016-12-01,1.91950174
2017-01-01,1.85598381
2017-02-01,1.81186181
2017-03-01,1.67685786
2017-04-01,1.71382581
2017-05-01,1.65713217
2017-06-01,1.41050553
2017-07-01,1.70623699
2017-08-01,1.66457208
2017-09-01,1.79780306
2017-10-01,1.80623927
2017-11-01,1.86359373
2017-12-01,2.1317641
2018-01-01,1.84740379
2018-02-01,2.00326161
2018-03-01,1.80943648
2018-04-01,1.86516322
2018-05-01,1.98055495
2018-06-01,1.84460983
2018-07-01,2.02842162
2018-08-01,2.06484981
2018-09-01,2.13895918
2018-10-01,2.11315544
2018-11-01,2.09609593
2018-12-01,2.00116176
2019-01-01,1.85078418
2019-02-01,1.85525939
2019-03-01,1.52885041
2019-04-01,1.74803278
2019-05-01,1.82964349
2019-06-01,1.54419276
2019-07-01,1.6069049
2019-08-01,1.58176413
2019-09-01,1.48327893
2019-10-01,1.56289383
2019-11-01,1.5787768
2019-12-01,1.60765922
2020-01-01,1.64544221
2020-02-01,1.51449051
2020-03-01,1.09480995
2020-04-01,0.69723834
2020-05-01,0.65015429
2020-06-01,0.90194941
2020-07-01,1.27186001
2020-08-01,1.28799505
2020-09-01,1.2658586
2020-10-01,1.20238116
2020-11-01,1.23592866
2020-12-01,1.32656194
2021-01-01,1.24084221
2021-02-01,1.33820857
2021-03-01,1.35491656
2021-04-01,1.49404545
2021-05-01,1.51928111
2021-06-01,1.5869228
2021-07-01,1.61081723
2021-08-01,1.67437008
2021-09-01,1.77920278
2021-10-01,1.54089021
2021-11-01,1.82461512
2021-12-01,1.85916906
2022-01-01,1.78533218
2022-02-01,1.98968776
2022-03-01,2.13836818
2022-04-01,2.43216898
2022-05-01,2.62660234
2022-06-01,2.82148012
2022-07-01,2.45328116
2022-08-01,2.39323827
2022-09-01,2.81953276
2022-10-01,2.48561677
2022-11-01,2.66521661
2022-12-01,2.39105952
2023-01-01,2.39745778
2023-02-01,2.24383995
2023-03-01,2.22237921
2023-04-01,2.25193393
2023-05-01,2.29269362
2023-06-01,1.64652162
2023-07-01,2.18366311
2023-08-01,2.28860725
2023-09-01,2.40733512
2023-10-01,2.50863313
2023-11-01,2.52996029
2023-12-01,2.52268638
