"Date","HQMCB20Y6M"
1984-01-01,11.17
1984-02-01,11.72
1984-03-01,12.1
1984-04-01,12.21
1984-05-01,12.77
1984-06-01,12.8
1984-07-01,12.8
1984-08-01,12.4
1984-09-01,12.49
1984-10-01,11.84
1984-11-01,11.62
1984-12-01,11.93
1985-01-01,11.71
1985-02-01,11.36
1985-03-01,11.66
1985-04-01,11.41
1985-05-01,11.21
1985-06-01,10.84
1985-07-01,11.24
1985-08-01,11.28
1985-09-01,11.48
1985-10-01,11.28
1985-11-01,10.84
1985-12-01,10.48
1986-01-01,9.85
1986-02-01,9.82
1986-03-01,9.23
1986-04-01,8.89
1986-05-01,9.21
1986-06-01,9.57
1986-07-01,9.53
1986-08-01,9.52
1986-09-01,9.63
1986-10-01,9.77
1986-11-01,9.61
1986-12-01,9.35
1987-01-01,9.06
1987-02-01,9.06
1987-03-01,8.99
1987-04-01,9.67
1987-05-01,10.22
1987-06-01,10.08
1987-07-01,10.1
1987-08-01,10.28
1987-09-01,10.67
1987-10-01,10.76
1987-11-01,10.19
1987-12-01,10.26
1988-01-01,9.86
1988-02-01,9.51
1988-03-01,9.64
1988-04-01,10.02
1988-05-01,10.37
1988-06-01,10.17
1988-07-01,10.27
1988-08-01,10.29
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.85
1989-01-01,9.83
1989-02-01,9.88
1989-03-01,9.96
1989-04-01,9.79
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.1
1989-08-01,9.09
1989-09-01,9.13
1989-10-01,9.02
1989-11-01,8.94
1989-12-01,8.95
1990-01-01,9.13
1990-02-01,9.37
1990-03-01,9.46
1990-04-01,9.6
1990-05-01,9.71
1990-06-01,9.53
1990-07-01,9.55
1990-08-01,10.02
1990-09-01,10.2
1990-10-01,10.24
1990-11-01,10.05
1990-12-01,9.78
1991-01-01,9.75
1991-02-01,9.47
1991-03-01,9.67
1991-04-01,9.5
1991-05-01,9.56
1991-06-01,9.72
1991-07-01,9.69
1991-08-01,9.44
1991-09-01,9.3
1991-10-01,9.39
1991-11-01,9.41
1991-12-01,9.2
1992-01-01,9.08
1992-02-01,9.21
1992-03-01,9.23
1992-04-01,9.18
1992-05-01,9.09
1992-06-01,9
1992-07-01,8.88
1992-08-01,8.73
1992-09-01,8.7
1992-10-01,8.94
1992-11-01,8.94
1992-12-01,8.69
1993-01-01,8.6
1993-02-01,8.3
1993-03-01,8.04
1993-04-01,8.1
1993-05-01,8.19
1993-06-01,8.06
1993-07-01,7.82
1993-08-01,7.5
1993-09-01,7.28
1993-10-01,7.27
1993-11-01,7.56
1993-12-01,7.53
1994-01-01,7.53
1994-02-01,7.66
1994-03-01,8.04
1994-04-01,8.4
1994-05-01,8.47
1994-06-01,8.49
1994-07-01,8.63
1994-08-01,8.56
1994-09-01,8.82
1994-10-01,9
1994-11-01,9.06
1994-12-01,8.74
1995-01-01,8.73
1995-02-01,8.57
1995-03-01,8.5
1995-04-01,8.44
1995-05-01,8.02
1995-06-01,7.66
1995-07-01,7.82
1995-08-01,7.97
1995-09-01,7.69
1995-10-01,7.46
1995-11-01,7.35
1995-12-01,7.12
1996-01-01,7.12
1996-02-01,7.41
1996-03-01,7.75
1996-04-01,7.9
1996-05-01,8
1996-06-01,8.11
1996-07-01,8.06
1996-08-01,7.85
1996-09-01,8.04
1996-10-01,7.79
1996-11-01,7.47
1996-12-01,7.55
1997-01-01,7.78
1997-02-01,7.65
1997-03-01,7.89
1997-04-01,8.07
1997-05-01,7.95
1997-06-01,7.76
1997-07-01,7.46
1997-08-01,7.52
1997-09-01,7.42
1997-10-01,7.28
1997-11-01,7.13
1997-12-01,6.99
1998-01-01,6.88
1998-02-01,6.96
1998-03-01,6.98
1998-04-01,6.94
1998-05-01,6.92
1998-06-01,6.71
1998-07-01,6.76
1998-08-01,6.8
1998-09-01,6.82
1998-10-01,6.86
1998-11-01,6.95
1998-12-01,6.71
1999-01-01,6.71
1999-02-01,6.83
1999-03-01,7.02
1999-04-01,7
1999-05-01,7.31
1999-06-01,7.62
1999-07-01,7.58
1999-08-01,7.78
1999-09-01,7.83
1999-10-01,7.96
1999-11-01,7.72
1999-12-01,7.89
2000-01-01,8.08
2000-02-01,7.94
2000-03-01,7.98
2000-04-01,7.99
2000-05-01,8.43
2000-06-01,8.08
2000-07-01,7.97
2000-08-01,7.9
2000-09-01,8.07
2000-10-01,8.14
2000-11-01,8.1
2000-12-01,7.89
2001-01-01,7.68
2001-02-01,7.58
2001-03-01,7.51
2001-04-01,7.78
2001-05-01,7.73
2001-06-01,7.57
2001-07-01,7.52
2001-08-01,7.38
2001-09-01,7.72
2001-10-01,7.42
2001-11-01,7.09
2001-12-01,7.2
2002-01-01,7.06
2002-02-01,6.98
2002-03-01,7.25
2002-04-01,7.28
2002-05-01,7.31
2002-06-01,7.18
2002-07-01,7.31
2002-08-01,7.19
2002-09-01,6.82
2002-10-01,7.06
2002-11-01,6.85
2002-12-01,6.67
2003-01-01,6.62
2003-02-01,6.44
2003-03-01,6.43
2003-04-01,6.39
2003-05-01,5.93
2003-06-01,5.77
2003-07-01,6.35
2003-08-01,6.79
2003-09-01,6.56
2003-10-01,6.53
2003-11-01,6.44
2003-12-01,6.39
2004-01-01,6.28
2004-02-01,6.25
2004-03-01,6.06
2004-04-01,6.46
2004-05-01,6.76
2004-06-01,6.71
2004-07-01,6.52
2004-08-01,6.36
2004-09-01,6.18
2004-10-01,6.12
2004-11-01,6.09
2004-12-01,6.01
2005-01-01,5.87
2005-02-01,5.65
2005-03-01,5.89
2005-04-01,5.84
2005-05-01,5.72
2005-06-01,5.5
2005-07-01,5.61
2005-08-01,5.63
2005-09-01,5.68
2005-10-01,5.92
2005-11-01,6
2005-12-01,5.92
2006-01-01,5.85
2006-02-01,5.88
2006-03-01,6.07
2006-04-01,6.41
2006-05-01,6.53
2006-06-01,6.54
2006-07-01,6.5
2006-08-01,6.32
2006-09-01,6.15
2006-10-01,6.13
2006-11-01,5.91
2006-12-01,5.9
2007-01-01,6.05
2007-02-01,6.01
2007-03-01,6
2007-04-01,6.14
2007-05-01,6.15
2007-06-01,6.46
2007-07-01,6.46
2007-08-01,6.49
2007-09-01,6.4
2007-10-01,6.27
2007-11-01,6.32
2007-12-01,6.5
2008-01-01,6.49
2008-02-01,6.76
2008-03-01,6.85
2008-04-01,6.76
2008-05-01,6.74
2008-06-01,6.95
2008-07-01,7.09
2008-08-01,7.02
2008-09-01,7.26
2008-10-01,8.11
2008-11-01,8.05
2008-12-01,6.9
2009-01-01,6.76
2009-02-01,7.18
2009-03-01,7.7
2009-04-01,7.19
2009-05-01,7.11
2009-06-01,6.76
2009-07-01,6.6
2009-08-01,6.3
2009-09-01,6.06
2009-10-01,6.03
2009-11-01,6.15
2009-12-01,6.28
2010-01-01,6.28
2010-02-01,6.42
2010-03-01,6.32
2010-04-01,6.24
2010-05-01,6.02
2010-06-01,5.99
2010-07-01,5.8
2010-08-01,5.57
2010-09-01,5.59
2010-10-01,5.71
2010-11-01,5.93
2010-12-01,6.05
2011-01-01,6.04
2011-02-01,6.14
2011-03-01,6.05
2011-04-01,6.03
2011-05-01,5.81
2011-06-01,5.86
2011-07-01,5.84
2011-08-01,5.48
2011-09-01,5.28
2011-10-01,5.19
2011-11-01,5.06
2011-12-01,5.03
2012-01-01,4.99
2012-02-01,4.94
2012-03-01,5.05
2012-04-01,5
2012-05-01,4.83
2012-06-01,4.68
2012-07-01,4.37
2012-08-01,4.43
2012-09-01,4.51
2012-10-01,4.39
2012-11-01,4.35
2012-12-01,4.47
2013-01-01,4.62
2013-02-01,4.73
2013-03-01,4.78
2013-04-01,4.55
2013-05-01,4.7
2013-06-01,5.13
2013-07-01,5.24
2013-08-01,5.39
2013-09-01,5.42
2013-10-01,5.29
2013-11-01,5.4
2013-12-01,5.38
2014-01-01,5.19
2014-02-01,5.09
2014-03-01,5
2014-04-01,4.86
2014-05-01,4.72
2014-06-01,4.76
2014-07-01,4.67
2014-08-01,4.6
2014-09-01,4.69
2014-10-01,4.52
2014-11-01,4.59
2014-12-01,4.44
2015-01-01,4.1
2015-02-01,4.17
2015-03-01,4.22
2015-04-01,4.19
2015-05-01,4.64
2015-06-01,4.87
2015-07-01,4.84
2015-08-01,4.7
2015-09-01,4.81
2015-10-01,4.75
2015-11-01,4.86
2015-12-01,4.8
2016-01-01,4.8
2016-02-01,4.77
2016-03-01,4.61
2016-04-01,4.39
2016-05-01,4.34
2016-06-01,4.19
2016-07-01,3.93
2016-08-01,3.95
2016-09-01,4.04
2016-10-01,4.13
2016-11-01,4.46
2016-12-01,4.6
2017-01-01,4.45
2017-02-01,4.47
2017-03-01,4.51
2017-04-01,4.39
2017-05-01,4.37
2017-06-01,4.16
2017-07-01,4.18
2017-08-01,4.11
2017-09-01,4.12
2017-10-01,4.09
2017-11-01,4.03
2017-12-01,3.94
2018-01-01,4
2018-02-01,4.25
2018-03-01,4.29
2018-04-01,4.32
