"Date","HQMCB21YR"
1984-01-01,11.08
1984-02-01,11.68
1984-03-01,12.05
1984-04-01,12.17
1984-05-01,12.75
1984-06-01,12.79
1984-07-01,12.78
1984-08-01,12.38
1984-09-01,12.49
1984-10-01,11.77
1984-11-01,11.56
1984-12-01,11.9
1985-01-01,11.67
1985-02-01,11.29
1985-03-01,11.59
1985-04-01,11.35
1985-05-01,11.16
1985-06-01,10.78
1985-07-01,11.21
1985-08-01,11.27
1985-09-01,11.48
1985-10-01,11.28
1985-11-01,10.85
1985-12-01,10.47
1986-01-01,9.83
1986-02-01,9.8
1986-03-01,9.2
1986-04-01,8.86
1986-05-01,9.22
1986-06-01,9.58
1986-07-01,9.53
1986-08-01,9.53
1986-09-01,9.64
1986-10-01,9.78
1986-11-01,9.62
1986-12-01,9.36
1987-01-01,9.08
1987-02-01,9.08
1987-03-01,9.01
1987-04-01,9.69
1987-05-01,10.25
1987-06-01,10.09
1987-07-01,10.1
1987-08-01,10.28
1987-09-01,10.66
1987-10-01,10.75
1987-11-01,10.18
1987-12-01,10.25
1988-01-01,9.84
1988-02-01,9.5
1988-03-01,9.64
1988-04-01,10.03
1988-05-01,10.38
1988-06-01,10.17
1988-07-01,10.27
1988-08-01,10.29
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.85
1989-01-01,9.83
1989-02-01,9.89
1989-03-01,9.96
1989-04-01,9.79
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.11
1989-08-01,9.09
1989-09-01,9.13
1989-10-01,9.03
1989-11-01,8.94
1989-12-01,8.95
1990-01-01,9.12
1990-02-01,9.36
1990-03-01,9.47
1990-04-01,9.6
1990-05-01,9.72
1990-06-01,9.54
1990-07-01,9.56
1990-08-01,10.04
1990-09-01,10.22
1990-10-01,10.26
1990-11-01,10.06
1990-12-01,9.8
1991-01-01,9.76
1991-02-01,9.48
1991-03-01,9.68
1991-04-01,9.51
1991-05-01,9.57
1991-06-01,9.74
1991-07-01,9.71
1991-08-01,9.46
1991-09-01,9.32
1991-10-01,9.42
1991-11-01,9.44
1991-12-01,9.24
1992-01-01,9.12
1992-02-01,9.24
1992-03-01,9.26
1992-04-01,9.21
1992-05-01,9.12
1992-06-01,9.03
1992-07-01,8.92
1992-08-01,8.77
1992-09-01,8.75
1992-10-01,8.99
1992-11-01,8.99
1992-12-01,8.73
1993-01-01,8.64
1993-02-01,8.34
1993-03-01,8.08
1993-04-01,8.15
1993-05-01,8.24
1993-06-01,8.11
1993-07-01,7.86
1993-08-01,7.53
1993-09-01,7.32
1993-10-01,7.31
1993-11-01,7.59
1993-12-01,7.56
1994-01-01,7.56
1994-02-01,7.69
1994-03-01,8.06
1994-04-01,8.42
1994-05-01,8.49
1994-06-01,8.51
1994-07-01,8.65
1994-08-01,8.57
1994-09-01,8.84
1994-10-01,9.01
1994-11-01,9.07
1994-12-01,8.75
1995-01-01,8.74
1995-02-01,8.58
1995-03-01,8.52
1995-04-01,8.47
1995-05-01,8.04
1995-06-01,7.68
1995-07-01,7.84
1995-08-01,8
1995-09-01,7.72
1995-10-01,7.49
1995-11-01,7.37
1995-12-01,7.15
1996-01-01,7.14
1996-02-01,7.44
1996-03-01,7.78
1996-04-01,7.93
1996-05-01,8.02
1996-06-01,8.13
1996-07-01,8.08
1996-08-01,7.87
1996-09-01,8.06
1996-10-01,7.81
1996-11-01,7.49
1996-12-01,7.57
1997-01-01,7.8
1997-02-01,7.66
1997-03-01,7.91
1997-04-01,8.09
1997-05-01,7.97
1997-06-01,7.78
1997-07-01,7.48
1997-08-01,7.54
1997-09-01,7.45
1997-10-01,7.31
1997-11-01,7.15
1997-12-01,7.01
1998-01-01,6.9
1998-02-01,6.98
1998-03-01,6.99
1998-04-01,6.96
1998-05-01,6.94
1998-06-01,6.73
1998-07-01,6.78
1998-08-01,6.81
1998-09-01,6.85
1998-10-01,6.9
1998-11-01,6.98
1998-12-01,6.73
1999-01-01,6.74
1999-02-01,6.86
1999-03-01,7.04
1999-04-01,7.02
1999-05-01,7.32
1999-06-01,7.63
1999-07-01,7.59
