"Date","HQMCB46YR"
1984-01-01,9.19
1984-02-01,10.67
1984-03-01,11.05
1984-04-01,11.33
1984-05-01,12.32
1984-06-01,12.56
1984-07-01,12.43
1984-08-01,11.93
1984-09-01,12.36
1984-10-01,10.41
1984-11-01,10.28
1984-12-01,11.24
1985-01-01,10.9
1985-02-01,9.9
1985-03-01,10.15
1985-04-01,10.02
1985-05-01,9.97
1985-06-01,9.56
1985-07-01,10.63
1985-08-01,10.98
1985-09-01,11.51
1985-10-01,11.39
1985-11-01,10.92
1985-12-01,10.31
1986-01-01,9.43
1986-02-01,9.56
1986-03-01,8.62
1986-04-01,8.32
1986-05-01,9.26
1986-06-01,9.97
1986-07-01,9.57
1986-08-01,9.78
1986-09-01,9.95
1986-10-01,10.05
1986-11-01,9.78
1986-12-01,9.5
1987-01-01,9.45
1987-02-01,9.39
1987-03-01,9.39
1987-04-01,10.22
1987-05-01,10.94
1987-06-01,10.47
1987-07-01,10.21
1987-08-01,10.28
1987-09-01,10.5
1987-10-01,10.51
1987-11-01,9.9
1987-12-01,10.03
1988-01-01,9.47
1988-02-01,9.29
1988-03-01,9.56
1988-04-01,10.17
1988-05-01,10.56
1988-06-01,10.22
1988-07-01,10.39
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.79
1989-01-01,9.84
1989-02-01,9.93
1989-03-01,9.91
1989-04-01,9.73
1989-05-01,9.63
1989-06-01,9.25
1989-07-01,9.27
1989-08-01,9.26
1989-09-01,9.24
1989-10-01,9.13
1989-11-01,9.02
1989-12-01,8.96
1990-01-01,9.04
1990-02-01,9.28
1990-03-01,9.5
1990-04-01,9.62
1990-05-01,9.88
1990-06-01,9.7
1990-07-01,9.75
1990-08-01,10.46
1990-09-01,10.67
1990-10-01,10.76
1990-11-01,10.44
1990-12-01,10.09
1991-01-01,10.04
1991-02-01,9.67
1991-03-01,9.96
1991-04-01,9.77
1991-05-01,9.93
1991-06-01,10.18
1991-07-01,10.12
1991-08-01,9.82
1991-09-01,9.7
1991-10-01,9.94
1991-11-01,10.03
1991-12-01,10.07
1992-01-01,10.03
1992-02-01,9.98
1992-03-01,9.91
1992-04-01,9.85
1992-05-01,9.7
1992-06-01,9.68
1992-07-01,9.75
1992-08-01,9.71
1992-09-01,9.81
1992-10-01,10.18
1992-11-01,9.94
1992-12-01,9.49
1993-01-01,9.45
1993-02-01,9.19
1993-03-01,8.9
1993-04-01,9.07
1993-05-01,9.22
1993-06-01,9.04
1993-07-01,8.73
1993-08-01,8.2
1993-09-01,8.11
1993-10-01,8.13
1993-11-01,8.34
1993-12-01,8.26
1994-01-01,8.28
1994-02-01,8.33
1994-03-01,8.56
1994-04-01,8.81
1994-05-01,8.76
1994-06-01,8.88
1994-07-01,8.97
1994-08-01,8.91
1994-09-01,9.22
1994-10-01,9.3
1994-11-01,9.28
1994-12-01,8.84
1995-01-01,8.89
1995-02-01,8.86
1995-03-01,8.95
1995-04-01,8.97
1995-05-01,8.53
1995-06-01,8.23
1995-07-01,8.44
1995-08-01,8.54
1995-09-01,8.32
1995-10-01,8.02
1995-11-01,7.86
1995-12-01,7.66
1996-01-01,7.66
1996-02-01,8.01
1996-03-01,8.33
1996-04-01,8.45
1996-05-01,8.39
1996-06-01,8.45
1996-07-01,8.39
1996-08-01,8.2
1996-09-01,8.41
1996-10-01,8.2
1996-11-01,7.91
1996-12-01,7.96
1997-01-01,8.15
1997-02-01,8.05
1997-03-01,8.29
1997-04-01,8.48
1997-05-01,8.39
1997-06-01,8.26
1997-07-01,7.95
1997-08-01,7.97
1997-09-01,7.91
1997-10-01,7.78
1997-11-01,7.57
1997-12-01,7.37
1998-01-01,7.33
1998-02-01,7.4
1998-03-01,7.38
1998-04-01,7.33
1998-05-01,7.28
1998-06-01,7.04
1998-07-01,7.11
1998-08-01,7.15
1998-09-01,7.44
1998-10-01,7.64
1998-11-01,7.58
1998-12-01,7.33
1999-01-01,7.33
1999-02-01,7.33
1999-03-01,7.49
1999-04-01,7.48
1999-05-01,7.67
1999-06-01,7.87
1999-07-01,7.86
1999-08-01,8.07
1999-09-01,8.23
1999-10-01,8.36
1999-11-01,8.04
1999-12-01,8.12
2000-01-01,8.12
2000-02-01,7.97
2000-03-01,8.15
2000-04-01,8.22
2000-05-01,8.56
2000-06-01,8.16
2000-07-01,8.02
2000-08-01,8.06
2000-09-01,8.3
2000-10-01,8.43
2000-11-01,8.4
2000-12-01,8.38
2001-01-01,8.09
2001-02-01,8.02
2001-03-01,8.06
2001-04-01,8.32
2001-05-01,8.14
2001-06-01,7.96
2001-07-01,7.9
2001-08-01,7.87
2001-09-01,8.36
2001-10-01,8.02
2001-11-01,7.58
2001-12-01,7.47
2002-01-01,7.27
2002-02-01,7.2
2002-03-01,7.49
2002-04-01,7.57
2002-05-01,7.6
2002-06-01,7.59
2002-07-01,7.86
2002-08-01,7.82
2002-09-01,7.38
2002-10-01,7.83
2002-11-01,7.58
2002-12-01,7.36
2003-01-01,7.43
2003-02-01,7.18
2003-03-01,7.24
2003-04-01,7.18
2003-05-01,6.65
2003-06-01,6.58
2003-07-01,7.17
2003-08-01,7.59
2003-09-01,7.3
2003-10-01,7.26
2003-11-01,7.11
2003-12-01,7.08
2004-01-01,6.99
2004-02-01,6.99
2004-03-01,6.86
2004-04-01,7.14
2004-05-01,7.32
2004-06-01,7.19
2004-07-01,7.07
2004-08-01,6.99
2004-09-01,6.8
2004-10-01,6.74
2004-11-01,6.6
2004-12-01,6.46
2005-01-01,6.24
2005-02-01,5.98
2005-03-01,6.19
2005-04-01,6.21
2005-05-01,6.16
2005-06-01,5.93
2005-07-01,6.01
2005-08-01,6.01
2005-09-01,6.14
2005-10-01,6.36
2005-11-01,6.43
2005-12-01,6.32
2006-01-01,6.22
2006-02-01,6.14
2006-03-01,6.37
2006-04-01,6.74
2006-05-01,6.86
2006-06-01,6.85
2006-07-01,6.81
2006-08-01,6.66
2006-09-01,6.48
2006-10-01,6.42
2006-11-01,6.11
2006-12-01,6.14
2007-01-01,6.26
2007-02-01,6.16
2007-03-01,6.23
2007-04-01,6.39
2007-05-01,6.37
2007-06-01,6.64
2007-07-01,6.64
2007-08-01,6.71
2007-09-01,6.59
2007-10-01,6.4
2007-11-01,6.51
2007-12-01,6.74
2008-01-01,6.77
2008-02-01,7.13
2008-03-01,7.03
2008-04-01,7.01
2008-05-01,6.78
2008-06-01,6.95
2008-07-01,7.03
2008-08-01,6.88
2008-09-01,6.79
2008-10-01,7.06
2008-11-01,7.27
2008-12-01,6.23
2009-01-01,6.2
2009-02-01,7.06
2009-03-01,7.89
2009-04-01,6.86
2009-05-01,6.69
2009-06-01,6.5
2009-07-01,6.44
2009-08-01,6.19
2009-09-01,6.08
2009-10-01,6.08
2009-11-01,6.33
2009-12-01,6.5
2010-01-01,6.52
2010-02-01,6.69
2010-03-01,6.65
2010-04-01,6.53
2010-05-01,6.32
2010-06-01,6.37
2010-07-01,6.19
2010-08-01,5.96
2010-09-01,6.15
2010-10-01,6.35
2010-11-01,6.67
2010-12-01,6.64
2011-01-01,6.52
2011-02-01,6.65
2011-03-01,6.57
2011-04-01,6.55
2011-05-01,6.31
2011-06-01,6.44
2011-07-01,6.4
2011-08-01,6.15
2011-09-01,5.93
2011-10-01,5.58
2011-11-01,5.31
2011-12-01,5.3
2012-01-01,5.24
2012-02-01,5.12
2012-03-01,5.22
2012-04-01,5.19
2012-05-01,5.1
2012-06-01,5
2012-07-01,4.53
2012-08-01,4.54
2012-09-01,4.71
2012-10-01,4.63
2012-11-01,4.67
2012-12-01,4.85
2013-01-01,4.96
2013-02-01,5.1
2013-03-01,5.2
2013-04-01,4.97
2013-05-01,5.1
2013-06-01,5.51
2013-07-01,5.49
2013-08-01,5.63
2013-09-01,5.68
2013-10-01,5.59
2013-11-01,5.73
2013-12-01,5.66
2014-01-01,5.46
2014-02-01,5.44
2014-03-01,5.39
2014-04-01,5.23
2014-05-01,5.09
2014-06-01,5.18
2014-07-01,5.11
2014-08-01,5.05
2014-09-01,5.13
2014-10-01,4.97
2014-11-01,5.06
2014-12-01,4.88
2015-01-01,4.48
2015-02-01,4.55
2015-03-01,4.57
2015-04-01,4.54
2015-05-01,5.07
2015-06-01,5.29
2015-07-01,5.21
2015-08-01,5.05
2015-09-01,5.14
2015-10-01,5.11
2015-11-01,5.21
2015-12-01,5.06
2016-01-01,5.08
2016-02-01,5.1
2016-03-01,4.9
2016-04-01,4.68
2016-05-01,4.69
2016-06-01,4.55
2016-07-01,4.22
2016-08-01,4.24
2016-09-01,4.36
2016-10-01,4.46
2016-11-01,4.77
2016-12-01,4.88
2017-01-01,4.71
2017-02-01,4.75
2017-03-01,4.82
2017-04-01,4.73
2017-05-01,4.68
2017-06-01,4.45
2017-07-01,4.42
2017-08-01,4.42
2017-09-01,4.41
2017-10-01,4.32
2017-11-01,4.3
2017-12-01,4.16
2018-01-01,4.19
2018-02-01,4.36
2018-03-01,4.46
2018-04-01,4.46
2018-05-01,4.61
2018-06-01,4.62
2018-07-01,4.48
2018-08-01,4.47
2018-09-01,4.56
2018-10-01,4.74
2018-11-01,4.91
2018-12-01,4.72
2019-01-01,4.61
2019-02-01,4.41
2019-03-01,4.44
2019-04-01,4.35
2019-05-01,4.37
2019-06-01,4.21
