"Date","HQMCB15YR"
1984-01-01,12.31
1984-02-01,12.34
1984-03-01,12.71
1984-04-01,12.73
1984-05-01,13.07
1984-06-01,13
1984-07-01,13.06
1984-08-01,12.71
1984-09-01,12.6
1984-10-01,12.67
1984-11-01,12.39
1984-12-01,12.32
1985-01-01,12.16
1985-02-01,12.18
1985-03-01,12.5
1985-04-01,12.2
1985-05-01,11.91
1985-06-01,11.55
1985-07-01,11.58
1985-08-01,11.45
1985-09-01,11.46
1985-10-01,11.22
1985-11-01,10.81
1985-12-01,10.58
1986-01-01,10.11
1986-02-01,9.97
1986-03-01,9.57
1986-04-01,9.22
1986-05-01,9.19
1986-06-01,9.35
1986-07-01,9.49
1986-08-01,9.35
1986-09-01,9.42
1986-10-01,9.57
1986-11-01,9.48
1986-12-01,9.23
1987-01-01,8.81
1987-02-01,8.85
1987-03-01,8.74
1987-04-01,9.33
1987-05-01,9.79
1987-06-01,9.83
1987-07-01,10
1987-08-01,10.24
1987-09-01,10.73
1987-10-01,10.88
1987-11-01,10.33
1987-12-01,10.37
1988-01-01,10.06
1988-02-01,9.62
1988-03-01,9.67
1988-04-01,9.93
1988-05-01,10.24
1988-06-01,10.12
1988-07-01,10.18
1988-08-01,10.28
1988-09-01,10.06
1988-10-01,9.86
1988-11-01,9.87
1988-12-01,9.89
1989-01-01,9.82
1989-02-01,9.86
1989-03-01,9.99
1989-04-01,9.84
1989-05-01,9.66
1989-06-01,9.23
1989-07-01,9
1989-08-01,8.99
1989-09-01,9.07
1989-10-01,8.96
1989-11-01,8.89
1989-12-01,8.95
1990-01-01,9.18
1990-02-01,9.42
1990-03-01,9.45
1990-04-01,9.59
1990-05-01,9.62
1990-06-01,9.44
1990-07-01,9.44
1990-08-01,9.77
1990-09-01,9.92
1990-10-01,9.95
1990-11-01,9.83
1990-12-01,9.61
1991-01-01,9.58
1991-02-01,9.35
1991-03-01,9.49
1991-04-01,9.33
1991-05-01,9.34
1991-06-01,9.45
1991-07-01,9.44
1991-08-01,9.22
1991-09-01,9.06
1991-10-01,9.05
1991-11-01,9.04
1991-12-01,8.7
1992-01-01,8.52
1992-02-01,8.76
1992-03-01,8.83
1992-04-01,8.78
1992-05-01,8.73
1992-06-01,8.6
1992-07-01,8.37
1992-08-01,8.15
1992-09-01,8.04
1992-10-01,8.21
1992-11-01,8.37
1992-12-01,8.23
1993-01-01,8.1
1993-02-01,7.78
1993-03-01,7.53
1993-04-01,7.53
1993-05-01,7.57
1993-06-01,7.48
1993-07-01,7.27
1993-08-01,7.08
1993-09-01,6.78
1993-10-01,6.75
1993-11-01,7.08
1993-12-01,7.09
1994-01-01,7.08
1994-02-01,7.25
1994-03-01,7.71
1994-04-01,8.16
1994-05-01,8.3
1994-06-01,8.26
1994-07-01,8.42
1994-08-01,8.34
1994-09-01,8.58
1994-10-01,8.81
1994-11-01,8.91
1994-12-01,8.68
1995-01-01,8.63
1995-02-01,8.39
1995-03-01,8.23
1995-04-01,8.13
1995-05-01,7.71
1995-06-01,7.32
1995-07-01,7.44
1995-08-01,7.63
1995-09-01,7.32
1995-10-01,7.13
1995-11-01,7.04
1995-12-01,6.8
1996-01-01,6.79
1996-02-01,7.04
1996-03-01,7.41
1996-04-01,7.58
1996-05-01,7.76
1996-06-01,7.9
1996-07-01,7.86
1996-08-01,7.64
1996-09-01,7.82
1996-10-01,7.54
1996-11-01,7.2
1996-12-01,7.3
1997-01-01,7.56
1997-02-01,7.4
1997-03-01,7.64
1997-04-01,7.82
1997-05-01,7.68
1997-06-01,7.46
1997-07-01,7.16
1997-08-01,7.25
1997-09-01,7.13
1997-10-01,6.99
1997-11-01,6.87
1997-12-01,6.77
1998-01-01,6.62
1998-02-01,6.69
1998-03-01,6.73
1998-04-01,6.7
1998-05-01,6.71
1998-06-01,6.52
1998-07-01,6.55
1998-08-01,6.58
1998-09-01,6.45
1998-10-01,6.4
1998-11-01,6.57
1998-12-01,6.33
1999-01-01,6.34
1999-02-01,6.53
1999-03-01,6.74
1999-04-01,6.71
1999-05-01,7.08
