"Date","M13048USM156NNBR"
1910-01-01,6.11
1910-02-01,6.2
1910-03-01,6.1
1910-04-01,6.18
1910-05-01,6.24
1910-06-01,6.35
1910-07-01,6.48
1910-08-01,6.47
1910-09-01,6.42
1910-10-01,6.33
1910-11-01,6.31
1910-12-01,6.38
1911-01-01,6.3
1911-02-01,6.19
1911-03-01,6.21
1911-04-01,6.25
1911-05-01,6.17
1911-06-01,6.17
1911-07-01,6.21
1911-08-01,6.32
1911-09-01,6.41
1911-10-01,6.44
1911-11-01,6.38
1911-12-01,6.36
1912-01-01,6.33
1912-02-01,6.33
1912-03-01,6.27
1912-04-01,6.24
1912-05-01,6.23
1912-06-01,6.22
1912-07-01,6.24
1912-08-01,6.21
1912-09-01,6.2
1912-10-01,6.21
1912-11-01,6.32
1912-12-01,6.38
1913-01-01,6.44
1913-02-01,6.46
1913-03-01,6.5
1913-04-01,6.49
1913-05-01,6.58
1913-06-01,6.7
1913-07-01,6.67
1913-08-01,6.58
1913-09-01,6.5
1913-10-01,6.59
1913-11-01,6.65
1913-12-01,6.64
1914-01-01,6.51
1914-02-01,6.43
1914-03-01,6.44
1914-04-01,6.48
1914-05-01,6.44
1914-06-01,6.46
1914-07-01,6.51
1914-08-01,6.53
1914-09-01,6.55
1914-10-01,6.58
1914-11-01,6.6
1914-12-01,6.62
1915-01-01,6.57
1915-02-01,6.66
1915-03-01,6.73
1915-04-01,6.54
1915-05-01,6.55
1915-06-01,6.52
1915-07-01,6.53
1915-08-01,6.47
1915-09-01,6.38
1915-10-01,6.36
1915-11-01,6.26
1915-12-01,6.24
1916-01-01,6.24
1916-02-01,6.23
1916-03-01,6.23
1916-04-01,6.26
1916-05-01,6.22
1916-06-01,6.22
1916-07-01,6.24
1916-08-01,6.19
1916-09-01,6.14
1916-10-01,6.11
1916-11-01,6.09
1916-12-01,6.14
1917-01-01,6.14
1917-02-01,6.19
1917-03-01,6.21
1917-04-01,6.25
1917-05-01,6.35
1917-06-01,6.33
1917-07-01,6.34
1917-08-01,6.36
1917-09-01,6.47
1917-10-01,6.63
1917-11-01,6.83
1917-12-01,6.99
1918-01-01,6.84
1918-02-01,6.72
1918-03-01,6.71
1918-04-01,6.74
1918-05-01,6.73
1918-06-01,6.76
1918-07-01,6.73
1918-08-01,6.7
1918-09-01,6.72
1918-10-01,6.65
1918-11-01,6.61
1918-12-01,6.54
1919-01-01,6.41
1919-02-01,6.37
1919-03-01,6.32
1919-04-01,6.3
1919-05-01,6.28
1919-06-01,6.22
1919-07-01,6.22
1919-08-01,6.28
1919-09-01,6.28
1919-10-01,6.3
1919-11-01,6.37
1919-12-01,6.42
1920-01-01,6.42
1920-02-01,6.55
1920-03-01,6.55
1920-04-01,6.6
1920-05-01,6.83
1920-06-01,6.86
1920-07-01,6.9
1920-08-01,6.96
1920-09-01,6.94
1920-10-01,6.87
1920-11-01,6.92
1920-12-01,7.05
1921-01-01,6.82
1921-02-01,6.73
1921-03-01,6.76
1921-04-01,6.79
1921-05-01,6.82
1921-06-01,6.9
1921-07-01,6.88
1921-08-01,6.96
1921-09-01,6.91
1921-10-01,6.84
1921-11-01,6.66
1921-12-01,6.53
1922-01-01,6.38
1922-02-01,6.31
1922-03-01,6.24
1922-04-01,6.25
1922-05-01,6.18
1922-06-01,6.16
1922-07-01,6.12
1922-08-01,6.07
1922-09-01,6.02
1922-10-01,5.96
1922-11-01,5.98
1922-12-01,6.03
1923-01-01,6.02
1923-02-01,5.98
1923-03-01,6.02
1923-04-01,6.13
