"Date","EXPINF6YR"
1982-01-01,6.4401299
1982-02-01,6.3481562
1982-03-01,5.9456898
1982-04-01,5.9938471
1982-05-01,5.905877
1982-06-01,5.8340013
1982-07-01,6.2009165
1982-08-01,5.9607169
1982-09-01,5.9575903
1982-10-01,5.4886429
1982-11-01,4.8604902
1982-12-01,4.9881484
1983-01-01,4.8707689
1983-02-01,4.9843698
1983-03-01,4.6999326
1983-04-01,4.8747548
1983-05-01,4.6835641
1983-06-01,4.8177859
1983-07-01,5.0233588
1983-08-01,5.2035167
1983-09-01,5.2767122
1983-10-01,5.1428445
1983-11-01,5.2398317
1983-12-01,5.257257
1984-01-01,5.2496355
1984-02-01,5.1975369
1984-03-01,5.3176717
1984-04-01,5.5072045
1984-05-01,5.6387649
1984-06-01,5.9287616
1984-07-01,5.9501104
1984-08-01,5.6032852
1984-09-01,5.6127047
1984-10-01,5.4279423
1984-11-01,5.1704423
1984-12-01,5.1775171
1985-01-01,5.2531466
1985-02-01,5.1615933
1985-03-01,5.4038069
1985-04-01,5.1656748
1985-05-01,5.1075364
1985-06-01,4.7142506
1985-07-01,4.6727628
1985-08-01,4.8198798
1985-09-01,4.7348153
1985-10-01,4.7219068
1985-11-01,4.5991724
1985-12-01,4.4488119
1986-01-01,4.2079642
1986-02-01,4.1980011
1986-03-01,3.7993084
1986-04-01,3.5780394
1986-05-01,3.6127704
1986-06-01,3.9736468
1986-07-01,3.7244473
1986-08-01,3.6673666
1986-09-01,3.4756801
1986-10-01,3.6685601
1986-11-01,3.5689961
1986-12-01,3.5337556
1987-01-01,3.5588819
1987-02-01,3.564476
1987-03-01,3.4043996
1987-04-01,3.6721895
1987-05-01,4.03497
1987-06-01,3.9798513
1987-07-01,4.0308557
1987-08-01,4.1300119
1987-09-01,4.2376138
1987-10-01,4.3614868
1987-11-01,4.2242664
1987-12-01,4.3117608
1988-01-01,4.2407145
1988-02-01,3.9026561
1988-03-01,3.8572151
1988-04-01,4.0906513
1988-05-01,4.138566
1988-06-01,4.197138
1988-07-01,4.1721669
1988-08-01,4.1973006
1988-09-01,4.2840487
1988-10-01,4.1614713
1988-11-01,4.1005401
1988-12-01,4.2422774
1989-01-01,4.4002302
1989-02-01,4.3015872
1989-03-01,4.4495234
1989-04-01,4.4116976
1989-05-01,4.2706558
1989-06-01,4.0894745
1989-07-01,3.8680461
1989-08-01,3.6910666
1989-09-01,3.8951399
1989-10-01,3.9421469
1989-11-01,3.7831642
1989-12-01,3.7297035
1990-01-01,3.8998599
1990-02-01,4.0954853
1990-03-01,4.0544442
1990-04-01,4.0682334
1990-05-01,4.2466784
1990-06-01,4.0566256
1990-07-01,3.9674983
1990-08-01,3.9301628
1990-09-01,4.214611
1990-10-01,4.159801
1990-11-01,4.1335787
1990-12-01,4.0102379
1991-01-01,3.884887
1991-02-01,3.7894093
1991-03-01,3.925247
1991-04-01,3.8320481
1991-05-01,3.8296731
1991-06-01,3.9022474
1991-07-01,3.9540617
1991-08-01,3.910306
1991-09-01,3.7336025
1991-10-01,3.6319134
1991-11-01,3.5840741
1991-12-01,3.5300255
1992-01-01,3.3788425
1992-02-01,3.5836678
1992-03-01,3.6414334
1992-04-01,3.6557286
1992-05-01,3.6811537
1992-06-01,3.6133483
1992-07-01,3.4516408
1992-08-01,3.306868
1992-09-01,3.192838
1992-10-01,3.0700136
1992-11-01,3.3299521
1992-12-01,3.4158395
1993-01-01,3.3136113
1993-02-01,3.1621816
1993-03-01,2.9976471
1993-04-01,3.0387059
1993-05-01,2.9762808
1993-06-01,2.9775672
1993-07-01,2.9208276
1993-08-01,2.9690471
1993-09-01,2.8124102
1993-10-01,2.8176324
1993-11-01,2.8882047
1993-12-01,2.9418519
1994-01-01,3.0000389
1994-02-01,2.9377076
1994-03-01,3.2032926
1994-04-01,3.4765169
1994-05-01,3.4584002
1994-06-01,3.5113927
1994-07-01,3.6053651
1994-08-01,3.4631227
1994-09-01,3.4924845
1994-10-01,3.6991267
1994-11-01,3.8112722
1994-12-01,3.8778461
1995-01-01,3.910774
1995-02-01,3.8024976
1995-03-01,3.6075929
1995-04-01,3.5588603
1995-05-01,3.3787684
1995-06-01,3.0320745
1995-07-01,3.109646
1995-08-01,3.1996833
1995-09-01,3.1398159
1995-10-01,3.0926314
1995-11-01,3.0255152
1995-12-01,2.8372427
