"Date","HQMCB26YR"
1984-01-01,10.36
1984-02-01,11.29
1984-03-01,11.67
1984-04-01,11.86
1984-05-01,12.6
1984-06-01,12.72
1984-07-01,12.66
1984-08-01,12.22
1984-09-01,12.45
1984-10-01,11.26
1984-11-01,11.07
1984-12-01,11.65
1985-01-01,11.37
1985-02-01,10.75
1985-03-01,11.03
1985-04-01,10.84
1985-05-01,10.7
1985-06-01,10.31
1985-07-01,10.99
1985-08-01,11.16
1985-09-01,11.49
1985-10-01,11.33
1985-11-01,10.88
1985-12-01,10.41
1986-01-01,9.68
1986-02-01,9.71
1986-03-01,8.98
1986-04-01,8.66
1986-05-01,9.23
1986-06-01,9.73
1986-07-01,9.54
1986-08-01,9.62
1986-09-01,9.75
1986-10-01,9.88
1986-11-01,9.67
1986-12-01,9.4
1987-01-01,9.21
1987-02-01,9.19
1987-03-01,9.14
1987-04-01,9.89
1987-05-01,10.51
1987-06-01,10.23
1987-07-01,10.13
1987-08-01,10.27
1987-09-01,10.59
1987-10-01,10.65
1987-11-01,10.07
1987-12-01,10.16
1988-01-01,9.7
1988-02-01,9.42
1988-03-01,9.6
1988-04-01,10.08
1988-05-01,10.44
1988-06-01,10.18
1988-07-01,10.31
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.83
1989-01-01,9.83
1989-02-01,9.91
1989-03-01,9.94
1989-04-01,9.77
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.17
1989-08-01,9.16
1989-09-01,9.17
1989-10-01,9.07
1989-11-01,8.97
1989-12-01,8.95
1990-01-01,9.09
1990-02-01,9.33
1990-03-01,9.48
1990-04-01,9.61
1990-05-01,9.78
1990-06-01,9.6
1990-07-01,9.64
1990-08-01,10.2
1990-09-01,10.39
1990-10-01,10.45
1990-11-01,10.21
1990-12-01,9.91
1991-01-01,9.87
1991-02-01,9.55
1991-03-01,9.79
1991-04-01,9.61
1991-05-01,9.71
1991-06-01,9.9
1991-07-01,9.87
1991-08-01,9.59
1991-09-01,9.46
1991-10-01,9.61
1991-11-01,9.66
1991-12-01,9.55
1992-01-01,9.46
1992-02-01,9.52
1992-03-01,9.5
1992-04-01,9.45
1992-05-01,9.34
1992-06-01,9.27
1992-07-01,9.23
1992-08-01,9.12
1992-09-01,9.14
1992-10-01,9.44
1992-11-01,9.35
1992-12-01,9.01
1993-01-01,8.94
1993-02-01,8.66
1993-03-01,8.38
1993-04-01,8.49
1993-05-01,8.6
1993-06-01,8.45
1993-07-01,8.18
1993-08-01,7.78
1993-09-01,7.61
1993-10-01,7.61
1993-11-01,7.87
1993-12-01,7.82
1994-01-01,7.83
1994-02-01,7.93
1994-03-01,8.24
1994-04-01,8.56
1994-05-01,8.58
1994-06-01,8.64
1994-07-01,8.77
1994-08-01,8.7
1994-09-01,8.98
1994-10-01,9.12
1994-11-01,9.14
1994-12-01,8.78
1995-01-01,8.79
1995-02-01,8.69
1995-03-01,8.68
1995-04-01,8.65
1995-05-01,8.23
1995-06-01,7.88
1995-07-01,8.07
1995-08-01,8.2
1995-09-01,7.94
1995-10-01,7.69
1995-11-01,7.55
1995-12-01,7.34
1996-01-01,7.33
1996-02-01,7.65
1996-03-01,7.98
1996-04-01,8.12
1996-05-01,8.15
1996-06-01,8.25
1996-07-01,8.19
1996-08-01,7.99
1996-09-01,8.19
1996-10-01,7.95
1996-11-01,7.64
1996-12-01,7.71
1997-01-01,7.93
1997-02-01,7.81
1997-03-01,8.05
1997-04-01,8.23
1997-05-01,8.13
1997-06-01,7.96
1997-07-01,7.65
1997-08-01,7.7
1997-09-01,7.62
1997-10-01,7.48
1997-11-01,7.3
1997-12-01,7.15
1998-01-01,7.06
1998-02-01,7.14
1998-03-01,7.14
1998-04-01,7.09
1998-05-01,7.06
1998-06-01,6.84
1998-07-01,6.9
1998-08-01,6.94
1998-09-01,7.07
1998-10-01,7.18
1998-11-01,7.2
1998-12-01,6.96
1999-01-01,6.96
1999-02-01,7.03
1999-03-01,7.21
1999-04-01,7.19
1999-05-01,7.45
1999-06-01,7.71
1999-07-01,7.69
1999-08-01,7.89
1999-09-01,7.99
1999-10-01,8.12
1999-11-01,7.85
1999-12-01,7.98
2000-01-01,8.09
2000-02-01,7.95
2000-03-01,8.05
2000-04-01,8.08
2000-05-01,8.48
2000-06-01,8.11
2000-07-01,7.99
2000-08-01,7.96
2000-09-01,8.16
2000-10-01,8.25
2000-11-01,8.22
2000-12-01,8.09
2001-01-01,7.84
2001-02-01,7.76
2001-03-01,7.73
2001-04-01,7.99
2001-05-01,7.89
2001-06-01,7.72
2001-07-01,7.67
2001-08-01,7.57
2001-09-01,7.97
2001-10-01,7.65
2001-11-01,7.28
2001-12-01,7.31
2002-01-01,7.14
2002-02-01,7.06
2002-03-01,7.34
2002-04-01,7.39
2002-05-01,7.42
2002-06-01,7.34
2002-07-01,7.52
2002-08-01,7.44
2002-09-01,7.03
2002-10-01,7.36
2002-11-01,7.14
