"Date","HQMCB7Y6M"
1984-01-01,12.65
1984-02-01,12.66
1984-03-01,13.06
1984-04-01,13.28
1984-05-01,13.86
1984-06-01,14.13
1984-07-01,14.05
1984-08-01,13.44
1984-09-01,13.21
1984-10-01,13.07
1984-11-01,12.64
1984-12-01,12.34
1985-01-01,12.25
1985-02-01,12.11
1985-03-01,12.49
1985-04-01,12.16
1985-05-01,11.8
1985-06-01,11.35
1985-07-01,11.27
1985-08-01,11.44
1985-09-01,11.37
1985-10-01,11.28
1985-11-01,10.94
1985-12-01,10.55
1986-01-01,10.3
1986-02-01,10
1986-03-01,9.49
1986-04-01,9.2
1986-05-01,9.2
1986-06-01,9.35
1986-07-01,8.99
1986-08-01,8.78
1986-09-01,8.8
1986-10-01,8.74
1986-11-01,8.5
1986-12-01,8.32
1987-01-01,8.16
1987-02-01,8.2
1987-03-01,8.13
1987-04-01,8.69
1987-05-01,9.24
1987-06-01,9.22
1987-07-01,9.26
1987-08-01,9.51
1987-09-01,10.09
1987-10-01,10.39
1987-11-01,9.93
1987-12-01,9.98
1988-01-01,9.77
1988-02-01,9.29
1988-03-01,9.33
1988-04-01,9.57
1988-05-01,9.77
1988-06-01,9.73
1988-07-01,9.79
1988-08-01,9.91
1988-09-01,9.74
1988-10-01,9.6
1988-11-01,9.75
1988-12-01,9.9
1989-01-01,9.91
1989-02-01,9.95
1989-03-01,10.15
1989-04-01,10.09
1989-05-01,9.82
1989-06-01,9.27
1989-07-01,8.98
1989-08-01,9
1989-09-01,9.13
1989-10-01,8.98
1989-11-01,8.88
1989-12-01,8.9
1990-01-01,9.2
1990-02-01,9.47
1990-03-01,9.53
1990-04-01,9.68
1990-05-01,9.68
1990-06-01,9.42
1990-07-01,9.45
1990-08-01,9.6
1990-09-01,9.74
1990-10-01,9.88
1990-11-01,9.76
1990-12-01,9.5
1991-01-01,9.46
1991-02-01,9.17
1991-03-01,9.18
1991-04-01,9.02
1991-05-01,9.04
1991-06-01,9.16
1991-07-01,9.2
1991-08-01,8.84
1991-09-01,8.55
1991-10-01,8.31
1991-11-01,8.24
1991-12-01,8.01
1992-01-01,7.92
1992-02-01,8.19
1992-03-01,8.37
1992-04-01,8.29
1992-05-01,8.22
1992-06-01,8.02
1992-07-01,7.61
1992-08-01,7.35
1992-09-01,7.15
1992-10-01,7.35
1992-11-01,7.71
1992-12-01,7.63
1993-01-01,7.46
1993-02-01,7.02
1993-03-01,6.75
1993-04-01,6.68
1993-05-01,6.68
1993-06-01,6.62
1993-07-01,6.43
1993-08-01,6.31
1993-09-01,5.96
1993-10-01,5.92
1993-11-01,6.25
1993-12-01,6.28
1994-01-01,6.21
1994-02-01,6.45
1994-03-01,6.99
1994-04-01,7.68
1994-05-01,7.85
1994-06-01,7.74
1994-07-01,7.93
1994-08-01,7.85
1994-09-01,8.06
1994-10-01,8.36
1994-11-01,8.58
1994-12-01,8.49
1995-01-01,8.49
1995-02-01,8.16
1995-03-01,7.86
1995-04-01,7.68
1995-05-01,7.22
1995-06-01,6.78
1995-07-01,6.89
1995-08-01,7.11
1995-09-01,6.82
1995-10-01,6.63
1995-11-01,6.51
1995-12-01,6.31
1996-01-01,6.24
1996-02-01,6.34
1996-03-01,6.85
1996-04-01,7.12
1996-05-01,7.29
1996-06-01,7.47
1996-07-01,7.4
1996-08-01,7.17
1996-09-01,7.37
1996-10-01,7.05
1996-11-01,6.72
1996-12-01,6.85
1997-01-01,7.11
1997-02-01,6.94
1997-03-01,7.23
1997-04-01,7.44
1997-05-01,7.26
1997-06-01,7.03
1997-07-01,6.76
1997-08-01,6.86
1997-09-01,6.77
1997-10-01,6.63
1997-11-01,6.56
1997-12-01,6.5
1998-01-01,6.22
1998-02-01,6.3
1998-03-01,6.36
1998-04-01,6.34
1998-05-01,6.36
1998-06-01,6.23
1998-07-01,6.22
1998-08-01,6.18
1998-09-01,5.84
1998-10-01,5.84
1998-11-01,6
1998-12-01,5.78
1999-01-01,5.81
1999-02-01,6.05
1999-03-01,6.3
1999-04-01,6.24
1999-05-01,6.61
1999-06-01,7.07
1999-07-01,6.99
1999-08-01,7.27
1999-09-01,7.21
1999-10-01,7.39
1999-11-01,7.2
1999-12-01,7.4
2000-01-01,7.77
2000-02-01,7.84
2000-03-01,7.75
2000-04-01,7.65
2000-05-01,8.22
2000-06-01,7.85
2000-07-01,7.76
