"Date","EXPINF12YR"
1982-01-01,6.062978
1982-02-01,5.9417431
1982-03-01,5.5152361
1982-04-01,5.5822012
1982-05-01,5.5735483
1982-06-01,5.4846278
1982-07-01,5.7790662
1982-08-01,5.5700891
1982-09-01,5.6145183
1982-10-01,5.2486053
1982-11-01,4.6414395
1982-12-01,4.7866515
1983-01-01,4.639562
1983-02-01,4.7857334
1983-03-01,4.5482844
1983-04-01,4.6629891
1983-05-01,4.4665743
1983-06-01,4.6548386
1983-07-01,4.7858937
1983-08-01,4.9252429
1983-09-01,5.0167238
1983-10-01,4.8864106
1983-11-01,4.978813
1983-12-01,4.9988693
1984-01-01,4.9702797
1984-02-01,4.9460643
1984-03-01,5.0860652
1984-04-01,5.2120065
1984-05-01,5.341409
1984-06-01,5.6226358
1984-07-01,5.6182677
1984-08-01,5.325982
1984-09-01,5.3413023
1984-10-01,5.1110659
1984-11-01,4.9301378
1984-12-01,4.9503699
1985-01-01,5.0293925
1985-02-01,4.9631875
1985-03-01,5.1734971
1985-04-01,4.935619
1985-05-01,4.9061086
1985-06-01,4.5232715
1985-07-01,4.4975454
1985-08-01,4.6478794
1985-09-01,4.5574975
1985-10-01,4.5499348
1985-11-01,4.437843
1985-12-01,4.3115194
1986-01-01,4.0937534
1986-02-01,4.0712717
1986-03-01,3.7030925
1986-04-01,3.5328641
1986-05-01,3.5897289
1986-06-01,3.8923317
1986-07-01,3.6414062
1986-08-01,3.6075876
1986-09-01,3.4149928
1986-10-01,3.6097644
1986-11-01,3.537365
1986-12-01,3.4551305
1987-01-01,3.5021132
1987-02-01,3.4982137
1987-03-01,3.3703951
1987-04-01,3.5979656
1987-05-01,3.9432707
1987-06-01,3.8647164
1987-07-01,3.927669
1987-08-01,4.0062949
1987-09-01,4.0995685
1987-10-01,4.195182
1987-11-01,4.1332408
1987-12-01,4.2148332
1988-01-01,4.1840028
1988-02-01,3.8126213
1988-03-01,3.7792617
1988-04-01,3.9775336
1988-05-01,4.0094474
1988-06-01,4.0844954
1988-07-01,4.0297097
1988-08-01,4.0346062
1988-09-01,4.1141598
1988-10-01,3.9977256
1988-11-01,3.9527099
1988-12-01,4.0674398
1989-01-01,4.2305334
1989-02-01,4.1344282
1989-03-01,4.267907
1989-04-01,4.2014286
1989-05-01,4.0331741
1989-06-01,3.9066164
1989-07-01,3.6946112
1989-08-01,3.5382216
1989-09-01,3.7548841
1989-10-01,3.7788917
1989-11-01,3.6484214
1989-12-01,3.6307668
1990-01-01,3.7459027
1990-02-01,3.9196277
1990-03-01,3.9106404
1990-04-01,3.9078313
1990-05-01,4.082742
1990-06-01,3.9067458
1990-07-01,3.8181617
1990-08-01,3.7809061
1990-09-01,4.0145732
1990-10-01,3.9301928
1990-11-01,3.9208641
1990-12-01,3.8006839
1991-01-01,3.7657274
1991-02-01,3.6925834
1991-03-01,3.8326279
1991-04-01,3.7305576
1991-05-01,3.7515644
1991-06-01,3.8341923
1991-07-01,3.8531999
1991-08-01,3.8204603
1991-09-01,3.6623721
1991-10-01,3.5646595
1991-11-01,3.531355
1991-12-01,3.474515
1992-01-01,3.3561987
1992-02-01,3.5576052
1992-03-01,3.5866958
1992-04-01,3.6207753
1992-05-01,3.6509384
1992-06-01,3.5655715
1992-07-01,3.4334177
1992-08-01,3.3082673
1992-09-01,3.2050593
1992-10-01,3.0900588
1992-11-01,3.336479
1992-12-01,3.4286848
1993-01-01,3.3234599
1993-02-01,3.186884
1993-03-01,3.0138218
1993-04-01,3.0629736
1993-05-01,3.0117079
1993-06-01,3.0035181
1993-07-01,2.952076
1993-08-01,2.9976807
1993-09-01,2.857322
1993-10-01,2.8565844
1993-11-01,2.9202871
1993-12-01,2.9892204
1994-01-01,3.0255047
1994-02-01,2.9742954
1994-03-01,3.1933488
1994-04-01,3.4623465
1994-05-01,3.4369544
1994-06-01,3.4755584
1994-07-01,3.5863707
1994-08-01,3.4313151
1994-09-01,3.464424
1994-10-01,3.6448101
1994-11-01,3.7523888
1994-12-01,3.7796616
1995-01-01,3.8339649
1995-02-01,3.741178
1995-03-01,3.553476
1995-04-01,3.50096
1995-05-01,3.3094277
1995-06-01,3.0098542
1995-07-01,3.0723686
1995-08-01,3.1590417
1995-09-01,3.1087665
1995-10-01,3.0634082
1995-11-01,3.0179261
1995-12-01,2.8398226
1996-01-01,2.8802118
1996-02-01,2.8687344
1996-03-01,2.966944
1996-04-01,3.1009648
1996-05-01,3.259603
1996-06-01,3.3505573
1996-07-01,3.2472864
1996-08-01,3.253558
1996-09-01,3.3388302
1996-10-01,3.2623335
1996-11-01,3.187401
1996-12-01,3.0369297
1997-01-01,3.232186
1997-02-01,3.2281987
1997-03-01,3.2449028
1997-04-01,3.3579751
1997-05-01,3.2931873
1997-06-01,3.2847406
1997-07-01,3.1877777
1997-08-01,3.1329685
1997-09-01,3.1329177
1997-10-01,3.1099536
1997-11-01,3.0876445
1997-12-01,2.9910579
1998-01-01,2.9542262
1998-02-01,2.9191527
1998-03-01,2.9440794
1998-04-01,2.9297127
1998-05-01,2.9782409
1998-06-01,2.9236206
1998-07-01,2.93116
1998-08-01,2.9193727
1998-09-01,2.7501796
1998-10-01,2.4298568
1998-11-01,2.5640521
1998-12-01,2.5222784
1999-01-01,2.6047547
1999-02-01,2.6417332
1999-03-01,2.7956859
1999-04-01,2.8022219
1999-05-01,2.8542944
1999-06-01,2.9448143
1999-07-01,3.0109237
1999-08-01,3.0545773
1999-09-01,3.0942974
1999-10-01,3.1320586
1999-11-01,3.144032
1999-12-01,3.2082343
2000-01-01,3.2637705
2000-02-01,3.335305
2000-03-01,3.313596
2000-04-01,3.1671473
2000-05-01,3.256668
2000-06-01,3.3052477
2000-07-01,3.0803523
2000-08-01,3.0566336
2000-09-01,2.9808491
2000-10-01,2.9544842
2000-11-01,2.9502575
2000-12-01,2.8715835
2001-01-01,2.5429186
2001-02-01,2.653739
2001-03-01,2.5194235
2001-04-01,2.6006273
2001-05-01,2.7707279
2001-06-01,2.8531051
2001-07-01,2.8154954
2001-08-01,2.6992021
2001-09-01,2.7531291
2001-10-01,2.5508495
2001-11-01,2.4260306
2001-12-01,2.6546542
2002-01-01,2.8089952
2002-02-01,2.7356907
2002-03-01,2.7300339
2002-04-01,2.9629169
2002-05-01,2.8070896
2002-06-01,2.7503866
2002-07-01,2.6694038
2002-08-01,2.4237293
2002-09-01,2.2541017
2002-10-01,2.1595668
2002-11-01,2.2315361
2002-12-01,2.3640712
2003-01-01,2.2796126
2003-02-01,2.2808231
2003-03-01,2.1206352
2003-04-01,2.1561342
2003-05-01,2.1590728
2003-06-01,2.0174166
2003-07-01,2.0229188
2003-08-01,2.3283016
2003-09-01,2.4310886
2003-10-01,2.150451
2003-11-01,2.3289437
2003-12-01,2.3972646
2004-01-01,2.3546369
2004-02-01,2.3132411
2004-03-01,2.21594
2004-04-01,2.1907664
2004-05-01,2.4848859
2004-06-01,2.589436
2004-07-01,2.5300382
2004-08-01,2.4987342
2004-09-01,2.3802846
2004-10-01,2.3828068
2004-11-01,2.3385869
2004-12-01,2.3837052
2005-01-01,2.3996571
2005-02-01,2.400976
2005-03-01,2.4991629
2005-04-01,2.5426818
2005-05-01,2.4250147
2005-06-01,2.321896
2005-07-01,2.3851347
2005-08-01,2.4908601
2005-09-01,2.3751515
2005-10-01,2.560128
2005-11-01,2.5818602
2005-12-01,2.5737005
2006-01-01,2.4677928
2006-02-01,2.5292036
2006-03-01,2.5018159
2006-04-01,2.6356687
2006-05-01,2.6701548
2006-06-01,2.6743077
2006-07-01,2.7285895
2006-08-01,2.6262141
2006-09-01,2.5288579
2006-10-01,2.5023436
2006-11-01,2.4048639
2006-12-01,2.3718149
2007-01-01,2.5413002
2007-02-01,2.5869579
2007-03-01,2.4705423
2007-04-01,2.490982
2007-05-01,2.5339095
2007-06-01,2.6734074
2007-07-01,2.6518656
2007-08-01,2.5034006
2007-09-01,2.4291342
2007-10-01,2.4755159
2007-11-01,2.3997779
2007-12-01,2.1707504
2008-01-01,2.2007376
2008-02-01,2.1069411
2008-03-01,1.9837463
2008-04-01,2.0423715
2008-05-01,2.2532769
2008-06-01,2.3255715
2008-07-01,2.361269
2008-08-01,2.364643
2008-09-01,2.2349199
2008-10-01,2.1508707
2008-11-01,2.0652243
2008-12-01,1.6569115
2009-01-01,1.6946541
2009-02-01,1.7439757
2009-03-01,1.7211333
2009-04-01,1.7579683
2009-05-01,1.914943
2009-06-01,2.0616132
2009-07-01,2.0918495
2009-08-01,2.1352592
2009-09-01,2.1065975
2009-10-01,2.0078139
2009-11-01,2.0708904
2009-12-01,1.9569648
2010-01-01,2.1391476
2010-02-01,2.0657747
2010-03-01,2.0526349
2010-04-01,2.1128615
2010-05-01,2.0743939
2010-06-01,1.9384831
2010-07-01,1.7970524
2010-08-01,1.7701155
2010-09-01,1.651734
2010-10-01,1.6384874
2010-11-01,1.6106905
2010-12-01,1.7538191
2011-01-01,2.0076932
2011-02-01,2.0276948
2011-03-01,2.0819398
2011-04-01,2.1320219
2011-05-01,2.0640664
2011-06-01,1.9325033
2011-07-01,2.020227
2011-08-01,1.7833063
2011-09-01,1.6228374
2011-10-01,1.6455157
2011-11-01,1.6646784
2011-12-01,1.6942285
2012-01-01,1.6579643
2012-02-01,1.6036727
2012-03-01,1.6388436
2012-04-01,1.7017322
2012-05-01,1.6108482
2012-06-01,1.4870824
2012-07-01,1.5474885
2012-08-01,1.5411704
2012-09-01,1.5803317
2012-10-01,1.5594371
2012-11-01,1.5732362
2012-12-01,1.5750385
2013-01-01,1.5503863
