"Date","HQMCB14Y6M"
1984-01-01,12.41
1984-02-01,12.39
1984-03-01,12.77
1984-04-01,12.79
1984-05-01,13.11
1984-06-01,13.04
1984-07-01,13.1
1984-08-01,12.75
1984-09-01,12.62
1984-10-01,12.74
1984-11-01,12.46
1984-12-01,12.35
1985-01-01,12.2
1985-02-01,12.25
1985-03-01,12.57
1985-04-01,12.26
1985-05-01,11.97
1985-06-01,11.61
1985-07-01,11.6
1985-08-01,11.47
1985-09-01,11.46
1985-10-01,11.22
1985-11-01,10.82
1985-12-01,10.59
1986-01-01,10.13
1986-02-01,9.98
1986-03-01,9.6
1986-04-01,9.24
1986-05-01,9.19
1986-06-01,9.33
1986-07-01,9.48
1986-08-01,9.33
1986-09-01,9.4
1986-10-01,9.54
1986-11-01,9.45
1986-12-01,9.2
1987-01-01,8.79
1987-02-01,8.82
1987-03-01,8.71
1987-04-01,9.3
1987-05-01,9.75
1987-06-01,9.8
1987-07-01,9.98
1987-08-01,10.23
1987-09-01,10.72
1987-10-01,10.88
1987-11-01,10.34
1987-12-01,10.37
1988-01-01,10.08
1988-02-01,9.62
1988-03-01,9.67
1988-04-01,9.91
1988-05-01,10.22
1988-06-01,10.12
1988-07-01,10.17
1988-08-01,10.27
1988-09-01,10.05
1988-10-01,9.86
1988-11-01,9.87
1988-12-01,9.9
1989-01-01,9.83
1989-02-01,9.86
1989-03-01,10
1989-04-01,9.85
1989-05-01,9.67
1989-06-01,9.23
1989-07-01,8.99
1989-08-01,8.98
1989-09-01,9.07
1989-10-01,8.96
1989-11-01,8.89
1989-12-01,8.95
1990-01-01,9.19
1990-02-01,9.42
1990-03-01,9.45
1990-04-01,9.59
1990-05-01,9.62
1990-06-01,9.43
1990-07-01,9.43
1990-08-01,9.75
1990-09-01,9.9
1990-10-01,9.92
1990-11-01,9.81
1990-12-01,9.59
1991-01-01,9.56
1991-02-01,9.34
1991-03-01,9.47
1991-04-01,9.32
1991-05-01,9.32
1991-06-01,9.42
1991-07-01,9.42
1991-08-01,9.19
1991-09-01,9.04
1991-10-01,9.01
1991-11-01,8.99
1991-12-01,8.65
1992-01-01,8.47
1992-02-01,8.72
1992-03-01,8.8
1992-04-01,8.74
1992-05-01,8.69
1992-06-01,8.56
1992-07-01,8.32
1992-08-01,8.09
1992-09-01,7.98
1992-10-01,8.14
1992-11-01,8.31
1992-12-01,8.18
1993-01-01,8.05
1993-02-01,7.73
1993-03-01,7.47
1993-04-01,7.47
1993-05-01,7.51
1993-06-01,7.42
1993-07-01,7.22
1993-08-01,7.03
1993-09-01,6.73
1993-10-01,6.7
1993-11-01,7.03
1993-12-01,7.04
1994-01-01,7.03
1994-02-01,7.21
1994-03-01,7.67
1994-04-01,8.13
1994-05-01,8.28
1994-06-01,8.23
1994-07-01,8.4
1994-08-01,8.31
1994-09-01,8.55
1994-10-01,8.79
1994-11-01,8.9
1994-12-01,8.67
1995-01-01,8.62
1995-02-01,8.37
1995-03-01,8.2
1995-04-01,8.1
1995-05-01,7.68
1995-06-01,7.28
1995-07-01,7.4
1995-08-01,7.59
1995-09-01,7.28
1995-10-01,7.09
1995-11-01,7
1995-12-01,6.77
1996-01-01,6.76
1996-02-01,7
1996-03-01,7.37
1996-04-01,7.55
1996-05-01,7.74
1996-06-01,7.88
1996-07-01,7.83
1996-08-01,7.61
1996-09-01,7.8
1996-10-01,7.51
1996-11-01,7.17
1996-12-01,7.27
1997-01-01,7.54
1997-02-01,7.37
1997-03-01,7.62
1997-04-01,7.79
1997-05-01,7.66
1997-06-01,7.43
1997-07-01,7.13
1997-08-01,7.22
1997-09-01,7.11
1997-10-01,6.96
1997-11-01,6.85
1997-12-01,6.75
1998-01-01,6.59
1998-02-01,6.67
1998-03-01,6.71
1998-04-01,6.68
1998-05-01,6.69
1998-06-01,6.5
