"Date","EXPINF9YR"
1982-01-01,6.2638686
1982-02-01,6.1486585
1982-03-01,5.7183285
1982-04-01,5.7813786
1982-05-01,5.7478828
1982-06-01,5.66205
1982-07-01,5.986573
1982-08-01,5.7619606
1982-09-01,5.7924253
1982-10-01,5.3850393
1982-11-01,4.7552579
1982-12-01,4.8988887
1983-01-01,4.7569761
1983-02-01,4.8970032
1983-03-01,4.638708
1983-04-01,4.7750914
1983-05-01,4.5750353
1983-06-01,4.7516735
1983-07-01,4.9091628
1983-08-01,5.0650676
1983-09-01,5.153284
1983-10-01,5.0182898
1983-11-01,5.114562
1983-12-01,5.1343263
1984-01-01,5.1116079
1984-02-01,5.078035
1984-03-01,5.2157446
1984-04-01,5.3647517
1984-05-01,5.498308
1984-06-01,5.7898103
1984-07-01,5.7934255
1984-08-01,5.4763194
1984-09-01,5.4903057
1984-10-01,5.2680127
1984-11-01,5.0582493
1984-12-01,5.074923
1985-01-01,5.1549685
1985-02-01,5.079122
1985-03-01,5.3049509
1985-04-01,5.0607916
1985-05-01,5.0214102
1985-06-01,4.6248425
1985-07-01,4.5937338
1985-08-01,4.7470897
1985-09-01,4.6559209
1985-10-01,4.646501
1985-11-01,4.5281282
1985-12-01,4.3910054
1986-01-01,4.1599919
1986-02-01,4.1409079
1986-03-01,3.7535585
1986-04-01,3.5629303
1986-05-01,3.6144507
1986-06-01,3.9431817
1986-07-01,3.6858826
1986-08-01,3.6439235
1986-09-01,3.4463822
1986-10-01,3.6457499
1986-11-01,3.5629919
1986-12-01,3.4930739
1987-01-01,3.5345274
1987-02-01,3.5334503
1987-03-01,3.3923995
1987-04-01,3.63837
1987-05-01,3.9983124
1987-06-01,3.9250379
1987-07-01,3.9858478
1987-08-01,4.0730302
1987-09-01,4.1732393
1987-10-01,4.2803555
1987-11-01,4.1931426
1987-12-01,4.2787054
1988-01-01,4.234665
1988-02-01,3.8637296
1988-03-01,3.8257249
1988-04-01,4.0402667
1988-05-01,4.0780256
1988-06-01,4.1500136
1988-07-01,4.1029057
1988-08-01,4.1142977
1988-09-01,4.1982482
1988-10-01,4.0767431
1988-11-01,4.025559
1988-12-01,4.1517902
1989-01-01,4.3176387
1989-02-01,4.2182086
1989-03-01,4.3597777
1989-04-01,4.3004598
1989-05-01,4.1361732
1989-06-01,3.9892604
1989-07-01,3.7685635
1989-08-01,3.6015818
1989-09-01,3.8202128
1989-10-01,3.8519913
1989-11-01,3.7091285
1989-12-01,3.6799365
1990-01-01,3.815219
1990-02-01,4.0003323
1990-03-01,3.9813571
1990-04-01,3.983615
1990-05-01,4.1642679
1990-06-01,3.9790726
1990-07-01,3.8880504
1990-08-01,3.8496969
1990-09-01,4.1052368
1990-10-01,4.0277112
1990-11-01,4.012781
1990-12-01,3.8884155
1991-01-01,3.8245476
1991-02-01,3.7426036
1991-03-01,3.8851022
1991-04-01,3.7831376
1991-05-01,3.7973708
1991-06-01,3.8790993
1991-07-01,3.9087972
1991-08-01,3.8717382
1991-09-01,3.7036272
1991-10-01,3.6019819
1991-11-01,3.5632562
1991-12-01,3.5056924
1992-01-01,3.373984
1992-02-01,3.581863
1992-03-01,3.6206269
1992-04-01,3.6495555
1992-05-01,3.6789744
1992-06-01,3.596742
1992-07-01,3.4518737
1992-08-01,3.3172495
1992-09-01,3.2079088
1992-10-01,3.0873505
1992-11-01,3.3446217
1992-12-01,3.4373875
1993-01-01,3.3302301
1993-02-01,3.1853553
1993-03-01,3.0102588
1993-04-01,3.0582335
1993-05-01,3.0021088
1993-06-01,2.9967398
1993-07-01,2.9421992
1993-08-01,2.9898637
1993-09-01,2.8406635
1993-10-01,2.8417153
1993-11-01,2.9092991
1993-12-01,2.9753786
1994-01-01,3.0194272
1994-02-01,2.9633326
1994-03-01,3.2026613
1994-04-01,3.4803603
1994-05-01,3.4565782
1994-06-01,3.5006227
1994-07-01,3.6092128
1994-08-01,3.4540471
1994-09-01,3.4868974
1994-10-01,3.6802827
1994-11-01,3.7921503
1994-12-01,3.832344
1995-01-01,3.8815228
1995-02-01,3.781426
1995-03-01,3.5864373
1995-04-01,3.5337186
1995-05-01,3.3406506
1995-06-01,3.018364
1995-07-01,3.0871575
1995-08-01,3.1772425
1995-09-01,3.1226046
1995-10-01,3.0755234
1995-11-01,3.0220622
1995-12-01,2.8361459
1996-01-01,2.883064
1996-02-01,2.8668837
1996-03-01,2.9599303
1996-04-01,3.114596
1996-05-01,3.2779006
1996-06-01,3.3708753
1996-07-01,3.2644921
1996-08-01,3.2681449
1996-09-01,3.3578033
1996-10-01,3.2796003
1996-11-01,3.1987647
1996-12-01,3.0422409
1997-01-01,3.2465203
1997-02-01,3.2406659
1997-03-01,3.2638706
1997-04-01,3.380371
1997-05-01,3.3109995
1997-06-01,3.3013348
1997-07-01,3.2010361
1997-08-01,3.1400794
1997-09-01,3.1434317
1997-10-01,3.1158599
1997-11-01,3.090857
1997-12-01,2.9957084
1998-01-01,2.9510053
1998-02-01,2.9098101
1998-03-01,2.9451308
1998-04-01,2.9255551
1998-05-01,2.9709223
1998-06-01,2.9107988
1998-07-01,2.9251947
1998-08-01,2.9129483
1998-09-01,2.7334005
1998-10-01,2.3964225
1998-11-01,2.5336152
1998-12-01,2.491037
1999-01-01,2.5778881
1999-02-01,2.6165558
1999-03-01,2.7859972
1999-04-01,2.7935762
1999-05-01,2.8462246
1999-06-01,2.9316694
1999-07-01,3.0097273
1999-08-01,3.0555441
1999-09-01,3.092281
1999-10-01,3.135149
1999-11-01,3.1511172
1999-12-01,3.2214412
2000-01-01,3.2789522
2000-02-01,3.3548054
2000-03-01,3.3359509
2000-04-01,3.1840914
2000-05-01,3.2807458
2000-06-01,3.3379329
2000-07-01,3.0931074
2000-08-01,3.0707084
2000-09-01,2.9945609
2000-10-01,2.965881
2000-11-01,2.9598964
2000-12-01,2.8801313
2001-01-01,2.530329
2001-02-01,2.636177
2001-03-01,2.4880288
2001-04-01,2.5802974
2001-05-01,2.7574062
2001-06-01,2.8407132
2001-07-01,2.8022353
2001-08-01,2.6797685
2001-09-01,2.7480348
2001-10-01,2.5154397
2001-11-01,2.3805587
2001-12-01,2.6313148
2002-01-01,2.7777464
2002-02-01,2.6978523
2002-03-01,2.6887086
2002-04-01,2.9442089
2002-05-01,2.7840111
2002-06-01,2.7180584
2002-07-01,2.6344488
2002-08-01,2.3755089
2002-09-01,2.1981555
2002-10-01,2.0994357
2002-11-01,2.1733307
2002-12-01,2.3069297
2003-01-01,2.2249711
2003-02-01,2.2268805
2003-03-01,2.0562486
