"Date","HQMCB8YR"
1984-01-01,12.73
1984-02-01,12.69
1984-03-01,13.1
1984-04-01,13.28
1984-05-01,13.82
1984-06-01,14.04
1984-07-01,13.98
1984-08-01,13.41
1984-09-01,13.17
1984-10-01,13.11
1984-11-01,12.69
1984-12-01,12.38
1985-01-01,12.29
1985-02-01,12.2
1985-03-01,12.58
1985-04-01,12.25
1985-05-01,11.89
1985-06-01,11.46
1985-07-01,11.36
1985-08-01,11.48
1985-09-01,11.4
1985-10-01,11.29
1985-11-01,10.95
1985-12-01,10.58
1986-01-01,10.32
1986-02-01,10.03
1986-03-01,9.55
1986-04-01,9.25
1986-05-01,9.22
1986-06-01,9.35
1986-07-01,9.06
1986-08-01,8.85
1986-09-01,8.87
1986-10-01,8.83
1986-11-01,8.61
1986-12-01,8.42
1987-01-01,8.23
1987-02-01,8.27
1987-03-01,8.19
1987-04-01,8.75
1987-05-01,9.28
1987-06-01,9.28
1987-07-01,9.35
1987-08-01,9.6
1987-09-01,10.18
1987-10-01,10.47
1987-11-01,10
1987-12-01,10.05
1988-01-01,9.84
1988-02-01,9.35
1988-03-01,9.38
1988-04-01,9.62
1988-05-01,9.83
1988-06-01,9.78
1988-07-01,9.84
1988-08-01,9.96
1988-09-01,9.79
1988-10-01,9.63
1988-11-01,9.77
1988-12-01,9.91
1989-01-01,9.9
1989-02-01,9.94
1989-03-01,10.13
1989-04-01,10.07
1989-05-01,9.81
1989-06-01,9.27
1989-07-01,8.97
1989-08-01,9
1989-09-01,9.12
1989-10-01,8.98
1989-11-01,8.88
1989-12-01,8.91
1990-01-01,9.2
1990-02-01,9.47
1990-03-01,9.53
1990-04-01,9.67
1990-05-01,9.67
1990-06-01,9.41
1990-07-01,9.45
1990-08-01,9.6
1990-09-01,9.75
1990-10-01,9.87
1990-11-01,9.76
1990-12-01,9.51
1991-01-01,9.47
1991-02-01,9.19
1991-03-01,9.2
1991-04-01,9.05
1991-05-01,9.07
1991-06-01,9.19
1991-07-01,9.22
1991-08-01,8.88
1991-09-01,8.6
1991-10-01,8.38
1991-11-01,8.31
1991-12-01,8.07
1992-01-01,7.96
1992-02-01,8.24
1992-03-01,8.41
1992-04-01,8.33
1992-05-01,8.27
1992-06-01,8.08
1992-07-01,7.67
1992-08-01,7.42
1992-09-01,7.23
1992-10-01,7.41
1992-11-01,7.76
1992-12-01,7.68
1993-01-01,7.52
1993-02-01,7.08
1993-03-01,6.82
1993-04-01,6.75
1993-05-01,6.75
1993-06-01,6.69
1993-07-01,6.49
1993-08-01,6.37
1993-09-01,6.02
1993-10-01,5.98
1993-11-01,6.32
1993-12-01,6.34
1994-01-01,6.28
1994-02-01,6.52
1994-03-01,7.06
1994-04-01,7.73
1994-05-01,7.9
1994-06-01,7.79
1994-07-01,7.98
1994-08-01,7.89
1994-09-01,8.11
1994-10-01,8.4
1994-11-01,8.61
1994-12-01,8.51
1995-01-01,8.5
1995-02-01,8.18
1995-03-01,7.88
1995-04-01,7.71
1995-05-01,7.25
1995-06-01,6.82
1995-07-01,6.93
1995-08-01,7.15
1995-09-01,6.85
1995-10-01,6.67
1995-11-01,6.55
1995-12-01,6.34
1996-01-01,6.28
1996-02-01,6.4
1996-03-01,6.89
1996-04-01,7.15
1996-05-01,7.33
1996-06-01,7.5
1996-07-01,7.44
1996-08-01,7.21
1996-09-01,7.41
1996-10-01,7.09
1996-11-01,6.75
1996-12-01,6.88
1997-01-01,7.14
1997-02-01,6.97
1997-03-01,7.26
1997-04-01,7.46
1997-05-01,7.29
1997-06-01,7.06
1997-07-01,6.79
1997-08-01,6.88
1997-09-01,6.79
1997-10-01,6.65
1997-11-01,6.58
1997-12-01,6.51
1998-01-01,6.25
1998-02-01,6.32
1998-03-01,6.38
1998-04-01,6.36
1998-05-01,6.38
1998-06-01,6.25
1998-07-01,6.24
1998-08-01,6.21
1998-09-01,5.89
1998-10-01,5.87
1998-11-01,6.04
1998-12-01,5.81
1999-01-01,5.84
1999-02-01,6.08
1999-03-01,6.33
1999-04-01,6.27
1999-05-01,6.65
1999-06-01,7.1
1999-07-01,7.03
1999-08-01,7.3
1999-09-01,7.24
1999-10-01,7.41
1999-11-01,7.22
1999-12-01,7.43
2000-01-01,7.8
2000-02-01,7.85
2000-03-01,7.75
2000-04-01,7.67
2000-05-01,8.23
2000-06-01,7.87
2000-07-01,7.78
2000-08-01,7.6
2000-09-01,7.56
2000-10-01,7.55
2000-11-01,7.55
2000-12-01,7.13
2001-01-01,6.9
2001-02-01,6.8
2001-03-01,6.59
2001-04-01,6.77
2001-05-01,6.9
2001-06-01,6.76
2001-07-01,6.71
2001-08-01,6.47
2001-09-01,6.44
2001-10-01,6.21
2001-11-01,6.12
2001-12-01,6.48
2002-01-01,6.38
2002-02-01,6.29
2002-03-01,6.56
2002-04-01,6.49
2002-05-01,6.43
2002-06-01,6.13
2002-07-01,6.03
2002-08-01,5.78
2002-09-01,5.37
2002-10-01,5.57
2002-11-01,5.42
2002-12-01,5.27
2003-01-01,5.18
2003-02-01,4.98
2003-03-01,4.85
2003-04-01,4.87
2003-05-01,4.39
2003-06-01,4.11
2003-07-01,4.72
2003-08-01,5.28
2003-09-01,5.07
2003-10-01,5.02
2003-11-01,5
2003-12-01,4.95
2004-01-01,4.79
2004-02-01,4.75
2004-03-01,4.47
2004-04-01,5.03
2004-05-01,5.49
2004-06-01,5.52
2004-07-01,5.27
2004-08-01,5.05
2004-09-01,4.84
2004-10-01,4.79
2004-11-01,4.85
2004-12-01,4.84
2005-01-01,4.84
2005-02-01,4.77
2005-03-01,5.12
2005-04-01,5.04
2005-05-01,4.87
2005-06-01,4.73
2005-07-01,4.89
2005-08-01,4.96
2005-09-01,4.92
2005-10-01,5.21
2005-11-01,5.33
2005-12-01,5.28
2006-01-01,5.25
2006-02-01,5.41
2006-03-01,5.56
2006-04-01,5.81
2006-05-01,5.92
2006-06-01,5.97
2006-07-01,5.96
2006-08-01,5.73
2006-09-01,5.57
2006-10-01,5.57
2006-11-01,5.42
2006-12-01,5.36
2007-01-01,5.54
2007-02-01,5.51
2007-03-01,5.4
2007-04-01,5.54
2007-05-01,5.6
2007-06-01,5.99
2007-07-01,6.02
2007-08-01,5.95
2007-09-01,5.88
2007-10-01,5.77
2007-11-01,5.76
2007-12-01,5.81
2008-01-01,5.57
2008-02-01,5.66
2008-03-01,5.88
2008-04-01,5.81
2008-05-01,5.89
2008-06-01,6.24
2008-07-01,6.57
2008-08-01,6.6
2008-09-01,7.21
2008-10-01,8.65
2008-11-01,7.99
2008-12-01,6.99
2009-01-01,6.54
2009-02-01,6.88
2009-03-01,7.46
2009-04-01,6.92
2009-05-01,6.65
2009-06-01,6.27
2009-07-01,5.81
2009-08-01,5.43
2009-09-01,5.1
2009-10-01,5.06
2009-11-01,4.96
2009-12-01,5
2010-01-01,4.99
2010-02-01,5.1
2010-03-01,5.01
2010-04-01,4.99
2010-05-01,4.85
2010-06-01,4.78
2010-07-01,4.45
2010-08-01,4.09
2010-09-01,4.03
2010-10-01,3.87
2010-11-01,4.03
2010-12-01,4.55
2011-01-01,4.52
2011-02-01,4.64
2011-03-01,4.51
2011-04-01,4.53
2011-05-01,4.26
2011-06-01,4.23
2011-07-01,4.21
2011-08-01,3.92
2011-09-01,3.84
2011-10-01,3.96
2011-11-01,3.86
2011-12-01,3.87
2012-01-01,3.7
2012-02-01,3.51
2012-03-01,3.58
2012-04-01,3.5
2012-05-01,3.36
2012-06-01,3.24
2012-07-01,2.84
2012-08-01,2.85
2012-09-01,2.79
2012-10-01,2.64
2012-11-01,2.57
2012-12-01,2.63
2013-01-01,2.77
2013-02-01,2.84
2013-03-01,2.82
2013-04-01,2.64
2013-05-01,2.79
2013-06-01,3.34
2013-07-01,3.6
2013-08-01,3.75
2013-09-01,3.84
2013-10-01,3.59
2013-11-01,3.61
2013-12-01,3.71
2014-01-01,3.6
2014-02-01,3.46
2014-03-01,3.47
2014-04-01,3.42
2014-05-01,3.26
2014-06-01,3.3
2014-07-01,3.25
2014-08-01,3.17
2014-09-01,3.33
2014-10-01,3.16
2014-11-01,3.24
2014-12-01,3.17
2015-01-01,2.87
2015-02-01,2.9
2015-03-01,2.97
2015-04-01,2.85
2015-05-01,3.14
2015-06-01,3.43
2015-07-01,3.46
2015-08-01,3.4
2015-09-01,3.4
2015-10-01,3.29
2015-11-01,3.41
2015-12-01,3.38
2016-01-01,3.3
2016-02-01,3.15
2016-03-01,3.08
2016-04-01,2.85
2016-05-01,2.84
2016-06-01,2.73
2016-07-01,2.55
2016-08-01,2.57
2016-09-01,2.63
2016-10-01,2.74
2016-11-01,3.13
2016-12-01,3.44
2017-01-01,3.36
2017-02-01,3.34
2017-03-01,3.4
2017-04-01,3.2
2017-05-01,3.18
2017-06-01,3.05
2017-07-01,3.13
2017-08-01,3.04
2017-09-01,3.05
2017-10-01,3.12
2017-11-01,3.13
2017-12-01,3.17
2018-01-01,3.31
2018-02-01,3.61
2018-03-01,3.69
2018-04-01,3.77
2018-05-01,3.91
2018-06-01,3.9
2018-07-01,3.89
2018-08-01,3.82
2018-09-01,3.94
2018-10-01,4.07
2018-11-01,4.13
2018-12-01,4
2019-01-01,3.87
2019-02-01,3.68
2019-03-01,3.54
2019-04-01,3.43
2019-05-01,3.32
2019-06-01,3.04
2019-07-01,2.91
2019-08-01,2.57
2019-09-01,2.64
2019-10-01,2.62
2019-11-01,2.65
2019-12-01,2.64
2020-01-01,2.51
2020-02-01,2.29
2020-03-01,2.67
2020-04-01,2.39
2020-05-01,2.16
2020-06-01,1.86
2020-07-01,1.6
2020-08-01,1.53
2020-09-01,1.58
2020-10-01,1.64
2020-11-01,1.63
2020-12-01,1.6
2021-01-01,1.71
2021-02-01,1.84
2021-03-01,2.26
2021-04-01,2.24
2021-05-01,2.2
2021-06-01,2.1
2021-07-01,1.93
2021-08-01,1.94
2021-09-01,2.03
2021-10-01,2.26
2021-11-01,2.29
2021-12-01,2.28
2022-01-01,2.6
2022-02-01,2.91
2022-03-01,3.31
2022-04-01,3.94
2022-05-01,4.26
2022-06-01,4.54
2022-07-01,4.37
2022-08-01,4.34
2022-09-01,5.05
2022-10-01,5.62
2022-11-01,5.4
2022-12-01,5
2023-01-01,4.81
2023-02-01,4.99
2023-03-01,5.05
2023-04-01,4.78
2023-05-01,4.92
2023-06-01,5.08
2023-07-01,5.16
2023-08-01,5.36
2023-09-01,5.52
2023-10-01,5.97
2023-11-01,5.58
