"Date","HQMCB52YR"
1984-01-01,9.02
1984-02-01,10.58
1984-03-01,10.96
1984-04-01,11.25
1984-05-01,12.28
1984-06-01,12.53
1984-07-01,12.39
1984-08-01,11.89
1984-09-01,12.35
1984-10-01,10.29
1984-11-01,10.17
1984-12-01,11.18
1985-01-01,10.83
1985-02-01,9.77
1985-03-01,10.02
1985-04-01,9.9
1985-05-01,9.86
1985-06-01,9.44
1985-07-01,10.58
1985-08-01,10.96
1985-09-01,11.51
1985-10-01,11.4
1985-11-01,10.92
1985-12-01,10.3
1986-01-01,9.39
1986-02-01,9.54
1986-03-01,8.57
1986-04-01,8.27
1986-05-01,9.26
1986-06-01,10
1986-07-01,9.58
1986-08-01,9.8
1986-09-01,9.98
1986-10-01,10.08
1986-11-01,9.79
1986-12-01,9.51
1987-01-01,9.48
1987-02-01,9.42
1987-03-01,9.42
1987-04-01,10.27
1987-05-01,11.01
1987-06-01,10.5
1987-07-01,10.22
1987-08-01,10.28
1987-09-01,10.49
1987-10-01,10.49
1987-11-01,9.88
1987-12-01,10.01
1988-01-01,9.44
1988-02-01,9.28
1988-03-01,9.55
1988-04-01,10.18
1988-05-01,10.57
1988-06-01,10.22
1988-07-01,10.4
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.78
1989-01-01,9.84
1989-02-01,9.94
1989-03-01,9.91
1989-04-01,9.72
1989-05-01,9.62
1989-06-01,9.25
1989-07-01,9.29
1989-08-01,9.27
1989-09-01,9.25
1989-10-01,9.14
1989-11-01,9.03
1989-12-01,8.96
1990-01-01,9.03
1990-02-01,9.27
1990-03-01,9.5
1990-04-01,9.62
1990-05-01,9.89
1990-06-01,9.71
1990-07-01,9.77
1990-08-01,10.5
1990-09-01,10.71
1990-10-01,10.8
1990-11-01,10.47
1990-12-01,10.12
1991-01-01,10.07
1991-02-01,9.69
1991-03-01,9.99
1991-04-01,9.8
1991-05-01,9.96
1991-06-01,10.22
1991-07-01,10.16
1991-08-01,9.85
1991-09-01,9.73
1991-10-01,9.99
1991-11-01,10.09
1991-12-01,10.14
1992-01-01,10.12
1992-02-01,10.05
1992-03-01,9.97
1992-04-01,9.91
1992-05-01,9.76
1992-06-01,9.74
1992-07-01,9.82
1992-08-01,9.8
1992-09-01,9.91
1992-10-01,10.29
1992-11-01,10.02
1992-12-01,9.56
1993-01-01,9.52
1993-02-01,9.27
1993-03-01,8.98
1993-04-01,9.16
1993-05-01,9.32
1993-06-01,9.13
1993-07-01,8.81
1993-08-01,8.27
1993-09-01,8.18
1993-10-01,8.21
1993-11-01,8.41
1993-12-01,8.33
1994-01-01,8.34
1994-02-01,8.39
1994-03-01,8.61
1994-04-01,8.84
1994-05-01,8.78
1994-06-01,8.91
1994-07-01,9.01
1994-08-01,8.94
1994-09-01,9.26
1994-10-01,9.32
1994-11-01,9.3
1994-12-01,8.85
1995-01-01,8.9
1995-02-01,8.89
1995-03-01,8.99
1995-04-01,9.01
1995-05-01,8.58
1995-06-01,8.28
1995-07-01,8.5
1995-08-01,8.6
1995-09-01,8.37
1995-10-01,8.07
1995-11-01,7.91
1995-12-01,7.71
1996-01-01,7.7
1996-02-01,8.07
1996-03-01,8.38
1996-04-01,8.49
1996-05-01,8.42
1996-06-01,8.48
1996-07-01,8.42
1996-08-01,8.23
1996-09-01,8.44
1996-10-01,8.24
1996-11-01,7.95
1996-12-01,8
1997-01-01,8.18
1997-02-01,8.08
1997-03-01,8.33
1997-04-01,8.52
1997-05-01,8.43
1997-06-01,8.3
1997-07-01,7.99
1997-08-01,8.01
1997-09-01,7.96
1997-10-01,7.82
1997-11-01,7.6
1997-12-01,7.4
1998-01-01,7.37
1998-02-01,7.44
1998-03-01,7.42
1998-04-01,7.36
1998-05-01,7.31
1998-06-01,7.07
1998-07-01,7.14
1998-08-01,7.18
1998-09-01,7.49
1998-10-01,7.71
1998-11-01,7.64
1998-12-01,7.39
1999-01-01,7.38
1999-02-01,7.37
1999-03-01,7.53
1999-04-01,7.53
1999-05-01,7.7
1999-06-01,7.89
1999-07-01,7.89
1999-08-01,8.09
1999-09-01,8.26
1999-10-01,8.4
1999-11-01,8.07
1999-12-01,8.14
2000-01-01,8.12
2000-02-01,7.98
2000-03-01,8.17
2000-04-01,8.24
2000-05-01,8.57
2000-06-01,8.17
2000-07-01,8.02
2000-08-01,8.08
2000-09-01,8.32
2000-10-01,8.45
2000-11-01,8.43
2000-12-01,8.43
2001-01-01,8.13
2001-02-01,8.06
2001-03-01,8.11
2001-04-01,8.37
2001-05-01,8.18
2001-06-01,7.99
2001-07-01,7.94
2001-08-01,7.91
2001-09-01,8.42
2001-10-01,8.07
2001-11-01,7.62
2001-12-01,7.5
2002-01-01,7.29
2002-02-01,7.22
2002-03-01,7.51
2002-04-01,7.59
2002-05-01,7.63
2002-06-01,7.63
2002-07-01,7.91
2002-08-01,7.88
2002-09-01,7.44
2002-10-01,7.9
2002-11-01,7.64
2002-12-01,7.43
2003-01-01,7.5
2003-02-01,7.25
2003-03-01,7.31
2003-04-01,7.25
2003-05-01,6.72
2003-06-01,6.66
2003-07-01,7.25
2003-08-01,7.67
2003-09-01,7.37
2003-10-01,7.33
2003-11-01,7.17
2003-12-01,7.14
2004-01-01,7.06
2004-02-01,7.06
2004-03-01,6.93
2004-04-01,7.2
2004-05-01,7.37
2004-06-01,7.24
2004-07-01,7.12
2004-08-01,7.04
2004-09-01,6.86
2004-10-01,6.8
2004-11-01,6.65
2004-12-01,6.5
2005-01-01,6.28
2005-02-01,6.01
2005-03-01,6.22
2005-04-01,6.24
2005-05-01,6.2
2005-06-01,5.97
2005-07-01,6.04
2005-08-01,6.04
2005-09-01,6.18
2005-10-01,6.4
2005-11-01,6.47
2005-12-01,6.35
2006-01-01,6.25
2006-02-01,6.17
2006-03-01,6.4
2006-04-01,6.77
2006-05-01,6.89
2006-06-01,6.88
2006-07-01,6.83
2006-08-01,6.69
2006-09-01,6.51
2006-10-01,6.45
2006-11-01,6.13
2006-12-01,6.16
2007-01-01,6.28
2007-02-01,6.17
2007-03-01,6.26
2007-04-01,6.41
2007-05-01,6.39
2007-06-01,6.66
2007-07-01,6.66
2007-08-01,6.73
2007-09-01,6.61
2007-10-01,6.42
2007-11-01,6.53
2007-12-01,6.76
2008-01-01,6.8
2008-02-01,7.16
2008-03-01,7.04
2008-04-01,7.04
2008-05-01,6.79
2008-06-01,6.95
2008-07-01,7.02
2008-08-01,6.87
2008-09-01,6.75
2008-10-01,6.97
2008-11-01,7.2
2008-12-01,6.17
2009-01-01,6.16
2009-02-01,7.05
2009-03-01,7.9
2009-04-01,6.83
2009-05-01,6.65
2009-06-01,6.48
2009-07-01,6.43
2009-08-01,6.18
2009-09-01,6.08
2009-10-01,6.09
2009-11-01,6.35
2009-12-01,6.52
2010-01-01,6.55
2010-02-01,6.72
2010-03-01,6.68
2010-04-01,6.55
2010-05-01,6.35
2010-06-01,6.4
2010-07-01,6.22
2010-08-01,6
2010-09-01,6.2
2010-10-01,6.41
2010-11-01,6.73
2010-12-01,6.7
2011-01-01,6.56
2011-02-01,6.69
2011-03-01,6.62
2011-04-01,6.6
2011-05-01,6.36
2011-06-01,6.5
2011-07-01,6.45
2011-08-01,6.22
2011-09-01,5.99
2011-10-01,5.61
2011-11-01,5.34
2011-12-01,5.33
2012-01-01,5.27
2012-02-01,5.13
2012-03-01,5.24
2012-04-01,5.21
2012-05-01,5.13
2012-06-01,5.03
2012-07-01,4.55
2012-08-01,4.56
2012-09-01,4.74
2012-10-01,4.66
2012-11-01,4.7
2012-12-01,4.89
2013-01-01,4.99
2013-02-01,5.14
2013-03-01,5.25
2013-04-01,5.02
