"Date","HQMCB31Y6M"
1984-01-01,9.88
1984-02-01,11.04
1984-03-01,11.42
1984-04-01,11.64
1984-05-01,12.49
1984-06-01,12.66
1984-07-01,12.57
1984-08-01,12.1
1984-09-01,12.42
1984-10-01,10.91
1984-11-01,10.75
1984-12-01,11.48
1985-01-01,11.18
1985-02-01,10.4
1985-03-01,10.67
1985-04-01,10.5
1985-05-01,10.4
1985-06-01,10
1985-07-01,10.84
1985-08-01,11.09
1985-09-01,11.5
1985-10-01,11.36
1985-11-01,10.9
1985-12-01,10.37
1986-01-01,9.58
1986-02-01,9.65
1986-03-01,8.84
1986-04-01,8.52
1986-05-01,9.25
1986-06-01,9.83
1986-07-01,9.55
1986-08-01,9.68
1986-09-01,9.83
1986-10-01,9.95
1986-11-01,9.71
1986-12-01,9.44
1987-01-01,9.31
1987-02-01,9.27
1987-03-01,9.24
1987-04-01,10.02
1987-05-01,10.69
1987-06-01,10.32
1987-07-01,10.16
1987-08-01,10.27
1987-09-01,10.55
1987-10-01,10.59
1987-11-01,10
1987-12-01,10.1
1988-01-01,9.6
1988-02-01,9.37
1988-03-01,9.58
1988-04-01,10.11
1988-05-01,10.49
1988-06-01,10.2
1988-07-01,10.35
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.81
1989-01-01,9.84
1989-02-01,9.92
1989-03-01,9.93
1989-04-01,9.75
1989-05-01,9.63
1989-06-01,9.24
1989-07-01,9.21
1989-08-01,9.2
1989-09-01,9.2
1989-10-01,9.1
1989-11-01,8.99
1989-12-01,8.95
1990-01-01,9.07
1990-02-01,9.31
1990-03-01,9.49
1990-04-01,9.62
1990-05-01,9.82
1990-06-01,9.64
1990-07-01,9.68
1990-08-01,10.3
1990-09-01,10.51
1990-10-01,10.58
1990-11-01,10.3
1990-12-01,9.98
1991-01-01,9.94
1991-02-01,9.6
1991-03-01,9.86
1991-04-01,9.67
1991-05-01,9.8
1991-06-01,10.01
1991-07-01,9.97
1991-08-01,9.69
1991-09-01,9.56
1991-10-01,9.74
1991-11-01,9.81
1991-12-01,9.76
1992-01-01,9.69
1992-02-01,9.71
1992-03-01,9.67
1992-04-01,9.61
1992-05-01,9.49
1992-06-01,9.44
1992-07-01,9.44
1992-08-01,9.36
1992-09-01,9.41
1992-10-01,9.74
1992-11-01,9.59
1992-12-01,9.21
1993-01-01,9.15
1993-02-01,8.87
1993-03-01,8.59
1993-04-01,8.73
1993-05-01,8.86
1993-06-01,8.69
1993-07-01,8.4
1993-08-01,7.95
1993-09-01,7.81
1993-10-01,7.82
1993-11-01,8.06
1993-12-01,8
1994-01-01,8.01
1994-02-01,8.09
1994-03-01,8.37
1994-04-01,8.66
1994-05-01,8.65
1994-06-01,8.74
1994-07-01,8.85
1994-08-01,8.78
1994-09-01,9.08
1994-10-01,9.19
1994-11-01,9.2
1994-12-01,8.81
1995-01-01,8.83
1995-02-01,8.76
1995-03-01,8.79
1995-04-01,8.78
1995-05-01,8.35
1995-06-01,8.02
1995-07-01,8.22
1995-08-01,8.34
1995-09-01,8.1
1995-10-01,7.82
1995-11-01,7.68
1995-12-01,7.47
1996-01-01,7.46
1996-02-01,7.8
1996-03-01,8.12
1996-04-01,8.25
1996-05-01,8.25
1996-06-01,8.33
1996-07-01,8.27
1996-08-01,8.07
1996-09-01,8.28
1996-10-01,8.05
1996-11-01,7.75
1996-12-01,7.81
1997-01-01,8.02
1997-02-01,7.9
1997-03-01,8.15
1997-04-01,8.33
1997-05-01,8.23
1997-06-01,8.08
1997-07-01,7.77
1997-08-01,7.81
1997-09-01,7.74
1997-10-01,7.6
1997-11-01,7.41
1997-12-01,7.24
1998-01-01,7.17
1998-02-01,7.24
1998-03-01,7.24
1998-04-01,7.19
1998-05-01,7.15
1998-06-01,6.92
1998-07-01,6.99
1998-08-01,7.02
1998-09-01,7.22
1998-10-01,7.37
1998-11-01,7.36
1998-12-01,7.11
1999-01-01,7.11
1999-02-01,7.15
1999-03-01,7.32
1999-04-01,7.31
1999-05-01,7.54
1999-06-01,7.78
1999-07-01,7.76
1999-08-01,7.96
1999-09-01,8.09
1999-10-01,8.22
1999-11-01,7.93
1999-12-01,8.04
2000-01-01,8.1
2000-02-01,7.96
2000-03-01,8.09
2000-04-01,8.14
2000-05-01,8.51
2000-06-01,8.13
2000-07-01,8
2000-08-01,8
2000-09-01,8.22
2000-10-01,8.32
2000-11-01,8.29
2000-12-01,8.21
2001-01-01,7.94
2001-02-01,7.86
2001-03-01,7.86
2001-04-01,8.12
2001-05-01,7.99
2001-06-01,7.81
2001-07-01,7.76
2001-08-01,7.69
2001-09-01,8.13
2001-10-01,7.8
2001-11-01,7.4
2001-12-01,7.37
2002-01-01,7.19
2002-02-01,7.12
2002-03-01,7.4
2002-04-01,7.46
2002-05-01,7.49
2002-06-01,7.44
2002-07-01,7.66
2002-08-01,7.59
2002-09-01,7.17
2002-10-01,7.55
2002-11-01,7.32
2002-12-01,7.11
