"Date","HQMCB23Y6M"
1984-01-01,10.68
1984-02-01,11.46
1984-03-01,11.84
1984-04-01,11.99
1984-05-01,12.67
1984-06-01,12.75
1984-07-01,12.72
1984-08-01,12.29
1984-09-01,12.47
1984-10-01,11.48
1984-11-01,11.29
1984-12-01,11.76
1985-01-01,11.5
1985-02-01,10.99
1985-03-01,11.28
1985-04-01,11.06
1985-05-01,10.9
1985-06-01,10.51
1985-07-01,11.09
1985-08-01,11.21
1985-09-01,11.48
1985-10-01,11.31
1985-11-01,10.87
1985-12-01,10.44
1986-01-01,9.75
1986-02-01,9.75
1986-03-01,9.08
1986-04-01,8.75
1986-05-01,9.23
1986-06-01,9.67
1986-07-01,9.54
1986-08-01,9.58
1986-09-01,9.7
1986-10-01,9.83
1986-11-01,9.65
1986-12-01,9.38
1987-01-01,9.15
1987-02-01,9.14
1987-03-01,9.08
1987-04-01,9.8
1987-05-01,10.39
1987-06-01,10.17
1987-07-01,10.12
1987-08-01,10.27
1987-09-01,10.62
1987-10-01,10.69
1987-11-01,10.12
1987-12-01,10.2
1988-01-01,9.76
1988-02-01,9.45
1988-03-01,9.62
1988-04-01,10.05
1988-05-01,10.41
1988-06-01,10.18
1988-07-01,10.3
1988-08-01,10.28
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.85
1988-12-01,9.84
1989-01-01,9.83
1989-02-01,9.9
1989-03-01,9.95
1989-04-01,9.78
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.14
1989-08-01,9.13
1989-09-01,9.16
1989-10-01,9.05
1989-11-01,8.96
1989-12-01,8.95
1990-01-01,9.11
1990-02-01,9.35
1990-03-01,9.47
1990-04-01,9.61
1990-05-01,9.75
1990-06-01,9.57
1990-07-01,9.6
1990-08-01,10.13
1990-09-01,10.31
1990-10-01,10.37
1990-11-01,10.14
1990-12-01,9.86
1991-01-01,9.82
1991-02-01,9.52
1991-03-01,9.74
1991-04-01,9.57
1991-05-01,9.65
1991-06-01,9.83
1991-07-01,9.8
1991-08-01,9.53
1991-09-01,9.4
1991-10-01,9.52
1991-11-01,9.56
1991-12-01,9.41
1992-01-01,9.31
1992-02-01,9.4
1992-03-01,9.4
1992-04-01,9.34
1992-05-01,9.24
1992-06-01,9.16
1992-07-01,9.09
1992-08-01,8.97
1992-09-01,8.97
1992-10-01,9.24
1992-11-01,9.19
1992-12-01,8.89
1993-01-01,8.81
1993-02-01,8.52
1993-03-01,8.25
1993-04-01,8.34
1993-05-01,8.44
1993-06-01,8.3
1993-07-01,8.04
1993-08-01,7.67
1993-09-01,7.48
1993-10-01,7.48
1993-11-01,7.74
1993-12-01,7.71
1994-01-01,7.71
1994-02-01,7.82
1994-03-01,8.16
1994-04-01,8.5
1994-05-01,8.54
1994-06-01,8.58
1994-07-01,8.71
1994-08-01,8.64
1994-09-01,8.92
1994-10-01,9.07
1994-11-01,9.11
1994-12-01,8.77
1995-01-01,8.77
1995-02-01,8.64
1995-03-01,8.61
1995-04-01,8.57
1995-05-01,8.14
1995-06-01,7.8
1995-07-01,7.97
1995-08-01,8.11
1995-09-01,7.85
1995-10-01,7.6
1995-11-01,7.47
1995-12-01,7.25
1996-01-01,7.25
1996-02-01,7.55
1996-03-01,7.89
1996-04-01,8.03
1996-05-01,8.09
1996-06-01,8.2
1996-07-01,8.14
1996-08-01,7.93
1996-09-01,8.13
1996-10-01,7.89
1996-11-01,7.58
1996-12-01,7.65
1997-01-01,7.87
1997-02-01,7.74
1997-03-01,7.99
1997-04-01,8.17
1997-05-01,8.06
1997-06-01,7.88
1997-07-01,7.58
1997-08-01,7.63
1997-09-01,7.54
1997-10-01,7.4
1997-11-01,7.24
1997-12-01,7.09
1998-01-01,6.99
1998-02-01,7.07
1998-03-01,7.07
1998-04-01,7.03
1998-05-01,7.01
1998-06-01,6.79
1998-07-01,6.85
1998-08-01,6.88
1998-09-01,6.97
1998-10-01,7.05
1998-11-01,7.1
1998-12-01,6.86
1999-01-01,6.86
1999-02-01,6.95
1999-03-01,7.13
1999-04-01,7.12
1999-05-01,7.39
1999-06-01,7.68
1999-07-01,7.65
1999-08-01,7.85
1999-09-01,7.93
1999-10-01,8.06
1999-11-01,7.8
1999-12-01,7.95
2000-01-01,8.09
2000-02-01,7.95
2000-03-01,8.02
2000-04-01,8.05
2000-05-01,8.46
2000-06-01,8.09
2000-07-01,7.98
2000-08-01,7.94
2000-09-01,8.13
2000-10-01,8.21
2000-11-01,8.17
2000-12-01,8.01
2001-01-01,7.78
2001-02-01,7.69
2001-03-01,7.64
2001-04-01,7.91
2001-05-01,7.83
2001-06-01,7.66
2001-07-01,7.61
2001-08-01,7.5
2001-09-01,7.87
2001-10-01,7.56
2001-11-01,7.2
2001-12-01,7.27
2002-01-01,7.11
2002-02-01,7.03
2002-03-01,7.31
2002-04-01,7.34
2002-05-01,7.37
2002-06-01,7.27
2002-07-01,7.44
2002-08-01,7.34
2002-09-01,6.95
2002-10-01,7.24
2002-11-01,7.03
2002-12-01,6.84
2003-01-01,6.81
2003-02-01,6.62
2003-03-01,6.62
2003-04-01,6.58
2003-05-01,6.1
2003-06-01,5.96
2003-07-01,6.54
2003-08-01,6.98
2003-09-01,6.74
2003-10-01,6.7
2003-11-01,6.6
2003-12-01,6.55
2004-01-01,6.45
2004-02-01,6.43
