"Date","EXPINF18YR"
1982-01-01,5.6784024
1982-02-01,5.5612669
1982-03-01,5.168881
1982-04-01,5.2339947
1982-05-01,5.2454285
1982-06-01,5.1605493
1982-07-01,5.4099783
1982-08-01,5.2285808
1982-09-01,5.2807802
1982-10-01,4.9740144
1982-11-01,4.4288797
1982-12-01,4.5647271
1983-01-01,4.4243488
1983-02-01,4.5646448
1983-03-01,4.360847
1983-04-01,4.4502056
1983-05-01,4.2709903
1983-06-01,4.4545865
1983-07-01,4.5554073
1983-08-01,4.6715802
1983-09-01,4.7589432
1983-10-01,4.6418327
1983-11-01,4.7244602
1983-12-01,4.7432827
1984-01-01,4.7121575
1984-02-01,4.6970504
1984-03-01,4.828594
1984-04-01,4.9272805
1984-05-01,5.0439738
1984-06-01,5.2966062
1984-07-01,5.2862815
1984-08-01,5.0347973
1984-09-01,5.0500258
1984-10-01,4.8303873
1984-11-01,4.6853028
1984-12-01,4.7068471
1985-01-01,4.7793044
1985-02-01,4.7254865
1985-03-01,4.9082827
1985-04-01,4.6926663
1985-05-01,4.6730812
1985-06-01,4.3290092
1985-07-01,4.3093379
1985-08-01,4.4463251
1985-09-01,4.3631648
1985-10-01,4.3576082
1985-11-01,4.2586184
1985-12-01,4.1499709
1986-01-01,3.9585372
1986-02-01,3.9350139
1986-03-01,3.6087101
1986-04-01,3.4668924
1986-05-01,3.5237883
1986-06-01,3.7838371
1986-07-01,3.5562701
1986-08-01,3.5313002
1986-09-01,3.3566618
1986-10-01,3.5336132
1986-11-01,3.4746123
1986-12-01,3.3887525
1987-01-01,3.4366343
1987-02-01,3.4308132
1987-03-01,3.3226535
1987-04-01,3.5192262
1987-05-01,3.8278516
1987-06-01,3.7508785
1987-07-01,3.8109348
1987-08-01,3.8771005
1987-09-01,3.9581312
1987-10-01,4.0377177
1987-11-01,4.0001425
1987-12-01,4.0726748
1988-01-01,4.0544224
1988-02-01,3.7098098
1988-03-01,3.6825251
1988-04-01,3.853563
1988-05-01,3.8785631
1988-06-01,3.9505167
1988-07-01,3.8937419
1988-08-01,3.8931769
1988-09-01,3.9634693
1988-10-01,3.8595207
1988-11-01,3.8226287
1988-12-01,3.9199614
1989-01-01,4.0689876
1989-02-01,3.9824991
1989-03-01,4.099886
