"Date","M13026USM156NNBR"
1900-01-01,4.83
1900-02-01,4.84
1900-03-01,4.84
1900-04-01,4.83
1900-05-01,4.89
1900-06-01,4.89
1900-07-01,4.87
1900-08-01,4.88
1900-09-01,4.9
1900-10-01,4.89
1900-11-01,4.86
1900-12-01,4.83
1901-01-01,4.83
1901-02-01,4.84
1901-03-01,4.83
1901-04-01,4.79
1901-05-01,4.78
1901-06-01,4.78
1901-07-01,4.73
1901-08-01,4.77
1901-09-01,4.76
1901-10-01,4.75
1901-11-01,4.75
1901-12-01,4.79
1902-01-01,4.71
1902-02-01,4.72
1902-03-01,4.75
1902-04-01,4.66
1902-05-01,4.69
1902-06-01,4.68
1902-07-01,4.65
1902-08-01,4.71
1902-09-01,4.71
1902-10-01,4.71
1902-11-01,4.75
1902-12-01,4.75
1903-01-01,4.77
1903-02-01,4.74
1903-03-01,4.77
1903-04-01,4.8
1903-05-01,4.79
1903-06-01,4.84
1903-07-01,4.86
1903-08-01,4.93
1903-09-01,4.97
1903-10-01,4.99
1903-11-01,5.1
1903-12-01,5.05
1904-01-01,5.03
1904-02-01,5
1904-03-01,4.99
1904-04-01,4.91
1904-05-01,4.94
1904-06-01,4.9
1904-07-01,4.88
1904-08-01,4.86
1904-09-01,4.83
1904-10-01,4.73
1904-11-01,4.71
1904-12-01,4.69
1905-01-01,4.58
1905-02-01,4.54
1905-03-01,4.55
1905-04-01,4.57
1905-05-01,4.56
1905-06-01,4.55
1905-07-01,4.53
1905-08-01,4.54
1905-09-01,4.51
1905-10-01,4.49
1905-11-01,4.5
1905-12-01,4.48
1906-01-01,4.49
1906-02-01,4.51
1906-03-01,4.54
1906-04-01,4.54
1906-05-01,4.55
1906-06-01,4.57
1906-07-01,4.6
1906-08-01,4.63
1906-09-01,4.62
1906-10-01,4.63
1906-11-01,4.64
1906-12-01,4.85
1907-01-01,4.67
1907-02-01,4.74
1907-03-01,4.72
1907-04-01,4.8
1907-05-01,4.84
1907-06-01,4.9
1907-07-01,4.94
1907-08-01,5.07
1907-09-01,5.11
1907-10-01,5.19
1907-11-01,5.41
1907-12-01,5.43
1908-01-01,5.31
1908-02-01,5.27
1908-03-01,5.32
1908-04-01,5.21
1908-05-01,5.14
1908-06-01,5.12
1908-07-01,5.06
1908-08-01,4.97
1908-09-01,4.94
1908-10-01,4.91
1908-11-01,4.84
1908-12-01,4.76
1909-01-01,4.76
1909-02-01,4.76
1909-03-01,4.82
1909-04-01,4.8
1909-05-01,4.78
1909-06-01,4.74
1909-07-01,4.74
1909-08-01,4.72
1909-09-01,4.74
1909-10-01,4.74
1909-11-01,4.75
1909-12-01,4.75
1910-01-01,4.76
1910-02-01,4.75
1910-03-01,4.75
1910-04-01,4.82
1910-05-01,4.88
1910-06-01,4.87
1910-07-01,4.88
1910-08-01,4.89
1910-09-01,4.9
1910-10-01,4.86
1910-11-01,4.83
1910-12-01,4.81
1911-01-01,4.77
1911-02-01,4.76
1911-03-01,4.75
1911-04-01,4.78
1911-05-01,4.73
1911-06-01,4.77
1911-07-01,4.75
1911-08-01,4.79
1911-09-01,4.82
1911-10-01,4.84
1911-11-01,4.83
1911-12-01,4.81
1912-01-01,4.82
1912-02-01,4.8
1912-03-01,4.81
1912-04-01,4.79
1912-05-01,4.8
1912-06-01,4.8
1912-07-01,4.78
1912-08-01,4.8
1912-09-01,4.75
1912-10-01,4.83
1912-11-01,4.88
1912-12-01,4.87
1913-01-01,4.86
1913-02-01,4.86
1913-03-01,4.89
1913-04-01,4.94
1913-05-01,4.98
1913-06-01,5.05
1913-07-01,5.03
1913-08-01,5.03
1913-09-01,5.01
1913-10-01,5.02
1913-11-01,5.07
1913-12-01,5.1
1914-01-01,4.98
1914-02-01,4.9
1914-03-01,4.89
1914-04-01,4.91
1914-05-01,4.92
1914-06-01,4.89
1914-07-01,4.94
1914-08-01,NA
1914-09-01,NA
1914-10-01,NA
1914-11-01,NA
1914-12-01,5.03
1915-01-01,5.02
1915-02-01,5.01
1915-03-01,5.03
1915-04-01,5
1915-05-01,5
1915-06-01,5.02
1915-07-01,4.99
1915-08-01,4.96
1915-09-01,4.96
1915-10-01,4.92
1915-11-01,4.86
1915-12-01,4.87
1916-01-01,4.86
1916-02-01,4.87
1916-03-01,4.88
1916-04-01,4.9
1916-05-01,4.9
1916-06-01,4.91
1916-07-01,4.92
1916-08-01,4.92
1916-09-01,4.88
1916-10-01,4.85
1916-11-01,4.86
1916-12-01,4.88
1917-01-01,4.86
1917-02-01,4.92
1917-03-01,4.9
1917-04-01,4.94
1917-05-01,4.99
1917-06-01,5.02
1917-07-01,5.03
1917-08-01,5.06
1917-09-01,5.18
1917-10-01,5.25
1917-11-01,5.39
1917-12-01,5.49
1918-01-01,5.48
1918-02-01,5.38
1918-03-01,5.42
1918-04-01,5.47
1918-05-01,5.41
1918-06-01,5.47
1918-07-01,5.47
1918-08-01,5.52
1918-09-01,5.54
1918-10-01,5.51
1918-11-01,5.37
1918-12-01,5.35
1919-01-01,5.38
1919-02-01,5.35
1919-03-01,5.34
1919-04-01,5.37
1919-05-01,5.33
1919-06-01,5.33
1919-07-01,5.31
1919-08-01,5.4
1919-09-01,5.43
1919-10-01,5.45
1919-11-01,5.5
1919-12-01,5.55
1920-01-01,5.55
1920-02-01,5.66
1920-03-01,5.73
1920-04-01,5.89
1920-05-01,6.08
1920-06-01,6.22
1920-07-01,6.24
1920-08-01,6.21
1920-09-01,6.15
1920-10-01,6.03
1920-11-01,6.09
1920-12-01,6.23
1921-01-01,6.11
1921-02-01,6.03
1921-03-01,6.06
1921-04-01,6.06
1921-05-01,6.01
1921-06-01,6.11
1921-07-01,6.09
1921-08-01,6.02
1921-09-01,5.97
1921-10-01,5.89
1921-11-01,5.67
1921-12-01,5.55
1922-01-01,5.43
1922-02-01,5.38
1922-03-01,5.33
