"Date","HQMCB18YR"
1984-01-01,11.68
1984-02-01,11.99
1984-03-01,12.36
1984-04-01,12.43
1984-05-01,12.88
1984-06-01,12.86
1984-07-01,12.89
1984-08-01,12.52
1984-09-01,12.52
1984-10-01,12.2
1984-11-01,11.96
1984-12-01,12.1
1985-01-01,11.91
1985-02-01,11.73
1985-03-01,12.04
1985-04-01,11.76
1985-05-01,11.53
1985-06-01,11.16
1985-07-01,11.4
1985-08-01,11.35
1985-09-01,11.47
1985-10-01,11.25
1985-11-01,10.82
1985-12-01,10.52
1986-01-01,9.96
1986-02-01,9.88
1986-03-01,9.38
1986-04-01,9.03
1986-05-01,9.2
1986-06-01,9.46
1986-07-01,9.52
1986-08-01,9.46
1986-09-01,9.55
1986-10-01,9.7
1986-11-01,9.57
1986-12-01,9.32
1987-01-01,8.96
1987-02-01,8.98
1987-03-01,8.89
1987-04-01,9.53
1987-05-01,10.04
1987-06-01,9.98
1987-07-01,10.07
1987-08-01,10.28
1987-09-01,10.71
1987-10-01,10.82
1987-11-01,10.26
1987-12-01,10.32
1988-01-01,9.95
1988-02-01,9.56
1988-03-01,9.66
1988-04-01,9.98
1988-05-01,10.32
1988-06-01,10.16
1988-07-01,10.24
1988-08-01,10.29
1988-09-01,10.07
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.87
1989-01-01,9.82
1989-02-01,9.87
1989-03-01,9.97
1989-04-01,9.81
1989-05-01,9.65
1989-06-01,9.23
1989-07-01,9.05
1989-08-01,9.04
1989-09-01,9.1
1989-10-01,9
1989-11-01,8.92
1989-12-01,8.95
1990-01-01,9.15
1990-02-01,9.39
1990-03-01,9.46
1990-04-01,9.59
1990-05-01,9.67
1990-06-01,9.49
1990-07-01,9.5
1990-08-01,9.91
1990-09-01,10.08
1990-10-01,10.1
1990-11-01,9.95
1990-12-01,9.71
1991-01-01,9.67
1991-02-01,9.42
1991-03-01,9.6
1991-04-01,9.43
1991-05-01,9.47
1991-06-01,9.6
1991-07-01,9.59
1991-08-01,9.35
1991-09-01,9.21
1991-10-01,9.25
1991-11-01,9.26
1991-12-01,8.99
1992-01-01,8.84
1992-02-01,9.02
1992-03-01,9.06
1992-04-01,9.01
1992-05-01,8.93
1992-06-01,8.83
1992-07-01,8.66
1992-08-01,8.48
1992-09-01,8.42
1992-10-01,8.63
1992-11-01,8.7
1992-12-01,8.49
1993-01-01,8.39
1993-02-01,8.08
1993-03-01,7.82
1993-04-01,7.86
1993-05-01,7.93
1993-06-01,7.82
1993-07-01,7.59
1993-08-01,7.33
1993-09-01,7.08
1993-10-01,7.06
1993-11-01,7.36
1993-12-01,7.35
1994-01-01,7.34
1994-02-01,7.5
1994-03-01,7.9
1994-04-01,8.3
1994-05-01,8.4
1994-06-01,8.4
1994-07-01,8.55
1994-08-01,8.47
1994-09-01,8.72
1994-10-01,8.93
1994-11-01,9
1994-12-01,8.72
1995-01-01,8.69
1995-02-01,8.49
1995-03-01,8.38
1995-04-01,8.31
1995-05-01,7.89
1995-06-01,7.52
1995-07-01,7.66
1995-08-01,7.83
1995-09-01,7.54
1995-10-01,7.32
1995-11-01,7.22
1995-12-01,6.99
1996-01-01,6.99
1996-02-01,7.26
1996-03-01,7.61
1996-04-01,7.77
1996-05-01,7.9
1996-06-01,8.03
1996-07-01,7.98
1996-08-01,7.77
1996-09-01,7.95
1996-10-01,7.69
1996-11-01,7.36
1996-12-01,7.45
1997-01-01,7.69
1997-02-01,7.55
1997-03-01,7.79
1997-04-01,7.97
1997-05-01,7.84
1997-06-01,7.64
1997-07-01,7.33
1997-08-01,7.4
1997-09-01,7.3
1997-10-01,7.16
1997-11-01,7.02
1997-12-01,6.9
1998-01-01,6.77
1998-02-01,6.85
1998-03-01,6.88
1998-04-01,6.84
1998-05-01,6.83
1998-06-01,6.63
1998-07-01,6.68
1998-08-01,6.71
1998-09-01,6.67
1998-10-01,6.67
1998-11-01,6.79
1998-12-01,6.55
1999-01-01,6.55
1999-02-01,6.71
1999-03-01,6.9
1999-04-01,6.88
1999-05-01,7.22
1999-06-01,7.55
1999-07-01,7.51
1999-08-01,7.71
1999-09-01,7.73
1999-10-01,7.86
1999-11-01,7.64
1999-12-01,7.84
2000-01-01,8.07
2000-02-01,7.93
2000-03-01,7.94
2000-04-01,7.93
2000-05-01,8.4
2000-06-01,8.05
2000-07-01,7.95
2000-08-01,7.86
2000-09-01,8.02
2000-10-01,8.07
2000-11-01,8.03
2000-12-01,7.77
2001-01-01,7.57
2001-02-01,7.47
2001-03-01,7.37
2001-04-01,7.64
2001-05-01,7.63
2001-06-01,7.47
2001-07-01,7.42
2001-08-01,7.26
2001-09-01,7.57
2001-10-01,7.27
2001-11-01,6.96
2001-12-01,7.14
2002-01-01,7.01
2002-02-01,6.92
2002-03-01,7.19
2002-04-01,7.21
2002-05-01,7.23
2002-06-01,7.08
2002-07-01,7.17
2002-08-01,7.03
2002-09-01,6.67
2002-10-01,6.87
2002-11-01,6.67
2002-12-01,6.5
2003-01-01,6.42
2003-02-01,6.26
2003-03-01,6.23
2003-04-01,6.2
2003-05-01,5.75
2003-06-01,5.56
2003-07-01,6.14
2003-08-01,6.59
2003-09-01,6.37
2003-10-01,6.35
2003-11-01,6.27
2003-12-01,6.22
2004-01-01,6.1
2004-02-01,6.06
2004-03-01,5.87
2004-04-01,6.29
2004-05-01,6.61
2004-06-01,6.58
2004-07-01,6.39
2004-08-01,6.2
2004-09-01,6.02
2004-10-01,5.97
2004-11-01,5.96
2004-12-01,5.9
2005-01-01,5.78
2005-02-01,5.57
2005-03-01,5.82
2005-04-01,5.74
2005-05-01,5.61
2005-06-01,5.4
2005-07-01,5.51
2005-08-01,5.54
2005-09-01,5.57
2005-10-01,5.81
2005-11-01,5.89
2005-12-01,5.81
2006-01-01,5.75
2006-02-01,5.82
2006-03-01,5.99
2006-04-01,6.32
2006-05-01,6.45
2006-06-01,6.46
2006-07-01,6.43
2006-08-01,6.23
2006-09-01,6.07
2006-10-01,6.05
2006-11-01,5.85
2006-12-01,5.83
2007-01-01,5.99
2007-02-01,5.98
2007-03-01,5.94
2007-04-01,6.07
2007-05-01,6.09
2007-06-01,6.41
2007-07-01,6.42
2007-08-01,6.43
2007-09-01,6.35
2007-10-01,6.24
2007-11-01,6.27
2007-12-01,6.44
2008-01-01,6.42
2008-02-01,6.67
2008-03-01,6.81
2008-04-01,6.7
2008-05-01,6.72
2008-06-01,6.95
2008-07-01,7.11
2008-08-01,7.06
2008-09-01,7.37
2008-10-01,8.38
2008-11-01,8.25
2008-12-01,7.07
2009-01-01,6.9
2009-02-01,7.21
2009-03-01,7.65
2009-04-01,7.27
2009-05-01,7.22
2009-06-01,6.82
2009-07-01,6.64
2009-08-01,6.32
2009-09-01,6.06
2009-10-01,6.02
2009-11-01,6.1
2009-12-01,6.23
2010-01-01,6.22
2010-02-01,6.36
2010-03-01,6.24
2010-04-01,6.16
2010-05-01,5.94
2010-06-01,5.9
2010-07-01,5.7
2010-08-01,5.47
2010-09-01,5.45
2010-10-01,5.55
2010-11-01,5.75
2010-12-01,5.9
2011-01-01,5.92
2011-02-01,6.01
2011-03-01,5.92
2011-04-01,5.9
2011-05-01,5.68
2011-06-01,5.72
2011-07-01,5.69
2011-08-01,5.31
2011-09-01,5.12
2011-10-01,5.1
2011-11-01,5
2011-12-01,4.97
2012-01-01,4.92
2012-02-01,4.9
2012-03-01,5
2012-04-01,4.96
2012-05-01,4.76
2012-06-01,4.6
2012-07-01,4.33
2012-08-01,4.4
2012-09-01,4.46
2012-10-01,4.33
2012-11-01,4.27
2012-12-01,4.38
2013-01-01,4.54
2013-02-01,4.64
2013-03-01,4.67
2013-04-01,4.45
2013-05-01,4.59
2013-06-01,5.03
2013-07-01,5.18
2013-08-01,5.33
2013-09-01,5.36
2013-10-01,5.22
2013-11-01,5.32
2013-12-01,5.31
2014-01-01,5.12
2014-02-01,5.01
2014-03-01,4.91
2014-04-01,4.76
2014-05-01,4.62
2014-06-01,4.66
2014-07-01,4.57
2014-08-01,4.48
2014-09-01,4.58
2014-10-01,4.41
2014-11-01,4.47
2014-12-01,4.33
2015-01-01,4
2015-02-01,4.08
2015-03-01,4.13
2015-04-01,4.11
2015-05-01,4.54
2015-06-01,4.76
2015-07-01,4.75
2015-08-01,4.62
2015-09-01,4.73
2015-10-01,4.66
2015-11-01,4.78
2015-12-01,4.74
2016-01-01,4.74
2016-02-01,4.69
2016-03-01,4.54
2016-04-01,4.32
2016-05-01,4.25
2016-06-01,4.1
2016-07-01,3.86
2016-08-01,3.87
2016-09-01,3.96
2016-10-01,4.05
2016-11-01,4.38
2016-12-01,4.54
2017-01-01,4.39
2017-02-01,4.41
2017-03-01,4.44
2017-04-01,4.3
2017-05-01,4.29
2017-06-01,4.09
2017-07-01,4.11
2017-08-01,4.04
2017-09-01,4.05
2017-10-01,4.04
2017-11-01,3.97
2017-12-01,3.89
2018-01-01,3.96
2018-02-01,4.23
2018-03-01,4.25
2018-04-01,4.28
2018-05-01,4.44
2018-06-01,4.46
2018-07-01,4.45
2018-08-01,4.42
2018-09-01,4.52
2018-10-01,4.65
2018-11-01,4.74
2018-12-01,4.59
2019-01-01,4.56
2019-02-01,4.43
2019-03-01,4.36
2019-04-01,4.24
2019-05-01,4.13
2019-06-01,3.92
2019-07-01,3.78
2019-08-01,3.38
2019-09-01,3.44
2019-10-01,3.45
