"Date","HQMCB9Y6M"
1984-01-01,12.88
1984-02-01,12.73
1984-03-01,13.13
1984-04-01,13.24
1984-05-01,13.65
1984-06-01,13.75
1984-07-01,13.74
1984-08-01,13.25
1984-09-01,13
1984-10-01,13.16
1984-11-01,12.78
1984-12-01,12.46
1985-01-01,12.36
1985-02-01,12.4
1985-03-01,12.77
1985-04-01,12.44
1985-05-01,12.09
1985-06-01,11.69
1985-07-01,11.54
1985-08-01,11.54
1985-09-01,11.45
1985-10-01,11.28
1985-11-01,10.92
1985-12-01,10.64
1986-01-01,10.33
1986-02-01,10.07
1986-03-01,9.66
1986-04-01,9.34
1986-05-01,9.23
1986-06-01,9.32
1986-07-01,9.22
1986-08-01,9
1986-09-01,9.04
1986-10-01,9.06
1986-11-01,8.9
1986-12-01,8.69
1987-01-01,8.4
1987-02-01,8.44
1987-03-01,8.34
1987-04-01,8.89
1987-05-01,9.38
1987-06-01,9.44
1987-07-01,9.57
1987-08-01,9.84
1987-09-01,10.4
1987-10-01,10.66
1987-11-01,10.18
1987-12-01,10.21
1988-01-01,9.99
1988-02-01,9.49
1988-03-01,9.51
1988-04-01,9.73
1988-05-01,9.97
1988-06-01,9.92
1988-07-01,9.96
1988-08-01,10.09
1988-09-01,9.89
1988-10-01,9.72
1988-11-01,9.82
1988-12-01,9.92
1989-01-01,9.88
1989-02-01,9.91
1989-03-01,10.09
1989-04-01,10
1989-05-01,9.76
1989-06-01,9.25
1989-07-01,8.96
1989-08-01,8.97
1989-09-01,9.09
1989-10-01,8.96
1989-11-01,8.88
1989-12-01,8.93
1990-01-01,9.21
1990-02-01,9.47
1990-03-01,9.5
1990-04-01,9.64
1990-05-01,9.63
1990-06-01,9.4
1990-07-01,9.43
1990-08-01,9.61
1990-09-01,9.76
1990-10-01,9.85
1990-11-01,9.74
1990-12-01,9.52
1991-01-01,9.48
1991-02-01,9.23
1991-03-01,9.27
1991-04-01,9.12
1991-05-01,9.13
1991-06-01,9.23
1991-07-01,9.26
1991-08-01,8.96
1991-09-01,8.73
1991-10-01,8.56
1991-11-01,8.51
1991-12-01,8.21
1992-01-01,8.07
1992-02-01,8.35
1992-03-01,8.5
1992-04-01,8.43
1992-05-01,8.38
1992-06-01,8.2
1992-07-01,7.84
1992-08-01,7.58
1992-09-01,7.4
1992-10-01,7.57
1992-11-01,7.88
1992-12-01,7.8
1993-01-01,7.64
1993-02-01,7.24
1993-03-01,6.98
1993-04-01,6.92
1993-05-01,6.93
1993-06-01,6.86
1993-07-01,6.67
1993-08-01,6.55
1993-09-01,6.2
1993-10-01,6.15
1993-11-01,6.5
1993-12-01,6.53
1994-01-01,6.48
1994-02-01,6.7
1994-03-01,7.23
1994-04-01,7.85
1994-05-01,8.02
1994-06-01,7.91
1994-07-01,8.1
1994-08-01,8.01
1994-09-01,8.23
1994-10-01,8.52
1994-11-01,8.7
1994-12-01,8.55
1995-01-01,8.53
1995-02-01,8.22
1995-03-01,7.95
1995-04-01,7.8
1995-05-01,7.35
