"Date","HQMCB58YR"
1984-01-01,8.88
1984-02-01,10.5
1984-03-01,10.89
1984-04-01,11.19
1984-05-01,12.25
1984-06-01,12.51
1984-07-01,12.36
1984-08-01,11.85
1984-09-01,12.34
1984-10-01,10.19
1984-11-01,10.08
1984-12-01,11.13
1985-01-01,10.77
1985-02-01,9.67
1985-03-01,9.92
1985-04-01,9.8
1985-05-01,9.77
1985-06-01,9.36
1985-07-01,10.53
1985-08-01,10.94
1985-09-01,11.51
1985-10-01,11.41
1985-11-01,10.93
1985-12-01,10.29
1986-01-01,9.36
1986-02-01,9.52
1986-03-01,8.53
1986-04-01,8.23
1986-05-01,9.27
1986-06-01,10.03
1986-07-01,9.58
1986-08-01,9.82
1986-09-01,10
1986-10-01,10.1
1986-11-01,9.81
1986-12-01,9.52
1987-01-01,9.51
1987-02-01,9.45
1987-03-01,9.45
1987-04-01,10.31
1987-05-01,11.06
1987-06-01,10.53
1987-07-01,10.23
1987-08-01,10.28
1987-09-01,10.48
1987-10-01,10.47
1987-11-01,9.86
1987-12-01,9.99
1988-01-01,9.41
1988-02-01,9.26
1988-03-01,9.55
1988-04-01,10.19
1988-05-01,10.59
1988-06-01,10.23
1988-07-01,10.41
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.78
1989-01-01,9.84
1989-02-01,9.94
1989-03-01,9.91
1989-04-01,9.71
1989-05-01,9.62
1989-06-01,9.25
1989-07-01,9.3
1989-08-01,9.28
1989-09-01,9.26
1989-10-01,9.15
1989-11-01,9.03
1989-12-01,8.96
1990-01-01,9.02
1990-02-01,9.27
1990-03-01,9.5
1990-04-01,9.63
1990-05-01,9.91
1990-06-01,9.72
1990-07-01,9.78
1990-08-01,10.53
1990-09-01,10.75
1990-10-01,10.84
1990-11-01,10.5
1990-12-01,10.14
1991-01-01,10.09
1991-02-01,9.71
1991-03-01,10.01
1991-04-01,9.82
1991-05-01,9.99
1991-06-01,10.25
1991-07-01,10.19
1991-08-01,9.88
1991-09-01,9.76
1991-10-01,10.03
1991-11-01,10.13
1991-12-01,10.2
1992-01-01,10.18
1992-02-01,10.1
1992-03-01,10.02
1992-04-01,9.96
1992-05-01,9.8
1992-06-01,9.79
1992-07-01,9.89
1992-08-01,9.87
1992-09-01,9.99
1992-10-01,10.38
1992-11-01,10.09
1992-12-01,9.61
1993-01-01,9.58
1993-02-01,9.33
1993-03-01,9.04
1993-04-01,9.23
1993-05-01,9.39
1993-06-01,9.2
1993-07-01,8.87
1993-08-01,8.32
1993-09-01,8.24
1993-10-01,8.27
1993-11-01,8.47
1993-12-01,8.38
1994-01-01,8.4
1994-02-01,8.44
1994-03-01,8.64
1994-04-01,8.87
1994-05-01,8.8
1994-06-01,8.94
1994-07-01,9.03
1994-08-01,8.97
1994-09-01,9.28
1994-10-01,9.35
1994-11-01,9.32
