"Date","HQMCB31YR"
1984-01-01,9.92
1984-02-01,11.06
1984-03-01,11.44
1984-04-01,11.66
1984-05-01,12.49
1984-06-01,12.66
1984-07-01,12.57
1984-08-01,12.11
1984-09-01,12.42
1984-10-01,10.94
1984-11-01,10.78
1984-12-01,11.49
1985-01-01,11.19
1985-02-01,10.43
1985-03-01,10.7
1985-04-01,10.53
1985-05-01,10.42
1985-06-01,10.02
1985-07-01,10.85
1985-08-01,11.09
1985-09-01,11.5
1985-10-01,11.35
1985-11-01,10.89
1985-12-01,10.37
1986-01-01,9.58
1986-02-01,9.66
1986-03-01,8.85
1986-04-01,8.53
1986-05-01,9.24
1986-06-01,9.82
1986-07-01,9.55
1986-08-01,9.68
1986-09-01,9.83
1986-10-01,9.94
1986-11-01,9.71
1986-12-01,9.43
1987-01-01,9.3
1987-02-01,9.26
1987-03-01,9.24
1987-04-01,10.01
1987-05-01,10.67
1987-06-01,10.32
1987-07-01,10.16
1987-08-01,10.27
1987-09-01,10.55
1987-10-01,10.59
1987-11-01,10
1987-12-01,10.11
1988-01-01,9.61
1988-02-01,9.37
1988-03-01,9.58
1988-04-01,10.11
1988-05-01,10.48
1988-06-01,10.2
1988-07-01,10.34
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.81
1989-01-01,9.84
1989-02-01,9.92
1989-03-01,9.93
1989-04-01,9.75
1989-05-01,9.63
1989-06-01,9.24
1989-07-01,9.21
1989-08-01,9.19
1989-09-01,9.2
1989-10-01,9.09
1989-11-01,8.99
1989-12-01,8.95
1990-01-01,9.07
1990-02-01,9.31
1990-03-01,9.49
1990-04-01,9.62
1990-05-01,9.82
1990-06-01,9.64
1990-07-01,9.68
1990-08-01,10.3
1990-09-01,10.5
1990-10-01,10.57
1990-11-01,10.29
1990-12-01,9.98
1991-01-01,9.94
1991-02-01,9.6
1991-03-01,9.85
1991-04-01,9.67
1991-05-01,9.79
1991-06-01,10.01
1991-07-01,9.96
1991-08-01,9.68
1991-09-01,9.55
1991-10-01,9.73
1991-11-01,9.8
1991-12-01,9.75
1992-01-01,9.68
1992-02-01,9.69
1992-03-01,9.66
1992-04-01,9.6
1992-05-01,9.47
1992-06-01,9.42
1992-07-01,9.42
1992-08-01,9.34
1992-09-01,9.39
1992-10-01,9.72
1992-11-01,9.57
1992-12-01,9.19
1993-01-01,9.13
1993-02-01,8.86
1993-03-01,8.58
1993-04-01,8.71
1993-05-01,8.84
1993-06-01,8.67
1993-07-01,8.39
1993-08-01,7.94
1993-09-01,7.8
1993-10-01,7.81
1993-11-01,8.05
1993-12-01,7.99
1994-01-01,8
1994-02-01,8.08
1994-03-01,8.36
1994-04-01,8.66
1994-05-01,8.65
1994-06-01,8.73
1994-07-01,8.84
1994-08-01,8.78
1994-09-01,9.07
1994-10-01,9.18
1994-11-01,9.2
1994-12-01,8.8
1995-01-01,8.83
1995-02-01,8.75
1995-03-01,8.78
1995-04-01,8.77
1995-05-01,8.34
1995-06-01,8.01
1995-07-01,8.21
1995-08-01,8.33
1995-09-01,8.08
1995-10-01,7.81
1995-11-01,7.67
1995-12-01,7.46
1996-01-01,7.45
1996-02-01,7.79
1996-03-01,8.11
1996-04-01,8.24
1996-05-01,8.24
1996-06-01,8.32
1996-07-01,8.26
1996-08-01,8.07
1996-09-01,8.27
1996-10-01,8.05
1996-11-01,7.74
1996-12-01,7.81
1997-01-01,8.01
1997-02-01,7.9
1997-03-01,8.14
1997-04-01,8.32
1997-05-01,8.22
1997-06-01,8.07
1997-07-01,7.76
1997-08-01,7.8
1997-09-01,7.73
1997-10-01,7.59
1997-11-01,7.4
1997-12-01,7.23
1998-01-01,7.16
1998-02-01,7.23
1998-03-01,7.23
1998-04-01,7.18
1998-05-01,7.14
1998-06-01,6.92
1998-07-01,6.98
1998-08-01,7.02
1998-09-01,7.21
1998-10-01,7.35
1998-11-01,7.35
1998-12-01,7.1
1999-01-01,7.1
1999-02-01,7.14
1999-03-01,7.31
1999-04-01,7.3
1999-05-01,7.53
1999-06-01,7.77
1999-07-01,7.75
1999-08-01,7.96
1999-09-01,8.08
1999-10-01,8.21
1999-11-01,7.92
1999-12-01,8.03
2000-01-01,8.1
2000-02-01,7.96
2000-03-01,8.09
2000-04-01,8.13
2000-05-01,8.51
2000-06-01,8.13
2000-07-01,8
2000-08-01,8
2000-09-01,8.21
2000-10-01,8.32
2000-11-01,8.29
2000-12-01,8.2
2001-01-01,7.93
2001-02-01,7.86
2001-03-01,7.85
2001-04-01,8.11
2001-05-01,7.98
2001-06-01,7.81
2001-07-01,7.76
2001-08-01,7.68
2001-09-01,8.12
2001-10-01,7.79
2001-11-01,7.39
2001-12-01,7.37
2002-01-01,7.19
2002-02-01,7.12
2002-03-01,7.4
2002-04-01,7.45
2002-05-01,7.49
2002-06-01,7.43
2002-07-01,7.65
2002-08-01,7.58
2002-09-01,7.16
2002-10-01,7.53
2002-11-01,7.3
2002-12-01,7.1
2003-01-01,7.12
2003-02-01,6.9
2003-03-01,6.93
2003-04-01,6.88
2003-05-01,6.37
2003-06-01,6.27
2003-07-01,6.86
2003-08-01,7.29
2003-09-01,7.02
2003-10-01,6.98
2003-11-01,6.85
2003-12-01,6.81
2004-01-01,6.72
2004-02-01,6.71
2004-03-01,6.56
2004-04-01,6.88
2004-05-01,7.1
2004-06-01,7.01
2004-07-01,6.86
2004-08-01,6.75
2004-09-01,6.56
2004-10-01,6.5
2004-11-01,6.4
2004-12-01,6.29
2005-01-01,6.1
2005-02-01,5.85
2005-03-01,6.07
2005-04-01,6.06
2005-05-01,5.99
2005-06-01,5.77
2005-07-01,5.86
2005-08-01,5.87
2005-09-01,5.97
2005-10-01,6.19
2005-11-01,6.27
2005-12-01,6.17
2006-01-01,6.08
2006-02-01,6.04
2006-03-01,6.26
2006-04-01,6.61
2006-05-01,6.73
2006-06-01,6.73
2006-07-01,6.69
2006-08-01,6.53
2006-09-01,6.36
2006-10-01,6.31
2006-11-01,6.03
2006-12-01,6.04
2007-01-01,6.18
2007-02-01,6.1
2007-03-01,6.14
2007-04-01,6.29
2007-05-01,6.28
2007-06-01,6.57
2007-07-01,6.57
2007-08-01,6.62
2007-09-01,6.52
2007-10-01,6.35
2007-11-01,6.44
2007-12-01,6.64
2008-01-01,6.66
2008-02-01,6.99
2008-03-01,6.95
2008-04-01,6.91
2008-05-01,6.76
2008-06-01,6.94
2008-07-01,7.04
2008-08-01,6.93
2008-09-01,6.95
2008-10-01,7.44
2008-11-01,7.55
2008-12-01,6.47
2009-01-01,6.4
2009-02-01,7.1
2009-03-01,7.82
2009-04-01,6.97
2009-05-01,6.83
2009-06-01,6.59
2009-07-01,6.49
2009-08-01,6.22
2009-09-01,6.06
2009-10-01,6.05
2009-11-01,6.25
2009-12-01,6.41
2010-01-01,6.42
2010-02-01,6.58
2010-03-01,6.52
2010-04-01,6.41
2010-05-01,6.2
2010-06-01,6.22
2010-07-01,6.03
2010-08-01,5.8
2010-09-01,5.93
2010-10-01,6.1
2010-11-01,6.38
2010-12-01,6.42
2011-01-01,6.33
2011-02-01,6.45
2011-03-01,6.36
2011-04-01,6.35
2011-05-01,6.11
2011-06-01,6.22
2011-07-01,6.18
2011-08-01,5.89
2011-09-01,5.68
2011-10-01,5.43
