"Date","HQMCB64Y6M"
1984-01-01,8.76
1984-02-01,10.44
1984-03-01,10.82
1984-04-01,11.14
1984-05-01,12.22
1984-06-01,12.49
1984-07-01,12.34
1984-08-01,11.82
1984-09-01,12.33
1984-10-01,10.1
1984-11-01,9.99
1984-12-01,11.09
1985-01-01,10.72
1985-02-01,9.58
1985-03-01,9.83
1985-04-01,9.72
1985-05-01,9.7
1985-06-01,9.28
1985-07-01,10.5
1985-08-01,10.92
1985-09-01,11.51
1985-10-01,11.42
1985-11-01,10.93
1985-12-01,10.28
1986-01-01,9.33
1986-02-01,9.5
1986-03-01,8.49
1986-04-01,8.19
1986-05-01,9.27
1986-06-01,10.06
1986-07-01,9.58
1986-08-01,9.84
1986-09-01,10.02
1986-10-01,10.12
1986-11-01,9.82
1986-12-01,9.54
1987-01-01,9.53
1987-02-01,9.47
1987-03-01,9.48
1987-04-01,10.34
1987-05-01,11.1
1987-06-01,10.55
1987-07-01,10.24
1987-08-01,10.28
1987-09-01,10.47
1987-10-01,10.46
1987-11-01,9.84
1987-12-01,9.98
1988-01-01,9.39
1988-02-01,9.25
1988-03-01,9.54
1988-04-01,10.2
1988-05-01,10.6
1988-06-01,10.23
1988-07-01,10.42
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.77
1989-01-01,9.84
1989-02-01,9.95
1989-03-01,9.9
1989-04-01,9.71
1989-05-01,9.62
1989-06-01,9.25
1989-07-01,9.31
1989-08-01,9.29
1989-09-01,9.26
1989-10-01,9.16
1989-11-01,9.04
1989-12-01,8.96
1990-01-01,9.02
1990-02-01,9.26
1990-03-01,9.51
1990-04-01,9.63
1990-05-01,9.92
1990-06-01,9.73
1990-07-01,9.8
1990-08-01,10.55
1990-09-01,10.78
1990-10-01,10.87
1990-11-01,10.52
1990-12-01,10.16
1991-01-01,10.11
1991-02-01,9.72
1991-03-01,10.03
1991-04-01,9.83
1991-05-01,10.01
1991-06-01,10.28
1991-07-01,10.22
1991-08-01,9.9
1991-09-01,9.78
1991-10-01,10.07
1991-11-01,10.17
1991-12-01,10.26
1992-01-01,10.24
1992-02-01,10.15
1992-03-01,10.06
1992-04-01,10
1992-05-01,9.84
1992-06-01,9.83
1992-07-01,9.94
1992-08-01,9.93
1992-09-01,10.05
1992-10-01,10.46
1992-11-01,10.16
1992-12-01,9.66
1993-01-01,9.64
1993-02-01,9.38
1993-03-01,9.09
1993-04-01,9.29
1993-05-01,9.45
1993-06-01,9.26
1993-07-01,8.93
1993-08-01,8.36
1993-09-01,8.29
1993-10-01,8.32
1993-11-01,8.52
1993-12-01,8.42
1994-01-01,8.44
1994-02-01,8.48
1994-03-01,8.68
1994-04-01,8.9
1994-05-01,8.82
1994-06-01,8.96
1994-07-01,9.05
1994-08-01,8.99
1994-09-01,9.31
1994-10-01,9.36
1994-11-01,9.33
1994-12-01,8.87
1995-01-01,8.92
1995-02-01,8.93
1995-03-01,9.05
1995-04-01,9.08
1995-05-01,8.65
1995-06-01,8.35
1995-07-01,8.58
1995-08-01,8.67
1995-09-01,8.46
1995-10-01,8.15
1995-11-01,7.98
1995-12-01,7.78
1996-01-01,7.77
1996-02-01,8.15
1996-03-01,8.46
1996-04-01,8.57
1996-05-01,8.48
1996-06-01,8.53
1996-07-01,8.46
1996-08-01,8.27
1996-09-01,8.49
1996-10-01,8.29
1996-11-01,8.01
1996-12-01,8.05
1997-01-01,8.23
1997-02-01,8.14
1997-03-01,8.38
1997-04-01,8.57
1997-05-01,8.49
1997-06-01,8.37
1997-07-01,8.06
1997-08-01,8.07
1997-09-01,8.02
1997-10-01,7.88
1997-11-01,7.66
1997-12-01,7.45
1998-01-01,7.42
1998-02-01,7.5
1998-03-01,7.47
1998-04-01,7.41
1998-05-01,7.36
1998-06-01,7.11
1998-07-01,7.19
1998-08-01,7.23
1998-09-01,7.58
1998-10-01,7.82
1998-11-01,7.72
1998-12-01,7.47
1999-01-01,7.47
1999-02-01,7.44
1999-03-01,7.59
1999-04-01,7.59
1999-05-01,7.75
1999-06-01,7.92
1999-07-01,7.92
1999-08-01,8.13
1999-09-01,8.32
1999-10-01,8.45
1999-11-01,8.11
1999-12-01,8.17
2000-01-01,8.13
2000-02-01,7.98
2000-03-01,8.19
2000-04-01,8.27
2000-05-01,8.59
2000-06-01,8.18
2000-07-01,8.03
2000-08-01,8.1
2000-09-01,8.35
2000-10-01,8.49
2000-11-01,8.47
2000-12-01,8.49
2001-01-01,8.19
2001-02-01,8.12
2001-03-01,8.18
2001-04-01,8.44
2001-05-01,8.23
2001-06-01,8.04
2001-07-01,7.99
2001-08-01,7.98
2001-09-01,8.5
2001-10-01,8.15
2001-11-01,7.69
2001-12-01,7.54
2002-01-01,7.32
2002-02-01,7.25
2002-03-01,7.54
2002-04-01,7.63
2002-05-01,7.67
2002-06-01,7.68
2002-07-01,7.98
2002-08-01,7.96
2002-09-01,7.51
2002-10-01,8
2002-11-01,7.74
2002-12-01,7.52
2003-01-01,7.61
2003-02-01,7.35
2003-03-01,7.42
2003-04-01,7.35
2003-05-01,6.81
2003-06-01,6.77
2003-07-01,7.36
2003-08-01,7.78
2003-09-01,7.47
2003-10-01,7.43
2003-11-01,7.26
2003-12-01,7.23
2004-01-01,7.15
2004-02-01,7.16
2004-03-01,7.04
2004-04-01,7.29
2004-05-01,7.45
2004-06-01,7.31
2004-07-01,7.2
2004-08-01,7.13
2004-09-01,6.95
2004-10-01,6.88
2004-11-01,6.72
2004-12-01,6.57
2005-01-01,6.33
2005-02-01,6.05
2005-03-01,6.26
2005-04-01,6.29
2005-05-01,6.26
2005-06-01,6.02
2005-07-01,6.1
2005-08-01,6.09
2005-09-01,6.24
2005-10-01,6.46
2005-11-01,6.52
2005-12-01,6.41
2006-01-01,6.3
2006-02-01,6.2
2006-03-01,6.44
2006-04-01,6.81
2006-05-01,6.93
2006-06-01,6.92
2006-07-01,6.87
2006-08-01,6.74
2006-09-01,6.56
2006-10-01,6.49
2006-11-01,6.16
2006-12-01,6.19
2007-01-01,6.31
2007-02-01,6.19
2007-03-01,6.29
2007-04-01,6.45
2007-05-01,6.42
2007-06-01,6.69
2007-07-01,6.68
2007-08-01,6.76
2007-09-01,6.64
2007-10-01,6.44
2007-11-01,6.56
2007-12-01,6.79
2008-01-01,6.84
2008-02-01,7.22
2008-03-01,7.07
2008-04-01,7.07
2008-05-01,6.8
2008-06-01,6.96
2008-07-01,7.02
