"Date","HQMCB22Y6M"
1984-01-01,10.83
1984-02-01,11.54
1984-03-01,11.92
1984-04-01,12.06
1984-05-01,12.7
1984-06-01,12.77
1984-07-01,12.74
1984-08-01,12.33
1984-09-01,12.47
1984-10-01,11.59
1984-11-01,11.39
1984-12-01,11.81
1985-01-01,11.57
1985-02-01,11.1
1985-03-01,11.39
1985-04-01,11.17
1985-05-01,11
1985-06-01,10.61
1985-07-01,11.13
1985-08-01,11.23
1985-09-01,11.48
1985-10-01,11.3
1985-11-01,10.86
1985-12-01,10.45
1986-01-01,9.78
1986-02-01,9.77
1986-03-01,9.13
1986-04-01,8.79
1986-05-01,9.22
1986-06-01,9.64
1986-07-01,9.54
1986-08-01,9.56
1986-09-01,9.68
1986-10-01,9.81
1986-11-01,9.64
1986-12-01,9.37
1987-01-01,9.12
1987-02-01,9.12
1987-03-01,9.06
1987-04-01,9.76
1987-05-01,10.34
1987-06-01,10.14
1987-07-01,10.11
1987-08-01,10.27
1987-09-01,10.63
1987-10-01,10.71
1987-11-01,10.14
1987-12-01,10.21
1988-01-01,9.79
1988-02-01,9.47
1988-03-01,9.62
1988-04-01,10.04
1988-05-01,10.4
1988-06-01,10.17
1988-07-01,10.29
1988-08-01,10.28
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.84
1989-01-01,9.83
1989-02-01,9.89
1989-03-01,9.95
1989-04-01,9.78
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.13
1989-08-01,9.12
1989-09-01,9.15
1989-10-01,9.04
1989-11-01,8.95
1989-12-01,8.95
1990-01-01,9.11
1990-02-01,9.35
1990-03-01,9.47
1990-04-01,9.6
1990-05-01,9.74
1990-06-01,9.56
1990-07-01,9.59
1990-08-01,10.09
1990-09-01,10.28
1990-10-01,10.33
1990-11-01,10.11
1990-12-01,9.84
1991-01-01,9.8
1991-02-01,9.51
1991-03-01,9.72
1991-04-01,9.55
1991-05-01,9.62
1991-06-01,9.8
1991-07-01,9.77
1991-08-01,9.51
1991-09-01,9.37
1991-10-01,9.48
1991-11-01,9.52
1991-12-01,9.35
1992-01-01,9.24
1992-02-01,9.34
1992-03-01,9.35
1992-04-01,9.29
1992-05-01,9.19
1992-06-01,9.11
1992-07-01,9.03
1992-08-01,8.9
1992-09-01,8.89
1992-10-01,9.15
1992-11-01,9.11
1992-12-01,8.83
1993-01-01,8.74
1993-02-01,8.45
1993-03-01,8.18
1993-04-01,8.27
1993-05-01,8.36
1993-06-01,8.23
1993-07-01,7.97
1993-08-01,7.62
1993-09-01,7.42
1993-10-01,7.42
1993-11-01,7.69
1993-12-01,7.65
1994-01-01,7.66
1994-02-01,7.77
1994-03-01,8.12
1994-04-01,8.47
1994-05-01,8.52
1994-06-01,8.56
1994-07-01,8.69
1994-08-01,8.61
1994-09-01,8.89
1994-10-01,9.05
1994-11-01,9.09
1994-12-01,8.76
1995-01-01,8.76
1995-02-01,8.62
1995-03-01,8.57
1995-04-01,8.53
1995-05-01,8.11
1995-06-01,7.75
1995-07-01,7.92
1995-08-01,8.07
