"Date","EXPINF15YR"
1982-01-01,5.8650207
1982-02-01,5.7444222
1982-03-01,5.3329578
1982-04-01,5.3998416
1982-05-01,5.4041033
1982-06-01,5.3163225
1982-07-01,5.5864264
1982-08-01,5.3918781
1982-09-01,5.4421002
1982-10-01,5.1085166
1982-11-01,4.531514
1982-12-01,4.6730691
1983-01-01,4.527879
1983-02-01,4.6726786
1983-03-01,4.4531325
1983-04-01,4.5532788
1983-05-01,4.364757
1983-06-01,4.5531398
1983-07-01,4.6667312
1983-08-01,4.793347
1983-09-01,4.8836823
1983-10-01,4.75977
1983-11-01,4.8473644
1983-12-01,4.8669543
1984-01-01,4.8362384
1984-02-01,4.8175388
1984-03-01,4.9543865
1984-04-01,5.0647168
1984-05-01,5.1880235
1984-06-01,5.4553692
1984-07-01,5.4470561
1984-08-01,5.1764025
1984-09-01,5.1919203
1984-10-01,4.9647185
1984-11-01,4.8040628
1984-12-01,4.8254867
1985-01-01,4.9015639
1985-02-01,4.8423037
1985-03-01,5.0382471
1985-04-01,4.8108602
1985-05-01,4.7873072
1985-06-01,4.4232606
1985-07-01,4.4010416
1985-08-01,4.5452157
1985-09-01,4.4580152
1985-10-01,4.4516302
1985-11-01,4.3461798
1985-12-01,4.2292332
1986-01-01,4.0249386
1986-02-01,4.0014041
1986-03-01,3.6542859
1986-04-01,3.4996782
1986-05-01,3.5575155
1986-06-01,3.8375186
1986-07-01,3.5975763
1986-08-01,3.5689443
1986-09-01,3.3847981
1986-10-01,3.5712453
1986-11-01,3.5063446
1986-12-01,3.4203755
1987-01-01,3.4687296
1987-02-01,3.4635152
1987-03-01,3.346339
1987-04-01,3.5575658
1987-05-01,3.8848057
1987-06-01,3.8059648
1987-07-01,3.8680877
1987-08-01,3.9399298
1987-09-01,4.0268055
1987-10-01,4.1136015
1987-11-01,4.0664628
1987-12-01,4.1435307
1988-01-01,4.1203624
1988-02-01,3.760166
1988-03-01,3.7301973
1988-04-01,3.9140835
1988-05-01,3.942037
1988-06-01,4.0163303
1988-07-01,3.9593331
1988-08-01,3.9607614
1988-09-01,4.0356263
1988-10-01,3.9253595
1988-11-01,3.8848714
1988-12-01,3.9902121
1989-01-01,4.1468908
1989-02-01,4.0554288
1989-03-01,4.1806808
1989-04-01,4.1125945
1989-05-01,3.9474893
1989-06-01,3.8351884
1989-07-01,3.6341379
1989-08-01,3.4879513
1989-09-01,3.6969411
1989-10-01,3.7162553
1989-11-01,3.5961122
1989-12-01,3.5848689
1990-01-01,3.6862086
1990-02-01,3.8488012
1990-03-01,3.8451511
1990-04-01,3.8398495
1990-05-01,4.0064637
1990-06-01,3.8405774
1990-07-01,3.7559456
1990-08-01,3.7204039
1990-09-01,3.9357677
1990-10-01,3.8504991
1990-11-01,3.8443227
1990-12-01,3.7299667
1991-01-01,3.7107959
1991-02-01,3.6443703
1991-03-01,3.7788584
1991-04-01,3.6798619
1991-05-01,3.7036815
1991-06-01,3.7842259
1991-07-01,3.7972061
1991-08-01,3.7676753
1991-09-01,3.6195523
1991-10-01,3.5268563
1991-11-01,3.4973383
1991-12-01,3.4426227
1992-01-01,3.3347657
1992-02-01,3.5266821
1992-03-01,3.5499538
1992-04-01,3.5855987
1992-05-01,3.6152233
1992-06-01,3.5308887
1992-07-01,3.4092722
1992-08-01,3.2927972
1992-09-01,3.1958863
1992-10-01,3.0872574
1992-11-01,3.3205694
1992-12-01,3.4096489
1993-01-01,3.3086487
1993-02-01,3.1805012
1993-03-01,3.0138014
1993-04-01,3.062039
1993-05-01,3.0148263
1993-06-01,3.0054398
1993-07-01,2.9571665
1993-08-01,3.0003169
1993-09-01,2.8687792
1993-10-01,2.8671581
1993-11-01,2.9269208
1993-12-01,2.9951824
1994-01-01,3.0263984
1994-02-01,2.9792586
1994-03-01,3.1812576
1994-04-01,3.4375318
1994-05-01,3.4120966
1994-06-01,3.4467508
1994-07-01,3.5552832
1994-08-01,3.4050428
1994-09-01,3.4372633
1994-10-01,3.6054822
1994-11-01,3.7075707
1994-12-01,3.727427
1995-01-01,3.7826632
1995-02-01,3.6964531
1995-03-01,3.5182352
1995-04-01,3.4674335
1995-05-01,3.2825665
1995-06-01,3.0037763
1995-07-01,3.0611799
1995-08-01,3.1434453
1995-09-01,3.096942
1995-10-01,3.0538483
1995-11-01,3.0138331
1995-12-01,2.8451695
1996-01-01,2.8810059
1996-02-01,2.8722807
1996-03-01,2.9700824
1996-04-01,3.0894754
1996-05-01,3.2408683
1996-06-01,3.3279925
1996-07-01,3.2294755
1996-08-01,3.2368923
1996-09-01,3.3173025
1996-10-01,3.2440344
1996-11-01,3.174417
1996-12-01,3.0316483
1997-01-01,3.2163125
1997-02-01,3.2134012
1997-03-01,3.2262738
1997-04-01,3.3341182
1997-05-01,3.2736554
1997-06-01,3.2661015
1997-07-01,3.1738095
1997-08-01,3.1238177
1997-09-01,3.1220296
1997-10-01,3.1021294
1997-11-01,3.0818785
1997-12-01,2.9875191
1998-01-01,2.9558292
1998-02-01,2.924952
1998-03-01,2.9438189
1998-04-01,2.9325442
1998-05-01,2.9811929
1998-06-01,2.9310458
1998-07-01,2.9348752
1998-08-01,2.9236818
1998-09-01,2.7649658
1998-10-01,2.4629891
1998-11-01,2.5915274
1998-12-01,2.5514379
1999-01-01,2.6291571
1999-02-01,2.6641377
1999-03-01,2.8054642
1999-04-01,2.8112635
1999-05-01,2.8614484
1999-06-01,2.9517388
1999-07-01,3.0097548
1999-08-01,3.0509613
1999-09-01,3.0909751
1999-10-01,3.1249846
1999-11-01,3.1345573
1999-12-01,3.1936747
2000-01-01,3.2464828
2000-02-01,3.3136181
2000-03-01,3.2911228
2000-04-01,3.1519319
2000-05-01,3.2350684
2000-06-01,3.277805
2000-07-01,3.0699382
2000-08-01,3.0462758
2000-09-01,2.97301
2000-10-01,2.9486319
2000-11-01,2.9454353
2000-12-01,2.8697443
2001-01-01,2.5619333
2001-02-01,2.6718995
2001-03-01,2.5487316
2001-04-01,2.621827
2001-05-01,2.7831366
2001-06-01,2.8625128
2001-07-01,2.8264938
2001-08-01,2.7169209
2001-09-01,2.7619128
2001-10-01,2.5812723
2001-11-01,2.4654144
2001-12-01,2.6757625
2002-01-01,2.8293624
2002-02-01,2.7616666
2002-03-01,2.7579533
2002-04-01,2.9721711
2002-05-01,2.8233709
2002-06-01,2.773113
2002-07-01,2.695963
2002-08-01,2.4645999
2002-09-01,2.3041267
2002-10-01,2.2146337
2002-11-01,2.2834105
2002-12-01,2.411322
2003-01-01,2.3281909
2003-02-01,2.3290097
2003-03-01,2.1790649
2003-04-01,2.2111979
2003-05-01,2.2162818
2003-06-01,2.0753522
2003-07-01,2.090172
2003-08-01,2.3783676
2003-09-01,2.4746925
2003-10-01,2.2097435
2003-11-01,2.378103
2003-12-01,2.4394975
2004-01-01,2.4032003
2004-02-01,2.3627906
2004-03-01,2.2736465
2004-04-01,2.2477655
2004-05-01,2.5233748
2004-06-01,2.6181352
2004-07-01,2.5655992
2004-08-01,2.5341492
2004-09-01,2.4164561
2004-10-01,2.4257311
2004-11-01,2.3819939
2004-12-01,2.4305211
2005-01-01,2.440964
2005-02-01,2.4417381
2005-03-01,2.5320943
2005-04-01,2.571722
2005-05-01,2.4574311
2005-06-01,2.3617538
2005-07-01,2.4219443
2005-08-01,2.5202025
2005-09-01,2.4088699
2005-10-01,2.5798
2005-11-01,2.596714
2005-12-01,2.5865588
2006-01-01,2.4968666
2006-02-01,2.5538265
2006-03-01,2.5376378
2006-04-01,2.6525525
2006-05-01,2.6832194
2006-06-01,2.6889304
2006-07-01,2.7402269
2006-08-01,2.6406287
2006-09-01,2.5497699
2006-10-01,2.5284848
2006-11-01,2.4416203
2006-12-01,2.4086759
2007-01-01,2.5624281
2007-02-01,2.6063236
2007-03-01,2.4927311
2007-04-01,2.5137559
2007-05-01,2.5530065
2007-06-01,2.682058
2007-07-01,2.6700847
2007-08-01,2.5269018
2007-09-01,2.458076
2007-10-01,2.508357
2007-11-01,2.4278285
2007-12-01,2.211704
2008-01-01,2.2429795
2008-02-01,2.1588567
2008-03-01,2.0458912
2008-04-01,2.1019695
2008-05-01,2.3003181
2008-06-01,2.3611362
2008-07-01,2.3925012
2008-08-01,2.3952077
2008-09-01,2.2755576
2008-10-01,2.2101936
2008-11-01,2.1387997
2008-12-01,1.7569318
2009-01-01,1.7912075
2009-02-01,1.8397049
2009-03-01,1.8300735
2009-04-01,1.842749
2009-05-01,1.9922974
2009-06-01,2.1320568
2009-07-01,2.1576283
2009-08-01,2.1928989
2009-09-01,2.1615146
2009-10-01,2.0773755
2009-11-01,2.1352197
2009-12-01,2.0268883
2010-01-01,2.2021305
2010-02-01,2.1317133
2010-03-01,2.1160021
2010-04-01,2.17802
2010-05-01,2.1416428
2010-06-01,2.0147984
2010-07-01,1.8850725
2010-08-01,1.8543561
2010-09-01,1.7473493
2010-10-01,1.7285974
2010-11-01,1.7018505
2010-12-01,1.8366242
2011-01-01,2.0627464
2011-02-01,2.0794732
2011-03-01,2.1287358
2011-04-01,2.176631
2011-05-01,2.1098498
2011-06-01,1.9878694
2011-07-01,2.0668941
2011-08-01,1.8546922
2011-09-01,1.7097563
2011-10-01,1.7255115
2011-11-01,1.7431749
2011-12-01,1.7683687
2012-01-01,1.7372542
2012-02-01,1.6854458
2012-03-01,1.7203269
2012-04-01,1.7756414
2012-05-01,1.6904602
2012-06-01,1.5839713
2012-07-01,1.6347108
2012-08-01,1.6273487
2012-09-01,1.657107
2012-10-01,1.6416904
2012-11-01,1.653795
2012-12-01,1.650016
2013-01-01,1.6367702
2013-02-01,1.6798496
2013-03-01,1.5735798
2013-04-01,1.6075258
2013-05-01,1.5715163
2013-06-01,1.6918185
2013-07-01,1.7787037
2013-08-01,1.8713896
2013-09-01,1.9625056
2013-10-01,1.8463666
2013-11-01,1.8420448
2013-12-01,1.8930588
2014-01-01,1.959541
2014-02-01,1.8877495
2014-03-01,1.8756101
2014-04-01,1.982935
2014-05-01,1.974257
2014-06-01,1.9452509
2014-07-01,1.9846318
2014-08-01,1.9816106
2014-09-01,2.0050454
2014-10-01,1.9815374
2014-11-01,1.9358515
2014-12-01,1.9464656
2015-01-01,1.8319517
2015-02-01,1.6999826
2015-03-01,1.8450171
2015-04-01,1.8330962
2015-05-01,1.9052981
2015-06-01,1.9315793
2015-07-01,1.9853776
2015-08-01,1.9276509
2015-09-01,1.94126771
2015-10-01,1.8699078
2015-11-01,1.9256084
2015-12-01,1.92973584
2016-01-01,1.96449538
2016-02-01,1.84201435
2016-03-01,1.79728058
2016-04-01,1.83388738
2016-05-01,1.86567073
2016-06-01,1.85235035
2016-07-01,1.75730516
2016-08-01,1.77543868
2016-09-01,1.83636175
2016-10-01,1.8236503
2016-11-01,1.86893563
2016-12-01,2.03757439
2017-01-01,2.01216097
2017-02-01,2.01655813
2017-03-01,1.9937812
2017-04-01,1.96116859
2017-05-01,1.94996018
2017-06-01,1.86453795
2017-07-01,1.9539113
2017-08-01,1.9239273
2017-09-01,1.93895458
2017-10-01,1.98711858
2017-11-01,2.01318864
2017-12-01,2.07241789
2018-01-01,2.04595531
2018-02-01,2.14674966
2018-03-01,2.06302933
