"Date","HQMCB10Y6M"
1984-01-01,12.89
1984-02-01,12.71
1984-03-01,13.1
1984-04-01,13.17
1984-05-01,13.52
1984-06-01,13.56
1984-07-01,13.58
1984-08-01,13.14
1984-09-01,12.9
1984-10-01,13.14
1984-11-01,12.78
1984-12-01,12.48
1985-01-01,12.38
1985-02-01,12.46
1985-03-01,12.82
1985-04-01,12.49
1985-05-01,12.15
1985-06-01,11.77
1985-07-01,11.61
1985-08-01,11.55
1985-09-01,11.46
1985-10-01,11.27
1985-11-01,10.9
1985-12-01,10.64
1986-01-01,10.31
1986-02-01,10.07
1986-03-01,9.69
1986-04-01,9.36
1986-05-01,9.22
1986-06-01,9.3
1986-07-01,9.3
1986-08-01,9.09
1986-09-01,9.13
1986-10-01,9.19
1986-11-01,9.06
1986-12-01,8.84
1987-01-01,8.49
1987-02-01,8.54
1987-03-01,8.43
1987-04-01,8.98
1987-05-01,9.44
1987-06-01,9.52
1987-07-01,9.69
1987-08-01,9.96
1987-09-01,10.52
1987-10-01,10.75
1987-11-01,10.25
1987-12-01,10.29
1988-01-01,10.05
1988-02-01,9.55
1988-03-01,9.57
1988-04-01,9.78
1988-05-01,10.04
1988-06-01,9.98
1988-07-01,10.02
1988-08-01,10.15
1988-09-01,9.95
1988-10-01,9.76
1988-11-01,9.84
1988-12-01,9.92
1989-01-01,9.86
1989-02-01,9.89
1989-03-01,10.07
1989-04-01,9.95
1989-05-01,9.73
1989-06-01,9.24
1989-07-01,8.96
1989-08-01,8.97
1989-09-01,9.08
1989-10-01,8.95
1989-11-01,8.88
1989-12-01,8.93
1990-01-01,9.21
1990-02-01,9.46
1990-03-01,9.48
1990-04-01,9.63
1990-05-01,9.62
1990-06-01,9.4
1990-07-01,9.42
1990-08-01,9.62
1990-09-01,9.77
1990-10-01,9.84
1990-11-01,9.74
1990-12-01,9.52
1991-01-01,9.49
1991-02-01,9.25
1991-03-01,9.31
1991-04-01,9.17
1991-05-01,9.16
1991-06-01,9.26
1991-07-01,9.28
1991-08-01,9.01
1991-09-01,8.8
1991-10-01,8.67
1991-11-01,8.62
1991-12-01,8.29
1992-01-01,8.13
1992-02-01,8.41
1992-03-01,8.55
1992-04-01,8.49
1992-05-01,8.44
1992-06-01,8.27
1992-07-01,7.93
1992-08-01,7.67
1992-09-01,7.51
1992-10-01,7.66
1992-11-01,7.95
1992-12-01,7.87
1993-01-01,7.72
1993-02-01,7.33
1993-03-01,7.08
1993-04-01,7.03
1993-05-01,7.04
1993-06-01,6.97
1993-07-01,6.78
1993-08-01,6.65
1993-09-01,6.31
1993-10-01,6.26
1993-11-01,6.61
1993-12-01,6.64
1994-01-01,6.6
1994-02-01,6.81
1994-03-01,7.33
1994-04-01,7.91
1994-05-01,8.08
1994-06-01,7.99
1994-07-01,8.17
1994-08-01,8.08
1994-09-01,8.3
1994-10-01,8.58
1994-11-01,8.74
1994-12-01,8.58
1995-01-01,8.55
1995-02-01,8.24
1995-03-01,7.99
1995-04-01,7.85
1995-05-01,7.42
1995-06-01,6.99
1995-07-01,7.1
1995-08-01,7.31
1995-09-01,7
1995-10-01,6.82
1995-11-01,6.73
1995-12-01,6.5
1996-01-01,6.47
1996-02-01,6.65
1996-03-01,7.08
1996-04-01,7.29
1996-05-01,7.5
1996-06-01,7.67
1996-07-01,7.62
1996-08-01,7.39
1996-09-01,7.58
1996-10-01,7.27
1996-11-01,6.92
1996-12-01,7.04
1997-01-01,7.31
1997-02-01,7.14
1997-03-01,7.4
1997-04-01,7.59
1997-05-01,7.43
1997-06-01,7.19
1997-07-01,6.91
1997-08-01,7.01
1997-09-01,6.9
1997-10-01,6.75
1997-11-01,6.66
1997-12-01,6.59
1998-01-01,6.37
1998-02-01,6.45
1998-03-01,6.5
1998-04-01,6.48
1998-05-01,6.5
1998-06-01,6.34
1998-07-01,6.35
1998-08-01,6.35
1998-09-01,6.09
1998-10-01,6.03
1998-11-01,6.22
1998-12-01,5.98
1999-01-01,6
1999-02-01,6.24
1999-03-01,6.47
1999-04-01,6.43
1999-05-01,6.83
1999-06-01,7.26
1999-07-01,7.19
1999-08-01,7.42
1999-09-01,7.37
1999-10-01,7.52
1999-11-01,7.34
1999-12-01,7.57
2000-01-01,7.93
2000-02-01,7.88
2000-03-01,7.79
2000-04-01,7.73
2000-05-01,8.27
2000-06-01,7.94
2000-07-01,7.86
2000-08-01,7.68
2000-09-01,7.72
2000-10-01,7.73
2000-11-01,7.7
2000-12-01,7.3
2001-01-01,7.12
2001-02-01,7.01
2001-03-01,6.82
2001-04-01,7.05
2001-05-01,7.15
2001-06-01,7.01
2001-07-01,6.97
2001-08-01,6.74
2001-09-01,6.83
2001-10-01,6.58
2001-11-01,6.41
2001-12-01,6.76
2002-01-01,6.66
2002-02-01,6.57
2002-03-01,6.83
2002-04-01,6.78
2002-05-01,6.77
2002-06-01,6.51
2002-07-01,6.46
2002-08-01,6.25
2002-09-01,5.88
2002-10-01,6.01
2002-11-01,5.85
2002-12-01,5.7
2003-01-01,5.58
2003-02-01,5.42
2003-03-01,5.32
2003-04-01,5.32
2003-05-01,4.88
2003-06-01,4.61
2003-07-01,5.21
2003-08-01,5.73
2003-09-01,5.53
