"Date","HQMCB14YR"
1984-01-01,12.51
1984-02-01,12.45
1984-03-01,12.82
1984-04-01,12.84
1984-05-01,13.15
1984-06-01,13.08
1984-07-01,13.15
1984-08-01,12.79
1984-09-01,12.64
1984-10-01,12.81
1984-11-01,12.52
1984-12-01,12.38
1985-01-01,12.24
1985-02-01,12.31
1985-03-01,12.64
1985-04-01,12.32
1985-05-01,12.02
1985-06-01,11.66
1985-07-01,11.62
1985-08-01,11.48
1985-09-01,11.46
1985-10-01,11.22
1985-11-01,10.82
1985-12-01,10.6
1986-01-01,10.16
1986-02-01,10
1986-03-01,9.62
1986-04-01,9.27
1986-05-01,9.2
1986-06-01,9.32
1986-07-01,9.47
1986-08-01,9.31
1986-09-01,9.37
1986-10-01,9.51
1986-11-01,9.42
1986-12-01,9.18
1987-01-01,8.75
1987-02-01,8.79
1987-03-01,8.68
1987-04-01,9.26
1987-05-01,9.71
1987-06-01,9.77
1987-07-01,9.96
1987-08-01,10.21
1987-09-01,10.72
1987-10-01,10.88
1987-11-01,10.35
1987-12-01,10.38
1988-01-01,10.09
1988-02-01,9.62
1988-03-01,9.67
1988-04-01,9.9
1988-05-01,10.21
1988-06-01,10.11
1988-07-01,10.16
1988-08-01,10.26
1988-09-01,10.05
1988-10-01,9.85
1988-11-01,9.86
1988-12-01,9.9
1989-01-01,9.83
1989-02-01,9.86
1989-03-01,10
1989-04-01,9.86
1989-05-01,9.67
1989-06-01,9.23
1989-07-01,8.98
1989-08-01,8.98
1989-09-01,9.06
1989-10-01,8.95
1989-11-01,8.89
1989-12-01,8.95
1990-01-01,9.19
1990-02-01,9.43
1990-03-01,9.45
1990-04-01,9.59
1990-05-01,9.61
1990-06-01,9.42
1990-07-01,9.43
1990-08-01,9.72
1990-09-01,9.88
1990-10-01,9.9
1990-11-01,9.79
1990-12-01,9.58
1991-01-01,9.55
1991-02-01,9.33
1991-03-01,9.45
1991-04-01,9.3
1991-05-01,9.3
1991-06-01,9.4
1991-07-01,9.4
1991-08-01,9.17
1991-09-01,9.01
1991-10-01,8.97
1991-11-01,8.95
1991-12-01,8.6
1992-01-01,8.42
1992-02-01,8.67
1992-03-01,8.76
1992-04-01,8.71
1992-05-01,8.66
1992-06-01,8.52
1992-07-01,8.26
1992-08-01,8.04
1992-09-01,7.91
1992-10-01,8.07
1992-11-01,8.26
1992-12-01,8.14
1993-01-01,8.01
1993-02-01,7.68
1993-03-01,7.42
1993-04-01,7.41
1993-05-01,7.45
1993-06-01,7.36
1993-07-01,7.16
1993-08-01,6.98
1993-09-01,6.68
1993-10-01,6.64
1993-11-01,6.98
1993-12-01,6.99
1994-01-01,6.98
1994-02-01,7.16
1994-03-01,7.64
1994-04-01,8.11
1994-05-01,8.26
1994-06-01,8.2
1994-07-01,8.37
1994-08-01,8.29
1994-09-01,8.52
1994-10-01,8.77
1994-11-01,8.88
1994-12-01,8.66
1995-01-01,8.61
1995-02-01,8.36
1995-03-01,8.17
1995-04-01,8.07
1995-05-01,7.65
1995-06-01,7.24
1995-07-01,7.36
1995-08-01,7.55
1995-09-01,7.25
1995-10-01,7.06
1995-11-01,6.97
1995-12-01,6.74
1996-01-01,6.72
1996-02-01,6.96
1996-03-01,7.33
1996-04-01,7.51
1996-05-01,7.71
1996-06-01,7.86
1996-07-01,7.81
1996-08-01,7.59
1996-09-01,7.77
1996-10-01,7.49
1996-11-01,7.14
1996-12-01,7.25
1997-01-01,7.51
1997-02-01,7.35
1997-03-01,7.59
1997-04-01,7.77
1997-05-01,7.63
1997-06-01,7.4
1997-07-01,7.11
1997-08-01,7.19
1997-09-01,7.08
1997-10-01,6.94
1997-11-01,6.82
1997-12-01,6.73
1998-01-01,6.56
1998-02-01,6.64
1998-03-01,6.68
1998-04-01,6.65
1998-05-01,6.66
1998-06-01,6.48
1998-07-01,6.51
1998-08-01,6.53
1998-09-01,6.37
1998-10-01,6.31
1998-11-01,6.49
1998-12-01,6.25
1999-01-01,6.26
1999-02-01,6.47
1999-03-01,6.68
1999-04-01,6.65
1999-05-01,7.03
1999-06-01,7.42
1999-07-01,7.36
1999-08-01,7.56
1999-09-01,7.54
1999-10-01,7.67
1999-11-01,7.49
1999-12-01,7.71
2000-01-01,8.03
2000-02-01,7.91
2000-03-01,7.86
2000-04-01,7.82
2000-05-01,8.33
2000-06-01,8.01
2000-07-01,7.92
2000-08-01,7.78
2000-09-01,7.89
2000-10-01,7.92
2000-11-01,7.87
2000-12-01,7.53
2001-01-01,7.36
2001-02-01,7.25
2001-03-01,7.1
2001-04-01,7.36
2001-05-01,7.41
2001-06-01,7.26
2001-07-01,7.22
2001-08-01,7.01
2001-09-01,7.23
2001-10-01,6.95
2001-11-01,6.71
2001-12-01,6.98
2002-01-01,6.87
2002-02-01,6.79
2002-03-01,7.05
2002-04-01,7.04
2002-05-01,7.05
2002-06-01,6.84
2002-07-01,6.87
2002-08-01,6.69
2002-09-01,6.35
2002-10-01,6.47
2002-11-01,6.29
2002-12-01,6.14
2003-01-01,6.01
2003-02-01,5.87
2003-03-01,5.81
2003-04-01,5.79
2003-05-01,5.36
2003-06-01,5.13
2003-07-01,5.72
2003-08-01,6.18
2003-09-01,5.98
2003-10-01,5.96
2003-11-01,5.91
2003-12-01,5.85
2004-01-01,5.73
2004-02-01,5.67
2004-03-01,5.45
2004-04-01,5.93
2004-05-01,6.31
2004-06-01,6.31
2004-07-01,6.08
2004-08-01,5.87
2004-09-01,5.68
2004-10-01,5.63
2004-11-01,5.66
2004-12-01,5.64
2005-01-01,5.55
2005-02-01,5.38
2005-03-01,5.64
2005-04-01,5.54
2005-05-01,5.38
2005-06-01,5.18
2005-07-01,5.3
2005-08-01,5.35
2005-09-01,5.34
2005-10-01,5.59
2005-11-01,5.68
2005-12-01,5.62
2006-01-01,5.57
2006-02-01,5.68
2006-03-01,5.84
2006-04-01,6.15
2006-05-01,6.29
2006-06-01,6.3
2006-07-01,6.27
2006-08-01,6.06
2006-09-01,5.9
2006-10-01,5.9
2006-11-01,5.74
2006-12-01,5.7
2007-01-01,5.87
2007-02-01,5.88
2007-03-01,5.81
2007-04-01,5.93
2007-05-01,5.96
2007-06-01,6.3
2007-07-01,6.31
2007-08-01,6.31
2007-09-01,6.24
2007-10-01,6.14
2007-11-01,6.15
2007-12-01,6.29
2008-01-01,6.24
2008-02-01,6.44
2008-03-01,6.65
2008-04-01,6.52
2008-05-01,6.62
2008-06-01,6.88
2008-07-01,7.08
2008-08-01,7.07
2008-09-01,7.53
2008-10-01,8.79
2008-11-01,8.5
2008-12-01,7.3
2009-01-01,7.06
2009-02-01,7.23
2009-03-01,7.58
2009-04-01,7.36
2009-05-01,7.32
2009-06-01,6.86
2009-07-01,6.62
2009-08-01,6.28
2009-09-01,5.96
2009-10-01,5.91
2009-11-01,5.93
2009-12-01,6.03
2010-01-01,6.02
2010-02-01,6.15
2010-03-01,6.01
2010-04-01,5.95
2010-05-01,5.73
2010-06-01,5.66
2010-07-01,5.45
2010-08-01,5.19
2010-09-01,5.11
2010-10-01,5.15
2010-11-01,5.32
2010-12-01,5.57
2011-01-01,5.62
2011-02-01,5.7
2011-03-01,5.6
2011-04-01,5.58
2011-05-01,5.37
2011-06-01,5.37
2011-07-01,5.35
2011-08-01,4.94
2011-09-01,4.76
2011-10-01,4.85
2011-11-01,4.8
2011-12-01,4.76
2012-01-01,4.71
2012-02-01,4.7
2012-03-01,4.8
2012-04-01,4.75
2012-05-01,4.52
2012-06-01,4.35
2012-07-01,4.12
