"Date","EXPINF11YR"
1982-01-01,6.1303597
1982-02-01,6.0100852
1982-03-01,5.5804737
1982-04-01,5.6467663
1982-05-01,5.6316546
1982-06-01,5.5430962
1982-07-01,5.8467578
1982-08-01,5.6326883
1982-09-01,5.673716
1982-10-01,5.2952833
1982-11-01,4.6792613
1982-12-01,4.8247867
1983-01-01,4.6782979
1983-02-01,4.823612
1983-03-01,4.5796013
1983-04-01,4.7004736
1983-05-01,4.5021407
1983-06-01,4.6883437
1983-07-01,4.8268697
1983-08-01,4.9711947
1983-09-01,5.0622862
1983-10-01,4.9301119
1983-11-01,5.0239725
1983-12-01,5.0440527
1984-01-01,5.0168424
1984-02-01,4.9900875
1984-03-01,5.1301985
1984-04-01,5.2627219
1984-05-01,5.393842
1984-06-01,5.6791232
1984-07-01,5.6768
1984-08-01,5.3766467
1984-09-01,5.3917023
1984-10-01,5.1623713
1984-11-01,4.9730864
1984-12-01,4.9924995
1985-01-01,5.0721779
1985-02-01,5.0031533
1985-03-01,5.2185171
1985-04-01,4.9778398
1985-05-01,4.9456252
1985-06-01,4.557327
1985-07-01,4.5300908
1985-08-01,4.6819532
1985-09-01,4.5909176
1985-10-01,4.5828378
1985-11-01,4.4685669
1985-12-01,4.3388273
1986-01-01,4.1165459
1986-02-01,4.0948344
1986-03-01,3.7198784
1986-04-01,3.5435343
1986-05-01,3.5993019
1986-06-01,3.9101562
1986-07-01,3.656328
1986-08-01,3.6202381
1986-09-01,3.4254043
1986-10-01,3.622331
1986-11-01,3.5468964
1986-12-01,3.4674309
1987-01-01,3.5132192
1987-02-01,3.5100285
1987-03-01,3.3781646
1987-04-01,3.6116125
1987-05-01,3.9624151
1987-06-01,3.8848379
1987-07-01,3.9475456
1987-08-01,4.0287758
1987-09-01,4.1243044
1987-10-01,4.2233715
1987-11-01,4.1545851
1987-12-01,4.2376071
1988-01-01,4.2032156
1988-02-01,3.830103
1988-03-01,3.7953776
1988-04-01,3.9988401
1988-05-01,4.0324233
1988-06-01,4.1070563
1988-07-01,4.0539764
1988-08-01,4.0605782
1988-09-01,4.1416648
1988-10-01,4.0233396
1988-11-01,3.9765058
1988-12-01,4.094779
1989-01-01,4.2593951
1989-02-01,4.1619543
1989-03-01,4.298188
1989-04-01,4.2332301
1989-05-01,4.0651641
1989-06-01,3.9327189
1989-07-01,3.7174102
1989-08-01,3.5575062
1989-09-01,3.7757584
1989-10-01,3.801892
1989-11-01,3.6675698
1989-12-01,3.6468496
1990-01-01,3.7677612
1990-02-01,3.9452894
1990-03-01,3.9336861
1990-04-01,3.9321713
1990-05-01,4.109434
1990-06-01,3.9301809
1990-07-01,3.8405305
1990-08-01,3.8028029
1990-09-01,4.0432759
1990-10-01,3.9602433
1990-11-01,3.9494171
1990-12-01,3.8275584
1991-01-01,3.7849645
1991-02-01,3.7091874
1991-03-01,3.8505631
1991-04-01,3.7480155
1991-05-01,3.7673743
1991-06-01,3.8501815
1991-07-01,3.8720446
1991-08-01,3.8380255
1991-09-01,3.6765615
1991-10-01,3.5773436
1991-11-01,3.5424725
1991-12-01,3.4851598
1992-01-01,3.3627951
1992-02-01,3.5668763
1992-03-01,3.5986097
1992-04-01,3.6315317
1992-05-01,3.6616494
1992-06-01,3.5766659
1992-07-01,3.4405706
1992-08-01,3.3123492
1992-09-01,3.2070433
1992-10-01,3.090033
1992-11-01,3.3404844
1992-12-01,3.4332959
1993-01-01,3.3270463
1993-02-01,3.1876461
1993-03-01,3.0131953
1993-04-01,3.0622885
1993-05-01,3.0095118
1993-06-01,3.0020138
1993-07-01,2.9495123
1993-08-01,2.995877
1993-09-01,2.8525351
1993-10-01,2.8522543
1993-11-01,2.9172782
1993-12-01,2.9858193
1994-01-01,3.0242892
1994-02-01,2.9715608
1994-03-01,3.1969395
1994-04-01,3.4695308
1994-05-01,3.4444295
1994-06-01,3.4846282
1994-07-01,3.5954197
1994-08-01,3.4395666
