"Date","M0130AUSM561NNBR"
1903-10-01,45.99
1903-11-01,34.65
1903-12-01,27.31
1904-01-01,29.8
1904-02-01,41.67
1904-03-01,46.82
1904-04-01,52.04
1904-05-01,49.58
1904-06-01,43.19
1904-07-01,36.16
1904-08-01,37.83
1904-09-01,45.26
1904-10-01,46.94
1904-11-01,49.55
1904-12-01,52.13
1905-01-01,57.48
1905-02-01,57.05
1905-03-01,62.46
1905-04-01,64.07
1905-05-01,63.35
1905-06-01,59.78
1905-07-01,56.19
1905-08-01,59.47
1905-09-01,63.32
1905-10-01,66.23
1905-11-01,67.12
1905-12-01,65.99
1906-01-01,66.74
1906-02-01,68
1906-03-01,69.86
1906-04-01,69.11
1906-05-01,67.7
1906-06-01,65.89
1906-07-01,64.95
1906-08-01,62.15
1906-09-01,65.7
1906-10-01,70.87
1906-11-01,72.92
1906-12-01,72.11
1907-01-01,71.15
1907-02-01,73.04
1907-03-01,71.82
1907-04-01,73.89
1907-05-01,74.05
1907-06-01,74.49
1907-07-01,72.76
1907-08-01,72.59
1907-09-01,72.78
1907-10-01,75.39
1907-11-01,60.94
1907-12-01,39.82
1908-01-01,33.72
1908-02-01,37.16
1908-03-01,39.62
1908-04-01,38.32
1908-05-01,37.6
1908-06-01,36.4
1908-07-01,39.29
1908-08-01,43.87
1908-09-01,47.3
1908-10-01,50.56
1908-11-01,52.6
1908-12-01,56.16
1909-01-01,57.99
1909-02-01,60.98
1909-03-01,59.1
1909-04-01,57.96
1909-05-01,60.75
1909-06-01,64.36
1909-07-01,67.85
1909-08-01,72.55
1909-09-01,79.51
1909-10-01,83.86
1909-11-01,84.92
1909-12-01,85.02
1910-01-01,84.15
1910-02-01,85.62
1910-03-01,84.45
1910-04-01,82.79
1910-05-01,77.1
1910-06-01,75.52
1910-07-01,69.31
1910-08-01,67.96
1910-09-01,68.54
1910-10-01,67.52
1910-11-01,63.66
1910-12-01,57.35
1911-01-01,56.75
1911-02-01,64.09
1911-03-01,70.04
1911-04-01,68.8
1911-05-01,61.08
1911-06-01,59.59
1911-07-01,57.84
1911-08-01,62.15
1911-09-01,66.57
1911-10-01,67.81
1911-11-01,66.65
1911-12-01,65.91
1912-01-01,66.38
1912-02-01,72.44
1912-03-01,77.59
1912-04-01,79.18
1912-05-01,81.05
1912-06-01,81.36
1912-07-01,77.77
1912-08-01,81.05
1912-09-01,82.13
1912-10-01,86.77
1912-11-01,87.7
1912-12-01,89.77
1913-01-01,90.17
1913-02-01,92.37
1913-03-01,89.15
1913-04-01,91.76
1913-05-01,91.04
1913-06-01,87.62
1913-07-01,82.6
1913-08-01,82.12
1913-09-01,83.53
1913-10-01,82.14
1913-11-01,74.44
1913-12-01,63.99
1914-01-01,60.81
1914-02-01,67.45
1914-03-01,75.74
1914-04-01,75.67
1914-05-01,67.51
1914-06-01,63.93
1914-07-01,63.15
1914-08-01,64.36
1914-09-01,62.75
1914-10-01,57.36
1914-11-01,50.61
1914-12-01,48.9
1915-01-01,51.66
1915-02-01,59.81
1915-03-01,66.58
1915-04-01,70.55
1915-05-01,73.02
1915-06-01,79.36
1915-07-01,82.69
1915-08-01,89.67
1915-09-01,95.09
1915-10-01,100.82
1915-11-01,101.24
1915-12-01,103.33
1916-01-01,102.75
1916-02-01,106.46
1916-03-01,107.67
1916-04-01,107.59
1916-05-01,108.42
1916-06-01,107.05
1916-07-01,104.02
1916-08-01,103.35
1916-09-01,106.75
1916-10-01,113.19
1916-11-01,110.39
1916-12-01,102.54
1917-01-01,101.64
1917-02-01,94.47
1917-03-01,104.88
1917-04-01,111.17
1917-05-01,110.24
1917-06-01,109
1917-07-01,107.82
1917-08-01,104.77
1917-09-01,104.47
1917-10-01,106.55
1917-11-01,106.86
1917-12-01,93
1918-01-01,77.8
1918-02-01,82.83
1918-03-01,103.65
1918-04-01,109.61
1918-05-01,111.18
1918-06-01,110.79
1918-07-01,110.35
1918-08-01,109.34
1918-09-01,113.94
1918-10-01,112.48
1918-11-01,111.8
1918-12-01,110.76
1919-01-01,106.53
1919-02-01,105.01
1919-03-01,99.69
1919-04-01,82.61
1919-05-01,68
1919-06-01,70.5
1919-07-01,78.34
1919-08-01,88.5
1919-09-01,82.93
1919-10-01,60.12
1919-11-01,79.75
1919-12-01,84.94
1920-01-01,97.26
1920-02-01,102.72
1920-03-01,108.9
1920-04-01,91.33
1920-05-01,96.31
1920-06-01,101.45
1920-07-01,98.94
1920-08-01,101.53
1920-09-01,104.31
1920-10-01,106.21
1920-11-01,97.83
1920-12-01,87.22
1921-01-01,77.95
1921-02-01,69.19
1921-03-01,51.47
1921-04-01,39.77
1921-05-01,39.39
1921-06-01,35.49
1921-07-01,27.89
1921-08-01,30.78
1921-09-01,32.85
1921-10-01,40.22
1921-11-01,47.18
1921-12-01,53.2
1922-01-01,53.06
1922-02-01,58.21
1922-03-01,65.68
1922-04-01,69.07
1922-05-01,74.41
1922-06-01,78.7
1922-07-01,77.59
1922-08-01,58.59
1922-09-01,67.79
1922-10-01,85.09
1922-11-01,94.99
1922-12-01,99.58
1923-01-01,104.18
1923-02-01,106.94
1923-03-01,113.67
1923-04-01,118.32
1923-05-01,124.76
1923-06-01,122.55
1923-07-01,118.66
1923-08-01,111.27
1923-09-01,104.18
1923-10-01,101.59
1923-11-01,96.48
1923-12-01,94.22
1924-01-01,97.4
1924-02-01,106
1924-03-01,111.8
1924-04-01,107.8
1924-05-01,84.4
1924-06-01,67.5
1924-07-01,57.6
1924-08-01,60.9
1924-09-01,68.4
1924-10-01,79.9
1924-11-01,83.7
1924-12-01,95.5
1925-01-01,108.7
1925-02-01,114.8
1925-03-01,115
1925-04-01,108.6
1925-05-01,94.5
1925-06-01,89.1
1925-07-01,85.9
1925-08-01,87.2
1925-09-01,90.8
1925-10-01,97.5
1925-11-01,100.8
1925-12-01,104.9
1926-01-01,107
1926-02-01,104.4
1926-03-01,111
1926-04-01,115
1926-05-01,112.3
1926-06-01,107.8
1926-07-01,104
1926-08-01,103.2
1926-09-01,104.5
1926-10-01,107.6
1926-11-01,107.9
1926-12-01,99.7
1927-01-01,100.1
1927-02-01,105
1927-03-01,112.4
1927-04-01,114.1
1927-05-01,109.4
1927-06-01,103
1927-07-01,95.2
1927-08-01,95.1
1927-09-01,92.5
1927-10-01,89.8
1927-11-01,88.3
1927-12-01,87
1928-01-01,92.6
1928-02-01,100
1928-03-01,103.2
1928-04-01,106.2
1928-05-01,105.9
1928-06-01,102.7
1928-07-01,99.1
1928-08-01,101.2
1928-09-01,102.1
1928-10-01,108.8
1928-11-01,110.1
1928-12-01,108.7
1929-01-01,111
1929-02-01,114.5
1929-03-01,119.8
1929-04-01,122.1
1929-05-01,125.7
1929-06-01,123.9
1929-07-01,122.1
1929-08-01,121.2
1929-09-01,116.6
1929-10-01,115.7
1929-11-01,106
1929-12-01,91.5
1930-01-01,91.2
1930-02-01,101.4
1930-03-01,104.7
1930-04-01,106.1
1930-05-01,104.3
1930-06-01,97.8
1930-07-01,85.1
1930-08-01,81.4
1930-09-01,75.9
1930-10-01,69.8
1930-11-01,62.2
1930-12-01,53.7
1931-01-01,55.3
1931-02-01,61
1931-03-01,65.6
1931-04-01,67.3
1931-05-01,64.3
1931-06-01,54.6
1931-07-01,47.2
1931-08-01,41.3
1931-09-01,39
1931-10-01,37.8
1931-11-01,36.8
1931-12-01,31.6
1932-01-01,31.4
1932-02-01,33.3
1932-03-01,31.2
1932-04-01,28.4
1932-05-01,25.3
1932-06-01,20.9
1932-07-01,18.5
1932-08-01,17.1
1932-09-01,19.8
1932-10-01,20.8
1932-11-01,21
1932-12-01,17.6
1933-01-01,18.3
1933-02-01,19.8
1933-03-01,17.5
1933-04-01,20.8
1933-05-01,28.6
1933-06-01,42.2
1933-07-01,57.8
1933-08-01,59.1
1933-09-01,50.7
1933-10-01,43.8
1933-11-01,36.2
1933-12-01,38.1
1934-01-01,39.2
1934-02-01,45.1
1934-03-01,52.2
1934-04-01,57.6
1934-05-01,65.9
1934-06-01,64.3
1934-07-01,39.5
1934-08-01,34
1934-09-01,29.9
1934-10-01,30.7
1934-11-01,31.9
1934-12-01,33.1
1935-01-01,47.7
1935-02-01,57.4
1935-03-01,57.1
1935-04-01,55.4
1935-05-01,55.7
1935-06-01,51.6
1935-07-01,49
1935-08-01,56.8
1935-09-01,59.2
1935-10-01,63.8
1935-11-01,68.9
1935-12-01,68
1936-01-01,65.4
1936-02-01,62.9
1936-03-01,65.8
1936-04-01,80.1
1936-05-01,85.4
1936-06-01,86.2
1936-07-01,83.7
1936-08-01,87.5
1936-09-01,91
1936-10-01,96.5
1936-11-01,98.2
1936-12-01,100.5
1937-01-01,103.6
1937-02-01,107.1
1937-03-01,111.6
1937-04-01,113.1
1937-05-01,114.1
1937-06-01,103.6
1937-07-01,112.9
1937-08-01,116.3
1937-09-01,113.7
1937-10-01,93.3
1937-11-01,66.9
1937-12-01,48.1
1938-01-01,46.1
1938-02-01,46.4
1938-03-01,46.9
1938-04-01,45.9
1938-05-01,40.5
1938-06-01,35.4
1938-07-01,38.8
1938-08-01,48.2
1938-09-01,56
1938-10-01,66.2
1938-11-01,75.7
1938-12-01,71.3
1939-01-01,70.2
1939-02-01,73.6
1939-03-01,77.2
1939-04-01,68.5
1939-05-01,55.4
1939-06-01,70.6
1939-07-01,76
1939-08-01,85.8
1939-09-01,96
1939-10-01,117
1939-11-01,124
1939-12-01,121.5
1940-01-01,116.1
1940-02-01,101.9
1940-03-01,94.2
1940-04-01,93.4
1940-05-01,101.2
1940-06-01,113.7
1940-07-01,116.8
1940-08-01,122.1
1940-09-01,124.3
1940-10-01,128.1
1940-11-01,131
1940-12-01,131
1941-01-01,134.3
1941-02-01,133.9
1941-03-01,135.5
1941-04-01,129
1941-05-01,132.5
1941-06-01,135.5
1941-07-01,137.4
1941-08-01,138
1941-09-01,140.4
1941-10-01,140
1941-11-01,140
1941-12-01,144.4
