"Date","HQMCB17Y6M"
1984-01-01,11.78
1984-02-01,12.05
1984-03-01,12.42
1984-04-01,12.48
1984-05-01,12.91
1984-06-01,12.88
1984-07-01,12.91
1984-08-01,12.55
1984-09-01,12.53
1984-10-01,12.28
1984-11-01,12.03
1984-12-01,12.14
1985-01-01,11.95
1985-02-01,11.81
1985-03-01,12.12
1985-04-01,11.84
1985-05-01,11.59
1985-06-01,11.23
1985-07-01,11.43
1985-08-01,11.37
1985-09-01,11.47
1985-10-01,11.24
1985-11-01,10.82
1985-12-01,10.53
1986-01-01,9.98
1986-02-01,9.89
1986-03-01,9.42
1986-04-01,9.06
1986-05-01,9.2
1986-06-01,9.44
1986-07-01,9.52
1986-08-01,9.44
1986-09-01,9.53
1986-10-01,9.68
1986-11-01,9.56
1986-12-01,9.31
1987-01-01,8.94
1987-02-01,8.96
1987-03-01,8.87
1987-04-01,9.5
1987-05-01,10
1987-06-01,9.96
1987-07-01,10.06
1987-08-01,10.27
1987-09-01,10.71
1987-10-01,10.83
1987-11-01,10.28
1987-12-01,10.33
1988-01-01,9.97
1988-02-01,9.57
1988-03-01,9.66
1988-04-01,9.98
1988-05-01,10.31
1988-06-01,10.15
1988-07-01,10.23
1988-08-01,10.29
1988-09-01,10.07
1988-10-01,9.88
1988-11-01,9.87
1988-12-01,9.87
1989-01-01,9.82
1989-02-01,9.87
1989-03-01,9.97
1989-04-01,9.81
1989-05-01,9.65
1989-06-01,9.23
1989-07-01,9.04
1989-08-01,9.03
1989-09-01,9.09
1989-10-01,8.99
1989-11-01,8.92
1989-12-01,8.95
1990-01-01,9.16
1990-02-01,9.39
1990-03-01,9.45
1990-04-01,9.59
1990-05-01,9.66
1990-06-01,9.48
1990-07-01,9.49
1990-08-01,9.89
1990-09-01,10.05
1990-10-01,10.08
1990-11-01,9.93
1990-12-01,9.69
1991-01-01,9.66
1991-02-01,9.41
1991-03-01,9.58
1991-04-01,9.42
1991-05-01,9.44
1991-06-01,9.58
1991-07-01,9.56
1991-08-01,9.33
1991-09-01,9.18
1991-10-01,9.22
1991-11-01,9.23
1991-12-01,8.94
1992-01-01,8.78
1992-02-01,8.98
1992-03-01,9.02
1992-04-01,8.97
1992-05-01,8.9
1992-06-01,8.79
1992-07-01,8.62
1992-08-01,8.43
1992-09-01,8.36
1992-10-01,8.56
1992-11-01,8.64
1992-12-01,8.45
1993-01-01,8.34
1993-02-01,8.04
1993-03-01,7.78
1993-04-01,7.81
1993-05-01,7.87
1993-06-01,7.77
1993-07-01,7.54
1993-08-01,7.29
1993-09-01,7.03
1993-10-01,7.01
1993-11-01,7.31
1993-12-01,7.31
1994-01-01,7.3
1994-02-01,7.46
1994-03-01,7.87
1994-04-01,8.28
1994-05-01,8.39
1994-06-01,8.38
1994-07-01,8.53
1994-08-01,8.45
1994-09-01,8.7
1994-10-01,8.91
1994-11-01,8.99
1994-12-01,8.71
1995-01-01,8.68
1995-02-01,8.48
1995-03-01,8.36
1995-04-01,8.28
1995-05-01,7.86
1995-06-01,7.48
1995-07-01,7.63
1995-08-01,7.8
1995-09-01,7.5
1995-10-01,7.29
1995-11-01,7.19
1995-12-01,6.96
1996-01-01,6.96
1996-02-01,7.22
1996-03-01,7.58
1996-04-01,7.74
1996-05-01,7.88
1996-06-01,8.01
1996-07-01,7.96
1996-08-01,7.75
1996-09-01,7.93
1996-10-01,7.67
1996-11-01,7.33
1996-12-01,7.43
1997-01-01,7.67
1997-02-01,7.52
1997-03-01,7.77
1997-04-01,7.94
1997-05-01,7.81
1997-06-01,7.61
1997-07-01,7.31
1997-08-01,7.38
1997-09-01,7.27
1997-10-01,7.13
1997-11-01,7
1997-12-01,6.88
1998-01-01,6.75
1998-02-01,6.83
1998-03-01,6.85
1998-04-01,6.82
1998-05-01,6.81
1998-06-01,6.62
1998-07-01,6.66
1998-08-01,6.69
1998-09-01,6.63
1998-10-01,6.63
1998-11-01,6.76
1998-12-01,6.52
1999-01-01,6.52
1999-02-01,6.68
1999-03-01,6.88
1999-04-01,6.85
1999-05-01,7.2
1999-06-01,7.54
1999-07-01,7.49
1999-08-01,7.69
1999-09-01,7.71
1999-10-01,7.84
1999-11-01,7.63
1999-12-01,7.82
2000-01-01,8.07
2000-02-01,7.93
2000-03-01,7.93
2000-04-01,7.92
2000-05-01,8.39
2000-06-01,8.05
2000-07-01,7.95
2000-08-01,7.85
2000-09-01,8.01
2000-10-01,8.06
2000-11-01,8.01
2000-12-01,7.74
2001-01-01,7.55
2001-02-01,7.45
2001-03-01,7.34
2001-04-01,7.61
