"Date","HQMCB13YR"
1984-01-01,12.67
1984-02-01,12.55
1984-03-01,12.92
1984-04-01,12.94
1984-05-01,13.24
1984-06-01,13.18
1984-07-01,13.25
1984-08-01,12.88
1984-09-01,12.7
1984-10-01,12.94
1984-11-01,12.63
1984-12-01,12.43
1985-01-01,12.3
1985-02-01,12.4
1985-03-01,12.74
1985-04-01,12.42
1985-05-01,12.1
1985-06-01,11.74
1985-07-01,11.65
1985-08-01,11.51
1985-09-01,11.46
1985-10-01,11.23
1985-11-01,10.83
1985-12-01,10.61
1986-01-01,10.21
1986-02-01,10.02
1986-03-01,9.67
1986-04-01,9.31
1986-05-01,9.2
1986-06-01,9.3
1986-07-01,9.44
1986-08-01,9.26
1986-09-01,9.31
1986-10-01,9.44
1986-11-01,9.35
1986-12-01,9.11
1987-01-01,8.69
1987-02-01,8.73
1987-03-01,8.62
1987-04-01,9.18
1987-05-01,9.63
1987-06-01,9.71
1987-07-01,9.9
1987-08-01,10.16
1987-09-01,10.69
1987-10-01,10.87
1987-11-01,10.34
1987-12-01,10.37
1988-01-01,10.1
1988-02-01,9.62
1988-03-01,9.65
1988-04-01,9.87
1988-05-01,10.17
1988-06-01,10.08
1988-07-01,10.13
1988-08-01,10.24
1988-09-01,10.03
1988-10-01,9.83
1988-11-01,9.86
1988-12-01,9.91
1989-01-01,9.83
1989-02-01,9.87
1989-03-01,10.02
1989-04-01,9.88
1989-05-01,9.68
1989-06-01,9.23
1989-07-01,8.97
1989-08-01,8.97
1989-09-01,9.06
1989-10-01,8.95
1989-11-01,8.88
1989-12-01,8.94
1990-01-01,9.2
1990-02-01,9.44
1990-03-01,9.46
1990-04-01,9.6
1990-05-01,9.6
1990-06-01,9.41
1990-07-01,9.42
1990-08-01,9.69
1990-09-01,9.84
1990-10-01,9.87
1990-11-01,9.77
1990-12-01,9.56
1991-01-01,9.52
1991-02-01,9.31
1991-03-01,9.41
1991-04-01,9.26
1991-05-01,9.26
1991-06-01,9.36
1991-07-01,9.36
1991-08-01,9.13
1991-09-01,8.95
1991-10-01,8.89
1991-11-01,8.86
1991-12-01,8.5
1992-01-01,8.32
1992-02-01,8.59
1992-03-01,8.69
1992-04-01,8.64
1992-05-01,8.59
1992-06-01,8.44
1992-07-01,8.17
1992-08-01,7.93
1992-09-01,7.79
1992-10-01,7.94
1992-11-01,8.16
1992-12-01,8.05
1993-01-01,7.92
1993-02-01,7.57
1993-03-01,7.32
1993-04-01,7.3
1993-05-01,7.33
1993-06-01,7.25
1993-07-01,7.05
1993-08-01,6.89
1993-09-01,6.57
1993-10-01,6.54
1993-11-01,6.87
1993-12-01,6.89
1994-01-01,6.87
1994-02-01,7.07
1994-03-01,7.56
1994-04-01,8.05
1994-05-01,8.21
1994-06-01,8.15
1994-07-01,8.32
1994-08-01,8.23
1994-09-01,8.46
1994-10-01,8.72
1994-11-01,8.84
1994-12-01,8.64
1995-01-01,8.59
1995-02-01,8.32
1995-03-01,8.12
1995-04-01,8
1995-05-01,7.58
1995-06-01,7.17
1995-07-01,7.29
1995-08-01,7.48
