"Date","HQMCB27Y6M"
1984-01-01,10.2
1984-02-01,11.21
1984-03-01,11.59
1984-04-01,11.79
1984-05-01,12.56
1984-06-01,12.7
1984-07-01,12.63
1984-08-01,12.18
1984-09-01,12.44
1984-10-01,11.14
1984-11-01,10.97
1984-12-01,11.59
1985-01-01,11.31
1985-02-01,10.64
1985-03-01,10.92
1985-04-01,10.73
1985-05-01,10.6
1985-06-01,10.21
1985-07-01,10.94
1985-08-01,11.14
1985-09-01,11.49
1985-10-01,11.34
1985-11-01,10.88
1985-12-01,10.4
1986-01-01,9.65
1986-02-01,9.69
1986-03-01,8.93
1986-04-01,8.61
1986-05-01,9.24
1986-06-01,9.77
1986-07-01,9.55
1986-08-01,9.64
1986-09-01,9.78
1986-10-01,9.9
1986-11-01,9.68
1986-12-01,9.41
1987-01-01,9.24
1987-02-01,9.21
1987-03-01,9.18
1987-04-01,9.93
1987-05-01,10.57
1987-06-01,10.26
1987-07-01,10.14
1987-08-01,10.27
1987-09-01,10.58
1987-10-01,10.63
1987-11-01,10.04
1987-12-01,10.14
1988-01-01,9.67
1988-02-01,9.4
1988-03-01,9.59
1988-04-01,10.09
1988-05-01,10.45
1988-06-01,10.19
1988-07-01,10.32
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.82
1989-01-01,9.84
1989-02-01,9.91
1989-03-01,9.94
1989-04-01,9.76
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.18
1989-08-01,9.17
1989-09-01,9.18
1989-10-01,9.08
1989-11-01,8.98
1989-12-01,8.95
1990-01-01,9.08
1990-02-01,9.33
1990-03-01,9.48
1990-04-01,9.61
1990-05-01,9.79
1990-06-01,9.61
1990-07-01,9.65
1990-08-01,10.23
1990-09-01,10.43
1990-10-01,10.49
1990-11-01,10.24
1990-12-01,9.93
1991-01-01,9.89
1991-02-01,9.57
1991-03-01,9.81
1991-04-01,9.63
1991-05-01,9.74
1991-06-01,9.94
1991-07-01,9.9
1991-08-01,9.62
1991-09-01,9.49
1991-10-01,9.65
1991-11-01,9.7
1991-12-01,9.62
1992-01-01,9.54
1992-02-01,9.58
1992-03-01,9.56
1992-04-01,9.5
1992-05-01,9.38
1992-06-01,9.32
1992-07-01,9.3
1992-08-01,9.2
1992-09-01,9.23
1992-10-01,9.54
1992-11-01,9.42
1992-12-01,9.07
1993-01-01,9.01
1993-02-01,8.73
1993-03-01,8.45
1993-04-01,8.57
1993-05-01,8.68
1993-06-01,8.53
1993-07-01,8.25
1993-08-01,7.84
1993-09-01,7.67
1993-10-01,7.68
1993-11-01,7.93
1993-12-01,7.88
1994-01-01,7.88
1994-02-01,7.98
1994-03-01,8.28
1994-04-01,8.6
1994-05-01,8.61
1994-06-01,8.67
1994-07-01,8.79
1994-08-01,8.72
1994-09-01,9.01
1994-10-01,9.14
1994-11-01,9.16
1994-12-01,8.79
1995-01-01,8.81
1995-02-01,8.71
1995-03-01,8.72
1995-04-01,8.69
1995-05-01,8.27
1995-06-01,7.93
1995-07-01,8.12
1995-08-01,8.24
1995-09-01,7.99
1995-10-01,7.73
1995-11-01,7.59
1995-12-01,7.38
1996-01-01,7.37
1996-02-01,7.7
1996-03-01,8.03
1996-04-01,8.16
1996-05-01,8.18
1996-06-01,8.27
1996-07-01,8.21
1996-08-01,8.01
1996-09-01,8.21
1996-10-01,7.99
1996-11-01,7.68
1996-12-01,7.74
1997-01-01,7.96
1997-02-01,7.84
1997-03-01,8.08
1997-04-01,8.26
1997-05-01,8.16
1997-06-01,8
1997-07-01,7.69
1997-08-01,7.73
1997-09-01,7.66
1997-10-01,7.52
1997-11-01,7.34
1997-12-01,7.17
1998-01-01,7.09
1998-02-01,7.17
1998-03-01,7.17
1998-04-01,7.12
1998-05-01,7.09
1998-06-01,6.87
1998-07-01,6.93
1998-08-01,6.96
1998-09-01,7.12
1998-10-01,7.24
1998-11-01,7.25
1998-12-01,7
1999-01-01,7
1999-02-01,7.07
1999-03-01,7.24
1999-04-01,7.23
1999-05-01,7.47
1999-06-01,7.73
1999-07-01,7.71
1999-08-01,7.92
1999-09-01,8.02
1999-10-01,8.15
1999-11-01,7.87
1999-12-01,8
2000-01-01,8.1
2000-02-01,7.96
2000-03-01,8.06
2000-04-01,8.1
2000-05-01,8.49
2000-06-01,8.11
2000-07-01,7.99
2000-08-01,7.98
2000-09-01,8.18
2000-10-01,8.28
2000-11-01,8.24
2000-12-01,8.13
2001-01-01,7.87
2001-02-01,7.79
2001-03-01,7.77
2001-04-01,8.03
2001-05-01,7.92
2001-06-01,7.75
2001-07-01,7.7
2001-08-01,7.61
2001-09-01,8.02
2001-10-01,7.7
2001-11-01,7.32
2001-12-01,7.33
2002-01-01,7.16
2002-02-01,7.08
2002-03-01,7.36
2002-04-01,7.41
2002-05-01,7.44
2002-06-01,7.37
2002-07-01,7.57
2002-08-01,7.48
2002-09-01,7.08
2002-10-01,7.42
2002-11-01,7.19
2002-12-01,7
2003-01-01,7
2003-02-01,6.79
2003-03-01,6.81
2003-04-01,6.76
2003-05-01,6.26
2003-06-01,6.15
2003-07-01,6.73
2003-08-01,7.17
2003-09-01,6.91
2003-10-01,6.87
2003-11-01,6.75
2003-12-01,6.71
2004-01-01,6.61
2004-02-01,6.6
2004-03-01,6.44
2004-04-01,6.77
2004-05-01,7.02
2004-06-01,6.93
2004-07-01,6.78
2004-08-01,6.65
2004-09-01,6.47
2004-10-01,6.41
2004-11-01,6.33
2004-12-01,6.22
2005-01-01,6.04
2005-02-01,5.8
2005-03-01,6.03
2005-04-01,6.01
2005-05-01,5.92
2005-06-01,5.7
2005-07-01,5.8
2005-08-01,5.81
2005-09-01,5.9
2005-10-01,6.13
2005-11-01,6.2
2005-12-01,6.11
2006-01-01,6.02
2006-02-01,6
2006-03-01,6.21
2006-04-01,6.56
2006-05-01,6.69
2006-06-01,6.68
2006-07-01,6.65
2006-08-01,6.48
2006-09-01,6.31
2006-10-01,6.26
2006-11-01,6
2006-12-01,6.01
2007-01-01,6.15
2007-02-01,6.08
2007-03-01,6.11
2007-04-01,6.25
2007-05-01,6.25
2007-06-01,6.54
2007-07-01,6.54
2007-08-01,6.59
2007-09-01,6.49
2007-10-01,6.33
2007-11-01,6.41
2007-12-01,6.61
