"Date","HQMCB39YR"
1984-01-01,9.46
1984-02-01,10.81
1984-03-01,11.19
1984-04-01,11.45
1984-05-01,12.38
1984-06-01,12.59
1984-07-01,12.48
1984-08-01,12
1984-09-01,12.38
1984-10-01,10.61
1984-11-01,10.47
1984-12-01,11.33
1985-01-01,11.01
1985-02-01,10.09
1985-03-01,10.35
1985-04-01,10.21
1985-05-01,10.13
1985-06-01,9.73
1985-07-01,10.71
1985-08-01,11.03
1985-09-01,11.5
1985-10-01,11.38
1985-11-01,10.91
1985-12-01,10.34
1986-01-01,9.48
1986-02-01,9.6
1986-03-01,8.71
1986-04-01,8.4
1986-05-01,9.25
1986-06-01,9.92
1986-07-01,9.57
1986-08-01,9.74
1986-09-01,9.9
1986-10-01,10.01
1986-11-01,9.75
1986-12-01,9.47
1987-01-01,9.39
1987-02-01,9.35
1987-03-01,9.33
1987-04-01,10.14
1987-05-01,10.84
1987-06-01,10.41
1987-07-01,10.19
1987-08-01,10.27
1987-09-01,10.52
1987-10-01,10.54
1987-11-01,9.94
1987-12-01,10.06
1988-01-01,9.52
1988-02-01,9.32
1988-03-01,9.57
1988-04-01,10.14
1988-05-01,10.53
1988-06-01,10.21
1988-07-01,10.37
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.8
1989-01-01,9.84
1989-02-01,9.93
1989-03-01,9.92
1989-04-01,9.73
1989-05-01,9.63
1989-06-01,9.25
1989-07-01,9.25
1989-08-01,9.23
1989-09-01,9.22
1989-10-01,9.12
1989-11-01,9.01
1989-12-01,8.95
1990-01-01,9.05
1990-02-01,9.29
1990-03-01,9.5
1990-04-01,9.62
1990-05-01,9.86
1990-06-01,9.67
1990-07-01,9.73
1990-08-01,10.4
1990-09-01,10.61
1990-10-01,10.69
1990-11-01,10.38
1990-12-01,10.05
1991-01-01,10
1991-02-01,9.65
1991-03-01,9.92
1991-04-01,9.73
1991-05-01,9.88
1991-06-01,10.11
1991-07-01,10.06
1991-08-01,9.77
1991-09-01,9.64
1991-10-01,9.87
1991-11-01,9.94
1991-12-01,9.95
1992-01-01,9.9
1992-02-01,9.87
1992-03-01,9.82
1992-04-01,9.76
1992-05-01,9.62
1992-06-01,9.58
1992-07-01,9.63
1992-08-01,9.57
1992-09-01,9.65
1992-10-01,10.01
1992-11-01,9.8
1992-12-01,9.38
1993-01-01,9.33
1993-02-01,9.07
1993-03-01,8.78
1993-04-01,8.94
1993-05-01,9.08
1993-06-01,8.9
1993-07-01,8.6
1993-08-01,8.11
1993-09-01,7.99
1993-10-01,8.01
1993-11-01,8.23
1993-12-01,8.16
1994-01-01,8.17
1994-02-01,8.24
1994-03-01,8.49
1994-04-01,8.75
1994-05-01,8.72
1994-06-01,8.82
1994-07-01,8.93
1994-08-01,8.86
1994-09-01,9.16
1994-10-01,9.25
1994-11-01,9.25
1994-12-01,8.83
1995-01-01,8.87
1995-02-01,8.82
1995-03-01,8.89
1995-04-01,8.89
1995-05-01,8.46
1995-06-01,8.15
1995-07-01,8.36
1995-08-01,8.46
1995-09-01,8.23
1995-10-01,7.95
1995-11-01,7.79
1995-12-01,7.58
1996-01-01,7.58
1996-02-01,7.93
1996-03-01,8.25
1996-04-01,8.37
1996-05-01,8.33
1996-06-01,8.41
1996-07-01,8.34
1996-08-01,8.15
1996-09-01,8.35
1996-10-01,8.14
1996-11-01,7.85
1996-12-01,7.9
1997-01-01,8.1
1997-02-01,7.99
1997-03-01,8.23
1997-04-01,8.42
1997-05-01,8.33
1997-06-01,8.19
1997-07-01,7.88
1997-08-01,7.9
1997-09-01,7.85
1997-10-01,7.71
1997-11-01,7.5
1997-12-01,7.32
1998-01-01,7.26
1998-02-01,7.34
1998-03-01,7.32
1998-04-01,7.27
1998-05-01,7.23
1998-06-01,6.99
1998-07-01,7.06
1998-08-01,7.1
1998-09-01,7.35
1998-10-01,7.54
1998-11-01,7.5
1998-12-01,7.24
1999-01-01,7.24
1999-02-01,7.26
1999-03-01,7.42
1999-04-01,7.42
1999-05-01,7.61
1999-06-01,7.83
1999-07-01,7.82
1999-08-01,8.03
1999-09-01,8.17
1999-10-01,8.31
1999-11-01,8
1999-12-01,8.09
2000-01-01,8.11
2000-02-01,7.97
2000-03-01,8.13
2000-04-01,8.19
2000-05-01,8.54
2000-06-01,8.15
2000-07-01,8.01
2000-08-01,8.04
2000-09-01,8.27
2000-10-01,8.39
2000-11-01,8.36
2000-12-01,8.31
2001-01-01,8.03
2001-02-01,7.96
2001-03-01,7.98
2001-04-01,8.24
2001-05-01,8.08
2001-06-01,7.9
2001-07-01,7.85
2001-08-01,7.8
2001-09-01,8.27
2001-10-01,7.93
2001-11-01,7.51
2001-12-01,7.43
2002-01-01,7.24
2002-02-01,7.17
2002-03-01,7.45
2002-04-01,7.53
2002-05-01,7.56
2002-06-01,7.53
2002-07-01,7.78
2002-08-01,7.73
2002-09-01,7.3
2002-10-01,7.72
2002-11-01,7.48
2002-12-01,7.26
2003-01-01,7.32
2003-02-01,7.08
2003-03-01,7.12
2003-04-01,7.07
2003-05-01,6.55
2003-06-01,6.47
2003-07-01,7.05
2003-08-01,7.48
2003-09-01,7.2
2003-10-01,7.16
2003-11-01,7.02
2003-12-01,6.98
2004-01-01,6.89
2004-02-01,6.89
2004-03-01,6.75
2004-04-01,7.04
2004-05-01,7.24
2004-06-01,7.12
2004-07-01,6.99
2004-08-01,6.9
2004-09-01,6.71
2004-10-01,6.65
2004-11-01,6.53
2004-12-01,6.4
2005-01-01,6.19
2005-02-01,5.93
2005-03-01,6.15
2005-04-01,6.15
2005-05-01,6.09
2005-06-01,5.87
2005-07-01,5.95
2005-08-01,5.96
2005-09-01,6.08
2005-10-01,6.3
2005-11-01,6.37
2005-12-01,6.26
2006-01-01,6.16
2006-02-01,6.11
2006-03-01,6.33
2006-04-01,6.69
2006-05-01,6.81
2006-06-01,6.8
2006-07-01,6.76
2006-08-01,6.61
2006-09-01,6.44
2006-10-01,6.38
2006-11-01,6.08
2006-12-01,6.1
2007-01-01,6.23
2007-02-01,6.14
2007-03-01,6.2
2007-04-01,6.35
2007-05-01,6.33
2007-06-01,6.62
2007-07-01,6.61
2007-08-01,6.68
2007-09-01,6.56
2007-10-01,6.38
2007-11-01,6.48
2007-12-01,6.7
2008-01-01,6.73
2008-02-01,7.08
2008-03-01,7
2008-04-01,6.97
2008-05-01,6.77
2008-06-01,6.95
2008-07-01,7.03
2008-08-01,6.9
2008-09-01,6.85
2008-10-01,7.2
2008-11-01,7.37
2008-12-01,6.32
2009-01-01,6.28
2009-02-01,7.08
2009-03-01,7.86
2009-04-01,6.9
2009-05-01,6.74
2009-06-01,6.53
2009-07-01,6.46
2009-08-01,6.2
2009-09-01,6.07
2009-10-01,6.07
2009-11-01,6.3
2009-12-01,6.47
2010-01-01,6.48
2010-02-01,6.65
2010-03-01,6.6
2010-04-01,6.48
2010-05-01,6.28
2010-06-01,6.31
2010-07-01,6.13
2010-08-01,5.9
2010-09-01,6.07
2010-10-01,6.26
2010-11-01,6.56
2010-12-01,6.56
2011-01-01,6.45
2011-02-01,6.57
2011-03-01,6.49
2011-04-01,6.48
2011-05-01,6.24
2011-06-01,6.36
2011-07-01,6.32
2011-08-01,6.06
2011-09-01,5.84
2011-10-01,5.52
2011-11-01,5.28
2011-12-01,5.26
2012-01-01,5.2
2012-02-01,5.09
2012-03-01,5.19
2012-04-01,5.16
2012-05-01,5.06
2012-06-01,4.95
2012-07-01,4.51
2012-08-01,4.52
2012-09-01,4.68
2012-10-01,4.59
2012-11-01,4.62
2012-12-01,4.79
2013-01-01,4.91
2013-02-01,5.04
2013-03-01,5.14
2013-04-01,4.91
2013-05-01,5.04
2013-06-01,5.45
2013-07-01,5.45
2013-08-01,5.59
2013-09-01,5.64
2013-10-01,5.54
2013-11-01,5.68
2013-12-01,5.61
2014-01-01,5.42
2014-02-01,5.38
2014-03-01,5.33
2014-04-01,5.17
