"Date","HQMCB34Y6M"
1984-01-01,9.69
1984-02-01,10.94
1984-03-01,11.32
1984-04-01,11.56
1984-05-01,12.44
1984-06-01,12.63
1984-07-01,12.53
1984-08-01,12.06
1984-09-01,12.4
1984-10-01,10.77
1984-11-01,10.62
1984-12-01,11.41
1985-01-01,11.1
1985-02-01,10.26
1985-03-01,10.53
1985-04-01,10.37
1985-05-01,10.28
1985-06-01,9.88
1985-07-01,10.78
1985-08-01,11.06
1985-09-01,11.5
1985-10-01,11.37
1985-11-01,10.9
1985-12-01,10.36
1986-01-01,9.53
1986-02-01,9.63
1986-03-01,8.78
1986-04-01,8.46
1986-05-01,9.25
1986-06-01,9.87
1986-07-01,9.56
1986-08-01,9.71
1986-09-01,9.86
1986-10-01,9.98
1986-11-01,9.73
1986-12-01,9.45
1987-01-01,9.34
1987-02-01,9.3
1987-03-01,9.28
1987-04-01,10.08
1987-05-01,10.76
1987-06-01,10.36
1987-07-01,10.18
1987-08-01,10.27
1987-09-01,10.54
1987-10-01,10.57
1987-11-01,9.97
1987-12-01,10.08
1988-01-01,9.57
1988-02-01,9.35
1988-03-01,9.58
1988-04-01,10.13
1988-05-01,10.51
1988-06-01,10.2
1988-07-01,10.36
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.8
1989-01-01,9.84
1989-02-01,9.92
1989-03-01,9.93
1989-04-01,9.74
1989-05-01,9.63
1989-06-01,9.25
1989-07-01,9.23
1989-08-01,9.21
1989-09-01,9.21
1989-10-01,9.11
1989-11-01,9
1989-12-01,8.95
1990-01-01,9.06
1990-02-01,9.3
1990-03-01,9.49
1990-04-01,9.62
1990-05-01,9.84
1990-06-01,9.65
1990-07-01,9.7
1990-08-01,10.35
1990-09-01,10.55
1990-10-01,10.63
1990-11-01,10.34
1990-12-01,10.01
1991-01-01,9.97
1991-02-01,9.62
1991-03-01,9.89
1991-04-01,9.7
1991-05-01,9.83
1991-06-01,10.06
1991-07-01,10.01
1991-08-01,9.72
1991-09-01,9.59
1991-10-01,9.8
1991-11-01,9.87
1991-12-01,9.85
1992-01-01,9.79
1992-02-01,9.78
1992-03-01,9.74
1992-04-01,9.68
1992-05-01,9.55
1992-06-01,9.5
1992-07-01,9.52
1992-08-01,9.46
1992-09-01,9.52
1992-10-01,9.86
1992-11-01,9.68
1992-12-01,9.28
1993-01-01,9.23
1993-02-01,8.96
1993-03-01,8.68
1993-04-01,8.82
1993-05-01,8.96
1993-06-01,8.79
1993-07-01,8.49
1993-08-01,8.02
1993-09-01,7.89
1993-10-01,7.91
1993-11-01,8.14
1993-12-01,8.07
1994-01-01,8.08
1994-02-01,8.16
1994-03-01,8.42
1994-04-01,8.7
1994-05-01,8.68
1994-06-01,8.78
1994-07-01,8.88
1994-08-01,8.82
1994-09-01,9.12
1994-10-01,9.22
1994-11-01,9.22
1994-12-01,8.82
1995-01-01,8.85
1995-02-01,8.79
1995-03-01,8.84
1995-04-01,8.83
1995-05-01,8.4
1995-06-01,8.08
1995-07-01,8.28
1995-08-01,8.4
1995-09-01,8.16
1995-10-01,7.88
1995-11-01,7.73
1995-12-01,7.52
1996-01-01,7.52
1996-02-01,7.86
1996-03-01,8.18
1996-04-01,8.31
1996-05-01,8.29
1996-06-01,8.37
1996-07-01,8.3
1996-08-01,8.11
1996-09-01,8.31
1996-10-01,8.09
1996-11-01,7.8
1996-12-01,7.85
1997-01-01,8.05
1997-02-01,7.94
1997-03-01,8.19
1997-04-01,8.37
1997-05-01,8.28
1997-06-01,8.13
1997-07-01,7.82
1997-08-01,7.85
