"Date","HQMCB7YR"
1984-01-01,12.56
1984-02-01,12.61
1984-03-01,13.01
1984-04-01,13.26
1984-05-01,13.88
1984-06-01,14.2
1984-07-01,14.11
1984-08-01,13.47
1984-09-01,13.25
1984-10-01,13.03
1984-11-01,12.58
1984-12-01,12.29
1985-01-01,12.2
1985-02-01,12.01
1985-03-01,12.39
1985-04-01,12.06
1985-05-01,11.69
1985-06-01,11.23
1985-07-01,11.18
1985-08-01,11.39
1985-09-01,11.33
1985-10-01,11.25
1985-11-01,10.92
1985-12-01,10.5
1986-01-01,10.26
1986-02-01,9.96
1986-03-01,9.42
1986-04-01,9.13
1986-05-01,9.17
1986-06-01,9.34
1986-07-01,8.92
1986-08-01,8.72
1986-09-01,8.73
1986-10-01,8.65
1986-11-01,8.39
1986-12-01,8.21
1987-01-01,8.09
1987-02-01,8.13
1987-03-01,8.07
1987-04-01,8.63
1987-05-01,9.2
1987-06-01,9.16
1987-07-01,9.17
1987-08-01,9.42
1987-09-01,10
1987-10-01,10.31
1987-11-01,9.84
1987-12-01,9.9
1988-01-01,9.69
1988-02-01,9.22
1988-03-01,9.26
1988-04-01,9.51
1988-05-01,9.7
1988-06-01,9.67
1988-07-01,9.74
1988-08-01,9.86
1988-09-01,9.69
1988-10-01,9.56
1988-11-01,9.73
1988-12-01,9.89
1989-01-01,9.91
1989-02-01,9.96
1989-03-01,10.16
1989-04-01,10.11
1989-05-01,9.84
1989-06-01,9.28
1989-07-01,8.98
1989-08-01,9.01
1989-09-01,9.14
1989-10-01,8.99
1989-11-01,8.87
1989-12-01,8.9
1990-01-01,9.19
1990-02-01,9.46
1990-03-01,9.54
1990-04-01,9.68
1990-05-01,9.69
1990-06-01,9.42
1990-07-01,9.46
1990-08-01,9.59
1990-09-01,9.73
1990-10-01,9.88
1990-11-01,9.75
1990-12-01,9.49
1991-01-01,9.45
1991-02-01,9.15
1991-03-01,9.15
1991-04-01,8.99
1991-05-01,9.01
1991-06-01,9.14
1991-07-01,9.17
1991-08-01,8.8
1991-09-01,8.5
1991-10-01,8.22
1991-11-01,8.15
1991-12-01,7.93
1992-01-01,7.85
1992-02-01,8.13
1992-03-01,8.32
1992-04-01,8.23
1992-05-01,8.16
1992-06-01,7.96
1992-07-01,7.52
1992-08-01,7.27
1992-09-01,7.07
1992-10-01,7.28
1992-11-01,7.65
1992-12-01,7.57
1993-01-01,7.4
1993-02-01,6.95
1993-03-01,6.67
1993-04-01,6.6
1993-05-01,6.6
1993-06-01,6.55
1993-07-01,6.36
1993-08-01,6.23
1993-09-01,5.89
1993-10-01,5.85
1993-11-01,6.18
1993-12-01,6.2
1994-01-01,6.13
1994-02-01,6.38
1994-03-01,6.92
1994-04-01,7.62
1994-05-01,7.8
1994-06-01,7.69
1994-07-01,7.87
1994-08-01,7.8
1994-09-01,8.01
1994-10-01,8.31
1994-11-01,8.55
1994-12-01,8.48
1995-01-01,8.49
1995-02-01,8.15
1995-03-01,7.83
1995-04-01,7.65
