"Date","HQMCB29Y6M"
1984-01-01,10.03
1984-02-01,11.12
1984-03-01,11.5
1984-04-01,11.71
1984-05-01,12.52
1984-06-01,12.68
1984-07-01,12.6
1984-08-01,12.14
1984-09-01,12.43
1984-10-01,11.02
1984-11-01,10.85
1984-12-01,11.53
1985-01-01,11.24
1985-02-01,10.51
1985-03-01,10.79
1985-04-01,10.61
1985-05-01,10.49
1985-06-01,10.09
1985-07-01,10.88
1985-08-01,11.11
1985-09-01,11.49
1985-10-01,11.35
1985-11-01,10.89
1985-12-01,10.38
1986-01-01,9.61
1986-02-01,9.67
1986-03-01,8.88
1986-04-01,8.56
1986-05-01,9.24
1986-06-01,9.8
1986-07-01,9.55
1986-08-01,9.66
1986-09-01,9.81
1986-10-01,9.92
1986-11-01,9.7
1986-12-01,9.42
1987-01-01,9.28
1987-02-01,9.24
1987-03-01,9.21
1987-04-01,9.98
1987-05-01,10.63
1987-06-01,10.29
1987-07-01,10.15
1987-08-01,10.27
1987-09-01,10.56
1987-10-01,10.61
1987-11-01,10.02
1987-12-01,10.12
1988-01-01,9.63
1988-02-01,9.38
1988-03-01,9.59
1988-04-01,10.1
1988-05-01,10.47
1988-06-01,10.19
1988-07-01,10.34
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.82
1989-01-01,9.84
1989-02-01,9.91
1989-03-01,9.94
1989-04-01,9.76
1989-05-01,9.63
1989-06-01,9.24
1989-07-01,9.2
1989-08-01,9.19
1989-09-01,9.19
1989-10-01,9.09
1989-11-01,8.99
1989-12-01,8.95
1990-01-01,9.08
1990-02-01,9.32
1990-03-01,9.49
1990-04-01,9.61
1990-05-01,9.81
1990-06-01,9.63
1990-07-01,9.67
1990-08-01,10.27
1990-09-01,10.47
1990-10-01,10.54
1990-11-01,10.27
1990-12-01,9.96
1991-01-01,9.92
1991-02-01,9.59
1991-03-01,9.84
1991-04-01,9.65
1991-05-01,9.77
1991-06-01,9.98
1991-07-01,9.94
1991-08-01,9.66
1991-09-01,9.52
1991-10-01,9.7
1991-11-01,9.76
1991-12-01,9.69
1992-01-01,9.62
1992-02-01,9.65
1992-03-01,9.62
1992-04-01,9.56
1992-05-01,9.44
1992-06-01,9.38
1992-07-01,9.37
1992-08-01,9.29
1992-09-01,9.33
1992-10-01,9.65
1992-11-01,9.51
1992-12-01,9.14
1993-01-01,9.08
1993-02-01,8.81
1993-03-01,8.53
1993-04-01,8.65
1993-05-01,8.78
1993-06-01,8.62
1993-07-01,8.33
1993-08-01,7.9
1993-09-01,7.75
1993-10-01,7.76
1993-11-01,8
1993-12-01,7.94
1994-01-01,7.95
1994-02-01,8.04
1994-03-01,8.33
1994-04-01,8.63
1994-05-01,8.63
1994-06-01,8.71
1994-07-01,8.82
1994-08-01,8.75
1994-09-01,9.05
1994-10-01,9.17
1994-11-01,9.18
1994-12-01,8.8
1995-01-01,8.82
1995-02-01,8.74
1995-03-01,8.76
1995-04-01,8.74
1995-05-01,8.31
1995-06-01,7.98
1995-07-01,8.17
1995-08-01,8.3
1995-09-01,8.05
1995-10-01,7.78
1995-11-01,7.64
1995-12-01,7.43
1996-01-01,7.42
1996-02-01,7.75
1996-03-01,8.08
1996-04-01,8.21
1996-05-01,8.22
1996-06-01,8.3
1996-07-01,8.24
1996-08-01,8.04
1996-09-01,8.25
1996-10-01,8.02
1996-11-01,7.72
1996-12-01,7.78
1997-01-01,7.99
1997-02-01,7.87
1997-03-01,8.12
1997-04-01,8.3
1997-05-01,8.2
1997-06-01,8.04
1997-07-01,7.74
1997-08-01,7.77
1997-09-01,7.7
1997-10-01,7.56
1997-11-01,7.38
1997-12-01,7.21
1998-01-01,7.13
1998-02-01,7.21
1998-03-01,7.21
1998-04-01,7.16
1998-05-01,7.12
1998-06-01,6.9
1998-07-01,6.96
1998-08-01,6.99
1998-09-01,7.17
1998-10-01,7.31
1998-11-01,7.31
1998-12-01,7.06
1999-01-01,7.06
1999-02-01,7.11
1999-03-01,7.28
