"Date","HQMCB22YR"
1984-01-01,10.91
1984-02-01,11.59
1984-03-01,11.96
1984-04-01,12.09
1984-05-01,12.71
1984-06-01,12.77
1984-07-01,12.75
1984-08-01,12.35
1984-09-01,12.48
1984-10-01,11.65
1984-11-01,11.44
1984-12-01,11.84
1985-01-01,11.6
1985-02-01,11.16
1985-03-01,11.46
1985-04-01,11.23
1985-05-01,11.05
1985-06-01,10.66
1985-07-01,11.16
1985-08-01,11.24
1985-09-01,11.48
1985-10-01,11.29
1985-11-01,10.85
1985-12-01,10.46
1986-01-01,9.8
1986-02-01,9.78
1986-03-01,9.15
1986-04-01,8.81
1986-05-01,9.22
1986-06-01,9.62
1986-07-01,9.54
1986-08-01,9.55
1986-09-01,9.67
1986-10-01,9.8
1986-11-01,9.63
1986-12-01,9.37
1987-01-01,9.11
1987-02-01,9.1
1987-03-01,9.04
1987-04-01,9.74
1987-05-01,10.31
1987-06-01,10.13
1987-07-01,10.11
1987-08-01,10.27
1987-09-01,10.64
1987-10-01,10.72
1987-11-01,10.15
1987-12-01,10.22
1988-01-01,9.8
1988-02-01,9.48
1988-03-01,9.63
1988-04-01,10.04
1988-05-01,10.39
1988-06-01,10.17
1988-07-01,10.28
1988-08-01,10.29
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.84
1989-01-01,9.83
1989-02-01,9.89
1989-03-01,9.95
1989-04-01,9.78
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.12
1989-08-01,9.11
1989-09-01,9.14
1989-10-01,9.04
1989-11-01,8.95
1989-12-01,8.95
1990-01-01,9.12
1990-02-01,9.36
1990-03-01,9.47
1990-04-01,9.6
1990-05-01,9.73
1990-06-01,9.55
1990-07-01,9.58
1990-08-01,10.08
1990-09-01,10.26
1990-10-01,10.3
1990-11-01,10.1
1990-12-01,9.82
1991-01-01,9.79
1991-02-01,9.5
1991-03-01,9.71
1991-04-01,9.53
1991-05-01,9.61
1991-06-01,9.78
1991-07-01,9.75
1991-08-01,9.49
1991-09-01,9.35
1991-10-01,9.46
1991-11-01,9.49
1991-12-01,9.32
1992-01-01,9.2
1992-02-01,9.31
1992-03-01,9.32
1992-04-01,9.26
1992-05-01,9.17
1992-06-01,9.09
1992-07-01,8.99
1992-08-01,8.86
1992-09-01,8.84
1992-10-01,9.1
1992-11-01,9.07
1992-12-01,8.8
