"Date","HQMCB32Y6M"
1984-01-01,9.81
1984-02-01,11
1984-03-01,11.38
1984-04-01,11.61
1984-05-01,12.47
1984-06-01,12.65
1984-07-01,12.55
1984-08-01,12.09
1984-09-01,12.41
1984-10-01,10.86
1984-11-01,10.71
1984-12-01,11.46
1985-01-01,11.15
1985-02-01,10.35
1985-03-01,10.62
1985-04-01,10.46
1985-05-01,10.36
1985-06-01,9.95
1985-07-01,10.82
1985-08-01,11.08
1985-09-01,11.5
1985-10-01,11.36
1985-11-01,10.9
1985-12-01,10.37
1986-01-01,9.56
1986-02-01,9.64
1986-03-01,8.81
1986-04-01,8.5
1986-05-01,9.25
1986-06-01,9.84
1986-07-01,9.56
1986-08-01,9.69
1986-09-01,9.84
1986-10-01,9.96
1986-11-01,9.72
1986-12-01,9.44
1987-01-01,9.32
1987-02-01,9.28
1987-03-01,9.26
1987-04-01,10.04
1987-05-01,10.71
1987-06-01,10.34
1987-07-01,10.17
1987-08-01,10.27
1987-09-01,10.55
1987-10-01,10.58
1987-11-01,9.99
1987-12-01,10.1
1988-01-01,9.59
1988-02-01,9.36
1988-03-01,9.58
1988-04-01,10.12
1988-05-01,10.49
1988-06-01,10.2
1988-07-01,10.35
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.81
1989-01-01,9.84
1989-02-01,9.92
1989-03-01,9.93
1989-04-01,9.75
1989-05-01,9.63
1989-06-01,9.24
1989-07-01,9.22
1989-08-01,9.2
1989-09-01,9.2
1989-10-01,9.1
1989-11-01,9
1989-12-01,8.95
1990-01-01,9.07
1990-02-01,9.31
1990-03-01,9.49
1990-04-01,9.62
1990-05-01,9.83
1990-06-01,9.64
1990-07-01,9.69
1990-08-01,10.32
1990-09-01,10.52
1990-10-01,10.59
1990-11-01,10.31
1990-12-01,9.99
1991-01-01,9.95
1991-02-01,9.61
1991-03-01,9.87
1991-04-01,9.68
1991-05-01,9.81
1991-06-01,10.03
1991-07-01,9.99
1991-08-01,9.7
1991-09-01,9.57
1991-10-01,9.76
1991-11-01,9.83
1991-12-01,9.79
1992-01-01,9.73
1992-02-01,9.73
1992-03-01,9.69
1992-04-01,9.64
1992-05-01,9.51
1992-06-01,9.46
1992-07-01,9.47
1992-08-01,9.4
1992-09-01,9.45
1992-10-01,9.78
1992-11-01,9.62
1992-12-01,9.23
1993-01-01,9.18
1993-02-01,8.9
1993-03-01,8.62
1993-04-01,8.76
1993-05-01,8.89
1993-06-01,8.73
1993-07-01,8.43
1993-08-01,7.98
1993-09-01,7.84
1993-10-01,7.85
1993-11-01,8.09
1993-12-01,8.02
1994-01-01,8.04
1994-02-01,8.12
1994-03-01,8.39
1994-04-01,8.68
1994-05-01,8.66
1994-06-01,8.75
1994-07-01,8.86
1994-08-01,8.79
1994-09-01,9.09
1994-10-01,9.2
1994-11-01,9.21
1994-12-01,8.81
1995-01-01,8.84
1995-02-01,8.77
1995-03-01,8.81
1995-04-01,8.8
1995-05-01,8.37
1995-06-01,8.04
1995-07-01,8.24
1995-08-01,8.36
1995-09-01,8.12
1995-10-01,7.84
1995-11-01,7.7
1995-12-01,7.49
1996-01-01,7.48
1996-02-01,7.82
1996-03-01,8.14
1996-04-01,8.27
1996-05-01,8.26
1996-06-01,8.34
1996-07-01,8.28
1996-08-01,8.08
1996-09-01,8.29
1996-10-01,8.07
1996-11-01,7.77
1996-12-01,7.83
1997-01-01,8.03
1997-02-01,7.92
1997-03-01,8.16
1997-04-01,8.35
1997-05-01,8.25
1997-06-01,8.1
1997-07-01,7.79
1997-08-01,7.82
1997-09-01,7.76
1997-10-01,7.62
1997-11-01,7.43
1997-12-01,7.25
1998-01-01,7.18
1998-02-01,7.26
1998-03-01,7.25
1998-04-01,7.2
1998-05-01,7.16
1998-06-01,6.94
1998-07-01,7
1998-08-01,7.03
1998-09-01,7.24
1998-10-01,7.39
1998-11-01,7.38
1998-12-01,7.13
1999-01-01,7.13
1999-02-01,7.17
1999-03-01,7.34
1999-04-01,7.33
1999-05-01,7.55
1999-06-01,7.78
1999-07-01,7.77
1999-08-01,7.97
1999-09-01,8.1
1999-10-01,8.23
1999-11-01,7.94
1999-12-01,8.05
2000-01-01,8.11
2000-02-01,7.96
2000-03-01,8.1
2000-04-01,8.15
2000-05-01,8.52
2000-06-01,8.13
2000-07-01,8
2000-08-01,8.01
2000-09-01,8.23
2000-10-01,8.33
2000-11-01,8.31
2000-12-01,8.22
2001-01-01,7.96
2001-02-01,7.88
2001-03-01,7.88
2001-04-01,8.14
2001-05-01,8.01
2001-06-01,7.83
2001-07-01,7.78
2001-08-01,7.71
2001-09-01,8.15
2001-10-01,7.82
2001-11-01,7.42
2001-12-01,7.38
2002-01-01,7.2
2002-02-01,7.13
2002-03-01,7.41
2002-04-01,7.47
2002-05-01,7.5
2002-06-01,7.45
2002-07-01,7.68
2002-08-01,7.61
2002-09-01,7.19
2002-10-01,7.58
