"Date","EXPINF7YR"
1982-01-01,6.3875828
1982-02-01,6.2847014
1982-03-01,5.8669328
1982-04-01,5.9221902
1982-05-01,5.8578927
1982-06-01,5.7793914
1982-07-01,6.1298669
1982-08-01,5.8945918
1982-09-01,5.9061399
1982-10-01,5.4614441
1982-11-01,4.8280513
1982-12-01,4.9637644
1983-01-01,4.834489
1983-02-01,4.9607616
1983-03-01,4.6859689
1983-04-01,4.8448827
1983-05-01,4.6483229
1983-06-01,4.8025478
1983-07-01,4.9880195
1983-08-01,5.1587987
1983-09-01,5.2392096
1983-10-01,5.1037855
1983-11-01,5.201148
1983-12-01,5.2197364
1984-01-01,5.2054168
1984-02-01,5.1611622
1984-03-01,5.2901224
1984-04-01,5.4629297
1984-05-01,5.5963652
1984-06-01,5.8891892
1984-07-01,5.9028685
1984-08-01,5.5667028
1984-09-01,5.5782959
1984-10-01,5.3754146
1984-11-01,5.1371557
1984-12-01,5.148555
1985-01-01,5.2266831
1985-02-01,5.1414651
1985-03-01,5.3781398
1985-04-01,5.1356877
1985-05-01,5.0853463
1985-06-01,4.6875183
1985-07-01,4.650507
1985-08-01,4.8014896
1985-09-01,4.7130603
1985-10-01,4.7016173
1985-11-01,4.5799428
1985-12-01,4.4344159
1986-01-01,4.1959925
1986-02-01,4.1819705
1986-03-01,3.7855218
1986-04-01,3.5762991
1986-05-01,3.6187826
1986-06-01,3.9679242
1986-07-01,3.7131291
1986-08-01,3.6623662
1986-09-01,3.4665995
1986-10-01,3.6637731
1986-11-01,3.5709855
1986-12-01,3.5199553
1987-01-01,3.5525521
1987-02-01,3.5551948
1987-03-01,3.4025832
1987-04-01,3.6624746
1987-05-01,4.0266379
1987-06-01,3.9630908
1987-07-01,4.0187579
1987-08-01,4.1133598
1987-09-01,4.2184479
1987-10-01,4.3358833
1987-11-01,4.2197866
1987-12-01,4.3070289
1988-01-01,4.2475872
1988-02-01,3.8923971
1988-03-01,3.849939
1988-04-01,4.0766972
1988-05-01,4.12045
1988-06-01,4.1854757
1988-07-01,4.1503571
1988-08-01,4.1696049
1988-09-01,4.255769
1988-10-01,4.1327318
1988-11-01,4.0756848
1988-12-01,4.2115805
1989-01-01,4.3742096
1989-02-01,4.2745153
1989-03-01,4.4207218
1989-04-01,4.3730594
1989-05-01,4.2206223
1989-06-01,4.0533926
1989-07-01,3.8305905
1989-08-01,3.6567588
1989-09-01,3.8688906
1989-10-01,3.9094386
1989-11-01,3.7564423
1989-12-01,3.7134571
1990-01-01,3.869291
1990-02-01,4.0616204
1990-03-01,4.030278
1990-04-01,4.0390144
1990-05-01,4.2197315
1990-06-01,4.0303529
1990-07-01,3.9398
1990-08-01,3.9016779
1990-09-01,4.1752097
1990-10-01,4.109808
1990-11-01,4.0883514
1990-12-01,3.9636543
1991-01-01,3.8648847
1991-02-01,3.7748124
1991-03-01,3.9146321
1991-04-01,3.8168975
1991-05-01,3.8218591
1991-06-01,3.8990609
1991-07-01,3.9413842
1991-08-01,3.9002774
1991-09-01,3.7260977
