"Date","HQMCB4Y6M"
1984-01-01,11.97
1984-02-01,12.17
1984-03-01,12.49
1984-04-01,12.84
1984-05-01,13.59
1984-06-01,14.03
1984-07-01,13.96
1984-08-01,13.27
1984-09-01,13.14
1984-10-01,12.73
1984-11-01,12.19
1984-12-01,11.98
1985-01-01,11.89
1985-02-01,11.55
1985-03-01,11.86
1985-04-01,11.49
1985-05-01,11.04
1985-06-01,10.51
1985-07-01,10.55
1985-08-01,10.8
1985-09-01,10.8
1985-10-01,10.72
1985-11-01,10.39
1985-12-01,9.89
1986-01-01,9.74
1986-02-01,9.46
1986-03-01,8.86
1986-04-01,8.58
1986-05-01,8.72
1986-06-01,8.96
1986-07-01,8.44
1986-08-01,8.29
1986-09-01,8.25
1986-10-01,8.13
1986-11-01,7.84
1986-12-01,7.68
1987-01-01,7.62
1987-02-01,7.68
1987-03-01,7.65
1987-04-01,8.2
1987-05-01,8.81
1987-06-01,8.74
1987-07-01,8.7
1987-08-01,8.92
1987-09-01,9.51
1987-10-01,9.79
1987-11-01,9.26
1987-12-01,9.33
1988-01-01,9.11
1988-02-01,8.72
1988-03-01,8.77
1988-04-01,9.02
1988-05-01,9.19
1988-06-01,9.2
1988-07-01,9.32
1988-08-01,9.49
1988-09-01,9.39
1988-10-01,9.28
1988-11-01,9.51
1988-12-01,9.78
1989-01-01,9.88
1989-02-01,9.93
1989-03-01,10.2
1989-04-01,10.21
1989-05-01,9.9
1989-06-01,9.31
1989-07-01,8.98
1989-08-01,9
1989-09-01,9.15
1989-10-01,8.96
1989-11-01,8.82
1989-12-01,8.82
1990-01-01,9.11
1990-02-01,9.37
1990-03-01,9.48
1990-04-01,9.65
1990-05-01,9.67
1990-06-01,9.37
1990-07-01,9.37
1990-08-01,9.44
1990-09-01,9.52
1990-10-01,9.64
1990-11-01,9.53
1990-12-01,9.25
1991-01-01,9.23
1991-02-01,8.97
1991-03-01,8.96
1991-04-01,8.73
1991-05-01,8.68
1991-06-01,8.8
1991-07-01,8.85
1991-08-01,8.41
1991-09-01,8.08
1991-10-01,7.64
1991-11-01,7.49
1991-12-01,7.22
1992-01-01,7.13
1992-02-01,7.5
1992-03-01,7.74
1992-04-01,7.59
1992-05-01,7.48
1992-06-01,7.28
1992-07-01,6.74
1992-08-01,6.49
1992-09-01,6.27
1992-10-01,6.48
1992-11-01,6.91
1992-12-01,6.9
1993-01-01,6.7
1993-02-01,6.24
1993-03-01,5.97
1993-04-01,5.87
1993-05-01,5.91
1993-06-01,5.93
1993-07-01,5.77
1993-08-01,5.67
1993-09-01,5.4
1993-10-01,5.36
1993-11-01,5.66
1993-12-01,5.68
1994-01-01,5.56
1994-02-01,5.86
1994-03-01,6.41
1994-04-01,7.11
1994-05-01,7.37
1994-06-01,7.3
1994-07-01,7.48
1994-08-01,7.45
1994-09-01,7.65
1994-10-01,7.97
1994-11-01,8.3
1994-12-01,8.4
1995-01-01,8.41
1995-02-01,8.03
1995-03-01,7.65
1995-04-01,7.41
1995-05-01,6.95
1995-06-01,6.49
1995-07-01,6.59
1995-08-01,6.82
1995-09-01,6.56
1995-10-01,6.39
1995-11-01,6.22
1995-12-01,6.04
1996-01-01,5.89
1996-02-01,5.89
1996-03-01,6.51
1996-04-01,6.82
1996-05-01,6.97
1996-06-01,7.16
1996-07-01,7.09
1996-08-01,6.85
1996-09-01,7.07
1996-10-01,6.72
1996-11-01,6.43
1996-12-01,6.55
1997-01-01,6.8
1997-02-01,6.65
1997-03-01,6.98
1997-04-01,7.21
1997-05-01,7.02
1997-06-01,6.81
1997-07-01,6.55
1997-08-01,6.62
1997-09-01,6.56
1997-10-01,6.42
1997-11-01,6.38
1997-12-01,6.34
1998-01-01,6
1998-02-01,6.08
1998-03-01,6.18
1998-04-01,6.18
1998-05-01,6.19
1998-06-01,6.1
1998-07-01,6.06
1998-08-01,5.96
1998-09-01,5.56
1998-10-01,5.5
1998-11-01,5.75
1998-12-01,5.58
1999-01-01,5.65
1999-02-01,5.88
1999-03-01,6.09
1999-04-01,5.99
1999-05-01,6.34
1999-06-01,6.8
1999-07-01,6.72
1999-08-01,7.01
1999-09-01,6.96
1999-10-01,7.15
1999-11-01,7
1999-12-01,7.19
2000-01-01,7.57
2000-02-01,7.76
2000-03-01,7.68
2000-04-01,7.57
2000-05-01,8.1
2000-06-01,7.7
2000-07-01,7.6
2000-08-01,7.45
2000-09-01,7.27
2000-10-01,7.21
2000-11-01,7.26
2000-12-01,6.83
2001-01-01,6.47
2001-02-01,6.39
2001-03-01,6.12
2001-04-01,6.14
2001-05-01,6.25
2001-06-01,6.1
2001-07-01,6.02
2001-08-01,5.74
2001-09-01,5.51
2001-10-01,5.27
2001-11-01,5.25
2001-12-01,5.62
2002-01-01,5.5
2002-02-01,5.48
2002-03-01,5.83
2002-04-01,5.68
2002-05-01,5.54
2002-06-01,5.17
2002-07-01,4.93
2002-08-01,4.64
2002-09-01,4.26
2002-10-01,4.48
2002-11-01,4.41
2002-12-01,4.21
2003-01-01,4.09
2003-02-01,3.83
2003-03-01,3.68
2003-04-01,3.72
2003-05-01,3.23
2003-06-01,2.95
2003-07-01,3.47
2003-08-01,4.05
2003-09-01,3.8
2003-10-01,3.75
2003-11-01,3.83
2003-12-01,3.79
2004-01-01,3.61
2004-02-01,3.58
2004-03-01,3.29
2004-04-01,3.89
2004-05-01,4.44
2004-06-01,4.54
2004-07-01,4.3
2004-08-01,4.11
2004-09-01,3.95
2004-10-01,3.93
2004-11-01,4.07
2004-12-01,4.1
2005-01-01,4.2
2005-02-01,4.26
2005-03-01,4.66
2005-04-01,4.6
2005-05-01,4.49
2005-06-01,4.4
2005-07-01,4.59
2005-08-01,4.7
2005-09-01,4.62
2005-10-01,4.95
2005-11-01,5.1
2005-12-01,5.07
2006-01-01,5.03
2006-02-01,5.25
2006-03-01,5.36
2006-04-01,5.55
2006-05-01,5.64
2006-06-01,5.74
2006-07-01,5.72
2006-08-01,5.5
2006-09-01,5.33
2006-10-01,5.34
2006-11-01,5.21
2006-12-01,5.12
2007-01-01,5.33
2007-02-01,5.27
2007-03-01,5.1
2007-04-01,5.23
2007-05-01,5.32
2007-06-01,5.71
2007-07-01,5.68
2007-08-01,5.54
2007-09-01,5.45
2007-10-01,5.33
2007-11-01,5.15
2007-12-01,5.19
2008-01-01,4.78
2008-02-01,4.73
2008-03-01,4.93
2008-04-01,5.17
2008-05-01,5.25
2008-06-01,5.63
2008-07-01,5.91
2008-08-01,5.93
2008-09-01,6.58
2008-10-01,8.11
2008-11-01,7.66
2008-12-01,6.9
2009-01-01,5.8
2009-02-01,6.06
2009-03-01,6.67
2009-04-01,6.03
2009-05-01,5.35
2009-06-01,5.06
2009-07-01,4.48
2009-08-01,4.14
2009-09-01,3.78
2009-10-01,3.7
2009-11-01,3.49
2009-12-01,3.52
2010-01-01,3.5
2010-02-01,3.52
2010-03-01,3.5
2010-04-01,3.5
2010-05-01,3.44
2010-06-01,3.42
2010-07-01,3.05
2010-08-01,2.69
2010-09-01,2.66
2010-10-01,2.41
2010-11-01,2.57
2010-12-01,3.13
2011-01-01,3.06
2011-02-01,3.21
2011-03-01,3.05
2011-04-01,3.09
2011-05-01,2.8
2011-06-01,2.74
2011-07-01,2.75
2011-08-01,2.77
2011-09-01,2.86
2011-10-01,2.98
2011-11-01,2.82
2011-12-01,2.89
2012-01-01,2.61
2012-02-01,2.26
2012-03-01,2.28
2012-04-01,2.22
2012-05-01,2.24
2012-06-01,2.21
2012-07-01,1.7
2012-08-01,1.6
2012-09-01,1.47
2012-10-01,1.38
2012-11-01,1.37
2012-12-01,1.42
2013-01-01,1.47
2013-02-01,1.5
2013-03-01,1.47
2013-04-01,1.38
2013-05-01,1.47
2013-06-01,1.93
2013-07-01,2.13
2013-08-01,2.2
2013-09-01,2.3
2013-10-01,2.04
2013-11-01,2
2013-12-01,2.12
2014-01-01,2.09
2014-02-01,1.98
2014-03-01,2.08
2014-04-01,2.09
2014-05-01,1.97
2014-06-01,2.05
2014-07-01,2.07
2014-08-01,2.03
2014-09-01,2.22
2014-10-01,2.06
2014-11-01,2.18
2014-12-01,2.22
2015-01-01,1.97
2015-02-01,1.99
2015-03-01,2.03
2015-04-01,1.86
2015-05-01,2.06
2015-06-01,2.34
2015-07-01,2.37
2015-08-01,2.39
2015-09-01,2.36
2015-10-01,2.25
2015-11-01,2.41
2015-12-01,2.39
2016-01-01,2.3
2016-02-01,2.17
2016-03-01,2.13
2016-04-01,1.88
2016-05-01,1.92
2016-06-01,1.83
2016-07-01,1.69
2016-08-01,1.71
2016-09-01,1.78
2016-10-01,1.9
2016-11-01,2.25
2016-12-01,2.58
2017-01-01,2.53
2017-02-01,2.48
2017-03-01,2.57
2017-04-01,2.4
2017-05-01,2.38
2017-06-01,2.32
2017-07-01,2.36
2017-08-01,2.29
2017-09-01,2.32
2017-10-01,2.41
2017-11-01,2.53
2017-12-01,2.64
2018-01-01,2.8
2018-02-01,3.07
2018-03-01,3.24
2018-04-01,3.32
2018-05-01,3.45
2018-06-01,3.45
2018-07-01,3.44
2018-08-01,3.37
2018-09-01,3.48
2018-10-01,3.62
2018-11-01,3.69
2018-12-01,3.58
2019-01-01,3.37
2019-02-01,3.13
2019-03-01,2.96
2019-04-01,2.89
2019-05-01,2.82
2019-06-01,2.49
2019-07-01,2.39
2019-08-01,2.12
2019-09-01,2.18
2019-10-01,2.1
2019-11-01,2.16
2019-12-01,2.14
2020-01-01,2.01
2020-02-01,1.81
2020-03-01,2.27
2020-04-01,1.7
2020-05-01,1.34
2020-06-01,0.97
2020-07-01,0.8
2020-08-01,0.71
2020-09-01,0.71
2020-10-01,0.76
2020-11-01,0.77
2020-12-01,0.75
2021-01-01,0.77
2021-02-01,0.85
2021-03-01,1.17
2021-04-01,1.16
2021-05-01,1.09
2021-06-01,1.07
2021-07-01,1.02
2021-08-01,1.06
2021-09-01,1.13
2021-10-01,1.36
2021-11-01,1.5
2021-12-01,1.59
2022-01-01,1.91
2022-02-01,2.32
2022-03-01,2.83
2022-04-01,3.48
2022-05-01,3.72
2022-06-01,4.08
2022-07-01,3.92
2022-08-01,3.97
2022-09-01,4.67
2022-10-01,5.28
2022-11-01,5.09
2022-12-01,4.75
2023-01-01,4.6
2023-02-01,4.83
2023-03-01,4.87
2023-04-01,4.57
2023-05-01,4.69
2023-06-01,4.97
2023-07-01,5.07
2023-08-01,5.22
2023-09-01,5.39
2023-10-01,5.74
2023-11-01,5.38
