"Date","M13022USM156NNBR"
1915-01-01,5.16
1915-02-01,5.34
1915-03-01,5.28
1915-04-01,5.25
1915-05-01,5.35
1915-06-01,5.4
1915-07-01,5.47
1915-08-01,5.53
1915-09-01,5.52
1915-10-01,5.23
1915-11-01,5.01
1915-12-01,5.05
1916-01-01,5.07
1916-02-01,5.09
1916-03-01,5.1
1916-04-01,5.17
1916-05-01,5.13
1916-06-01,5.14
1916-07-01,5.19
1916-08-01,5.21
1916-09-01,5.21
1916-10-01,5.1
1916-11-01,5.05
1916-12-01,5.09
1917-01-01,4.99
1917-02-01,5.14
1917-03-01,5.16
1917-04-01,5.29
1917-05-01,5.46
1917-06-01,5.52
1917-07-01,5.54
1917-08-01,5.58
1917-09-01,5.73
1917-10-01,5.81
1917-11-01,6.12
1917-12-01,6.23
1918-01-01,6.2
1918-02-01,6.14
1918-03-01,6.23
1918-04-01,6.19
1918-05-01,6.09
1918-06-01,6.11
1918-07-01,6.14
1918-08-01,6.13
1918-09-01,6.28
1918-10-01,6.01
1918-11-01,5.57
1918-12-01,5.63
1919-01-01,5.77
1919-02-01,5.84
1919-03-01,5.9
1919-04-01,5.96
1919-05-01,5.8
1919-06-01,5.82
1919-07-01,5.93
1919-08-01,6.16
1919-09-01,6.23
1919-10-01,6.12
1919-11-01,6.37
1919-12-01,6.59
1920-01-01,6.48
1920-02-01,6.76
1920-03-01,6.66
1920-04-01,7.01
1920-05-01,7.24
1920-06-01,7.16
1920-07-01,7.18
1920-08-01,7.05
1920-09-01,6.7
1920-10-01,6.37
1920-11-01,6.57
1920-12-01,6.92
1921-01-01,6.57
1921-02-01,6.68
1921-03-01,6.76
1921-04-01,6.76
1921-05-01,6.68
1921-06-01,6.88
1921-07-01,6.66
1921-08-01,6.55
1921-09-01,6.38
1921-10-01,6.37
1921-11-01,6.08
1921-12-01,5.92
1922-01-01,5.84
1922-02-01,5.84
1922-03-01,5.71
1922-04-01,5.54
1922-05-01,5.49
1922-06-01,5.56
1922-07-01,5.47
1922-08-01,5.33
1922-09-01,5.34
1922-10-01,5.46
1922-11-01,5.67
1922-12-01,5.69
1923-01-01,5.73
1923-02-01,5.77
1923-03-01,5.93
1923-04-01,5.93
1923-05-01,5.91
1923-06-01,5.88
1923-07-01,5.91
1923-08-01,5.9
1923-09-01,5.99
1923-10-01,6.03
1923-11-01,5.99
1923-12-01,5.94
1924-01-01,5.85
1924-02-01,5.82
1924-03-01,5.81
1924-04-01,5.75
1924-05-01,5.66
1924-06-01,5.52
1924-07-01,5.44
1924-08-01,5.44
1924-09-01,5.43
1924-10-01,5.38
1924-11-01,5.33
1924-12-01,5.36
1925-01-01,5.32
1925-02-01,5.26
1925-03-01,5.3
1925-04-01,5.27
1925-05-01,5.16
1925-06-01,5.14
1925-07-01,5.21
1925-08-01,5.26
1925-09-01,5.2
1925-10-01,5.21
1925-11-01,5.15
1925-12-01,5.11
1926-01-01,5.05
1926-02-01,4.99
1926-03-01,5.02
1926-04-01,4.92
1926-05-01,4.88
1926-06-01,4.87
1926-07-01,4.91
1926-08-01,4.93
1926-09-01,4.92
1926-10-01,4.92
1926-11-01,4.86
1926-12-01,4.85
1927-01-01,4.79
1927-02-01,4.8
1927-03-01,4.78
1927-04-01,4.74
1927-05-01,4.72
1927-06-01,4.76
1927-07-01,4.75
1927-08-01,4.68
1927-09-01,4.65
1927-10-01,4.59
1927-11-01,4.55
1927-12-01,4.52
1928-01-01,4.51
1928-02-01,4.51
1928-03-01,4.5
1928-04-01,4.55
1928-05-01,4.6
1928-06-01,4.74
1928-07-01,4.81
1928-08-01,4.94
1928-09-01,4.85
1928-10-01,4.88
1928-11-01,4.81
1928-12-01,4.89
1929-01-01,4.92
1929-02-01,4.99
1929-03-01,5.06
1929-04-01,5.05
1929-05-01,5.06
1929-06-01,5.09
1929-07-01,5.09
1929-08-01,5.18
1929-09-01,5.15
1929-10-01,5.04
1929-11-01,4.99
1929-12-01,4.84
1930-01-01,4.86
1930-02-01,4.84
1930-03-01,4.76
1930-04-01,4.74
1930-05-01,4.73
1930-06-01,4.71
1930-07-01,4.7
1930-08-01,4.6
1930-09-01,4.53
1930-10-01,4.57
1930-11-01,4.66
1930-12-01,4.83
1931-01-01,4.62
1931-02-01,4.63
1931-03-01,4.62
1931-04-01,4.76
1931-05-01,4.85
1931-06-01,5.1
1931-07-01,4.98
1931-08-01,5.65
1931-09-01,6.24
1931-10-01,7.08
1931-11-01,7.54
1931-12-01,10.23
1932-01-01,8.6
1932-02-01,8.42
1932-03-01,8.59
1932-04-01,11.65
1932-05-01,14.65
1932-06-01,15.11
1932-07-01,14.59
1932-08-01,10.91
1932-09-01,10.85
1932-10-01,13.43
1932-11-01,14.3
1932-12-01,16.53
1933-01-01,15.41
1933-02-01,15.89
1933-03-01,16.72
1933-04-01,17.61
1933-05-01,13.07
1933-06-01,6.75
1933-07-01,6.03
1933-08-01,6.09
1933-09-01,6.42
1933-10-01,6.85
1933-11-01,7.58
1933-12-01,6.98
1934-01-01,6.21
1934-02-01,5.62
1934-03-01,5.56
1934-04-01,5.41
1934-05-01,5.57
1934-06-01,5.6
1934-07-01,5.72
1934-08-01,6.19
1934-09-01,6.44
1934-10-01,6.2
1934-11-01,6.3
1934-12-01,6.19
1935-01-01,6.09
1935-02-01,6.43
1935-03-01,7.29
1935-04-01,7.4
1935-05-01,7.32
1935-06-01,7.01
1935-07-01,7.14
1935-08-01,7.07
1935-09-01,7.2
1935-10-01,7.8
1935-11-01,7.03
1935-12-01,6.67
1936-01-01,5.97
1936-02-01,5.47
1936-03-01,5.38
1936-04-01,5.66
1936-05-01,5.68
1936-06-01,5.53
1936-07-01,5.37
1936-08-01,5.14
1936-09-01,4.95
1936-10-01,4.81
1936-11-01,4.86
1936-12-01,4.85
1937-01-01,4.83
1937-02-01,4.86
1937-03-01,5
1937-04-01,5.25
1937-05-01,5.3
1937-06-01,5.43
1937-07-01,5.45
1937-08-01,5.71
1937-09-01,6.22
1937-10-01,7.18
1937-11-01,8.48
1937-12-01,8.47
1938-01-01,9.46
1938-02-01,9.53
1938-03-01,10.57
1938-04-01,11.31
1938-05-01,10.48
1938-06-01,13.09
1938-07-01,10.23
