"Date","HQMCB13Y6M"
1984-01-01,12.59
1984-02-01,12.5
1984-03-01,12.87
1984-04-01,12.89
1984-05-01,13.19
1984-06-01,13.13
1984-07-01,13.19
1984-08-01,12.83
1984-09-01,12.67
1984-10-01,12.88
1984-11-01,12.58
1984-12-01,12.41
1985-01-01,12.27
1985-02-01,12.36
1985-03-01,12.69
1985-04-01,12.37
1985-05-01,12.07
1985-06-01,11.7
1985-07-01,11.64
1985-08-01,11.5
1985-09-01,11.46
1985-10-01,11.22
1985-11-01,10.83
1985-12-01,10.61
1986-01-01,10.18
1986-02-01,10.01
1986-03-01,9.65
1986-04-01,9.29
1986-05-01,9.2
1986-06-01,9.31
1986-07-01,9.45
1986-08-01,9.28
1986-09-01,9.34
1986-10-01,9.48
1986-11-01,9.38
1986-12-01,9.14
1987-01-01,8.72
1987-02-01,8.76
1987-03-01,8.65
1987-04-01,9.22
1987-05-01,9.67
1987-06-01,9.74
1987-07-01,9.93
1987-08-01,10.19
1987-09-01,10.7
1987-10-01,10.88
1987-11-01,10.35
1987-12-01,10.38
1988-01-01,10.09
1988-02-01,9.62
1988-03-01,9.66
1988-04-01,9.89
1988-05-01,10.19
1988-06-01,10.09
1988-07-01,10.15
1988-08-01,10.25
1988-09-01,10.04
1988-10-01,9.84
1988-11-01,9.86
1988-12-01,9.9
1989-01-01,9.83
1989-02-01,9.86
1989-03-01,10.01
1989-04-01,9.87
1989-05-01,9.68
1989-06-01,9.23
1989-07-01,8.98
1989-08-01,8.97
1989-09-01,9.06
1989-10-01,8.95
1989-11-01,8.88
1989-12-01,8.95
1990-01-01,9.2
1990-02-01,9.43
1990-03-01,9.45
1990-04-01,9.6
1990-05-01,9.61
1990-06-01,9.41
1990-07-01,9.42
1990-08-01,9.7
1990-09-01,9.86
1990-10-01,9.88
1990-11-01,9.78
1990-12-01,9.57
1991-01-01,9.54
1991-02-01,9.32
1991-03-01,9.43
1991-04-01,9.28
1991-05-01,9.28
1991-06-01,9.38
1991-07-01,9.38
1991-08-01,9.15
1991-09-01,8.98
1991-10-01,8.93
1991-11-01,8.91
1991-12-01,8.55
1992-01-01,8.37
1992-02-01,8.63
1992-03-01,8.73
1992-04-01,8.67
1992-05-01,8.62
1992-06-01,8.48
1992-07-01,8.21
1992-08-01,7.98
1992-09-01,7.85
1992-10-01,8
1992-11-01,8.21
1992-12-01,8.09
1993-01-01,7.96
1993-02-01,7.63
1993-03-01,7.37
1993-04-01,7.36
1993-05-01,7.39
1993-06-01,7.3
1993-07-01,7.1
1993-08-01,6.94
1993-09-01,6.63
1993-10-01,6.59
1993-11-01,6.93
1993-12-01,6.94
1994-01-01,6.92
1994-02-01,7.11
1994-03-01,7.6
1994-04-01,8.08
1994-05-01,8.23
1994-06-01,8.17
1994-07-01,8.35
1994-08-01,8.26
1994-09-01,8.49
1994-10-01,8.75
1994-11-01,8.86
1994-12-01,8.65
1995-01-01,8.6
1995-02-01,8.34
1995-03-01,8.14
1995-04-01,8.04
1995-05-01,7.61
1995-06-01,7.21
1995-07-01,7.33
1995-08-01,7.52
1995-09-01,7.21
1995-10-01,7.02
1995-11-01,6.94
1995-12-01,6.7
1996-01-01,6.69
1996-02-01,6.92
1996-03-01,7.3
1996-04-01,7.48
1996-05-01,7.68
1996-06-01,7.83
1996-07-01,7.79
1996-08-01,7.56
1996-09-01,7.74
1996-10-01,7.46
1996-11-01,7.11
1996-12-01,7.22
1997-01-01,7.48
1997-02-01,7.32
1997-03-01,7.56
1997-04-01,7.74
1997-05-01,7.6
1997-06-01,7.37
1997-07-01,7.08
1997-08-01,7.17
1997-09-01,7.05
1997-10-01,6.91
1997-11-01,6.8
1997-12-01,6.7
1998-01-01,6.53
1998-02-01,6.61
1998-03-01,6.66
1998-04-01,6.63
1998-05-01,6.64
1998-06-01,6.46
1998-07-01,6.49
1998-08-01,6.51
1998-09-01,6.33
1998-10-01,6.27
1998-11-01,6.45
1998-12-01,6.21
1999-01-01,6.22
1999-02-01,6.44
1999-03-01,6.65
1999-04-01,6.61
1999-05-01,7
1999-06-01,7.4
1999-07-01,7.34
1999-08-01,7.54
1999-09-01,7.52
1999-10-01,7.65
1999-11-01,7.47
1999-12-01,7.7
2000-01-01,8.02
2000-02-01,7.91
2000-03-01,7.85
2000-04-01,7.81
2000-05-01,8.32
2000-06-01,8
2000-07-01,7.91
2000-08-01,7.76
2000-09-01,7.87
2000-10-01,7.9
2000-11-01,7.85
2000-12-01,7.5
2001-01-01,7.33
2001-02-01,7.22
2001-03-01,7.06
2001-04-01,7.32
2001-05-01,7.38
2001-06-01,7.23
2001-07-01,7.19
2001-08-01,6.98
2001-09-01,7.18
2001-10-01,6.9
2001-11-01,6.67
2001-12-01,6.96
2002-01-01,6.85
2002-02-01,6.76
2002-03-01,7.02
2002-04-01,7.01
2002-05-01,7.02
2002-06-01,6.8
2002-07-01,6.82
2002-08-01,6.64
2002-09-01,6.29
2002-10-01,6.41
2002-11-01,6.24
2002-12-01,6.08
2003-01-01,5.95
2003-02-01,5.82
2003-03-01,5.75
2003-04-01,5.73
2003-05-01,5.3
2003-06-01,5.07
2003-07-01,5.65
2003-08-01,6.12
2003-09-01,5.93
2003-10-01,5.9
2003-11-01,5.85
2003-12-01,5.8
2004-01-01,5.67
2004-02-01,5.61
2004-03-01,5.39
2004-04-01,5.87
2004-05-01,6.26
2004-06-01,6.26
2004-07-01,6.04
2004-08-01,5.82
2004-09-01,5.63
2004-10-01,5.58
2004-11-01,5.61
2004-12-01,5.59
2005-01-01,5.51
2005-02-01,5.34
2005-03-01,5.61
2005-04-01,5.51
2005-05-01,5.35
2005-06-01,5.15
2005-07-01,5.27
2005-08-01,5.32
2005-09-01,5.31
2005-10-01,5.56
2005-11-01,5.65
2005-12-01,5.59
2006-01-01,5.55
2006-02-01,5.66
2006-03-01,5.82
2006-04-01,6.13
2006-05-01,6.26
2006-06-01,6.27
2006-07-01,6.25
2006-08-01,6.04
2006-09-01,5.88
2006-10-01,5.88
2006-11-01,5.72
2006-12-01,5.68
2007-01-01,5.85
2007-02-01,5.86
2007-03-01,5.78
2007-04-01,5.91
2007-05-01,5.94
2007-06-01,6.28
2007-07-01,6.3
2007-08-01,6.29
2007-09-01,6.22
2007-10-01,6.13
2007-11-01,6.13
2007-12-01,6.27
2008-01-01,6.21
2008-02-01,6.4
2008-03-01,6.62
2008-04-01,6.48
2008-05-01,6.59
2008-06-01,6.86
2008-07-01,7.06
2008-08-01,7.06
2008-09-01,7.54
2008-10-01,8.82
2008-11-01,8.51
2008-12-01,7.31
2009-01-01,7.07
2009-02-01,7.22
2009-03-01,7.57
2009-04-01,7.36
2009-05-01,7.32
2009-06-01,6.86
2009-07-01,6.6
2009-08-01,6.26
2009-09-01,5.94
2009-10-01,5.88
2009-11-01,5.89
2009-12-01,5.99
2010-01-01,5.98
2010-02-01,6.1
2010-03-01,5.97
2010-04-01,5.91
2010-05-01,5.69
2010-06-01,5.62
2010-07-01,5.4
2010-08-01,5.14
2010-09-01,5.05
2010-10-01,5.09
2010-11-01,5.25
2010-12-01,5.51
2011-01-01,5.56
2011-02-01,5.64
2011-03-01,5.55
2011-04-01,5.53
2011-05-01,5.31
2011-06-01,5.31
2011-07-01,5.29
2011-08-01,4.88
2011-09-01,4.71
2011-10-01,4.81
2011-11-01,4.76
2011-12-01,4.72
2012-01-01,4.67
2012-02-01,4.65
2012-03-01,4.75
2012-04-01,4.7
2012-05-01,4.47
2012-06-01,4.3
2012-07-01,4.07
2012-08-01,4.15
2012-09-01,4.17
2012-10-01,4.01
2012-11-01,3.93
2012-12-01,4
2013-01-01,4.18
2013-02-01,4.26
2013-03-01,4.26
2013-04-01,4.05
2013-05-01,4.2
2013-06-01,4.67
2013-07-01,4.88
2013-08-01,5.03
2013-09-01,5.07
2013-10-01,4.9
2013-11-01,4.98
2013-12-01,5
2014-01-01,4.83
2014-02-01,4.68
2014-03-01,4.58
2014-04-01,4.45
2014-05-01,4.31
2014-06-01,4.33
2014-07-01,4.23
2014-08-01,4.14
2014-09-01,4.25
2014-10-01,4.08
2014-11-01,4.13
2014-12-01,4.01
2015-01-01,3.71
2015-02-01,3.78
2015-03-01,3.84
2015-04-01,3.81
2015-05-01,4.19
2015-06-01,4.43
2015-07-01,4.45
2015-08-01,4.33
2015-09-01,4.43
2015-10-01,4.35
2015-11-01,4.47
2015-12-01,4.46
2016-01-01,4.44
2016-02-01,4.35
2016-03-01,4.23
2016-04-01,4.01
2016-05-01,3.93
2016-06-01,3.77
2016-07-01,3.57
2016-08-01,3.59
2016-09-01,3.65
2016-10-01,3.75
2016-11-01,4.1
2016-12-01,4.29
2017-01-01,4.15
2017-02-01,4.16
2017-03-01,4.19
2017-04-01,4.03
2017-05-01,4.02
2017-06-01,3.84
2017-07-01,3.89
2017-08-01,3.79
2017-09-01,3.8
2017-10-01,3.83
2017-11-01,3.75
2017-12-01,3.71
2018-01-01,3.8
2018-02-01,4.1
2018-03-01,4.11
2018-04-01,4.16
2018-05-01,4.31
2018-06-01,4.34
2018-07-01,4.36
2018-08-01,4.32
2018-09-01,4.43
2018-10-01,4.55
2018-11-01,4.61
2018-12-01,4.47
2019-01-01,4.45
2019-02-01,4.34
2019-03-01,4.23
2019-04-01,4.09
2019-05-01,3.94
2019-06-01,3.72
2019-07-01,3.57
2019-08-01,3.18
2019-09-01,3.26
2019-10-01,3.26
2019-11-01,3.28
2019-12-01,3.25
2020-01-01,3.11
2020-02-01,2.9
2020-03-01,3.24
2020-04-01,3.15
2020-05-01,3.08
2020-06-01,2.91
2020-07-01,2.55
2020-08-01,2.54
2020-09-01,2.64
2020-10-01,2.71
2020-11-01,2.64
2020-12-01,2.57
2021-01-01,2.7
2021-02-01,2.86
2021-03-01,3.23
2021-04-01,3.16
2021-05-01,3.17
2021-06-01,3.01
2021-07-01,2.8
2021-08-01,2.78
2021-09-01,2.83
2021-10-01,3
2021-11-01,2.96
2021-12-01,2.95
2022-01-01,3.25
2022-02-01,3.58
2022-03-01,3.92
2022-04-01,4.41
2022-05-01,4.79
2022-06-01,4.98
2022-07-01,4.86
2022-08-01,4.79
2022-09-01,5.44
2022-10-01,6
2022-11-01,5.76
2022-12-01,5.29
2023-01-01,5.11
2023-02-01,5.24
2023-03-01,5.3
2023-04-01,5.07
2023-05-01,5.26
2023-06-01,5.34
2023-07-01,5.38
2023-08-01,5.63
2023-09-01,5.77
2023-10-01,6.24
2023-11-01,5.85
