"Date","HQMCB21Y6M"
1984-01-01,11
1984-02-01,11.63
1984-03-01,12
1984-04-01,12.13
1984-05-01,12.73
1984-06-01,12.78
1984-07-01,12.77
1984-08-01,12.36
1984-09-01,12.48
1984-10-01,11.71
1984-11-01,11.5
1984-12-01,11.87
1985-01-01,11.63
1985-02-01,11.23
1985-03-01,11.52
1985-04-01,11.29
1985-05-01,11.1
1985-06-01,10.72
1985-07-01,11.19
1985-08-01,11.25
1985-09-01,11.48
1985-10-01,11.29
1985-11-01,10.85
1985-12-01,10.46
1986-01-01,9.81
1986-02-01,9.79
1986-03-01,9.18
1986-04-01,8.84
1986-05-01,9.22
1986-06-01,9.6
1986-07-01,9.54
1986-08-01,9.54
1986-09-01,9.66
1986-10-01,9.79
1986-11-01,9.63
1986-12-01,9.36
1987-01-01,9.09
1987-02-01,9.09
1987-03-01,9.02
1987-04-01,9.72
1987-05-01,10.28
1987-06-01,10.11
1987-07-01,10.11
1987-08-01,10.27
1987-09-01,10.65
1987-10-01,10.73
1987-11-01,10.16
1987-12-01,10.24
1988-01-01,9.82
1988-02-01,9.49
1988-03-01,9.63
1988-04-01,10.03
1988-05-01,10.38
1988-06-01,10.17
1988-07-01,10.28
1988-08-01,10.29
1988-09-01,10.06
1988-10-01,9.88
1988-11-01,9.86
1988-12-01,9.85
1989-01-01,9.83
1989-02-01,9.89
1989-03-01,9.96
1989-04-01,9.79
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.11
1989-08-01,9.1
1989-09-01,9.14
1989-10-01,9.03
1989-11-01,8.95
1989-12-01,8.95
1990-01-01,9.12
1990-02-01,9.36
1990-03-01,9.47
1990-04-01,9.6
1990-05-01,9.73
1990-06-01,9.54
1990-07-01,9.57
1990-08-01,10.06
1990-09-01,10.24
1990-10-01,10.28
1990-11-01,10.08
1990-12-01,9.81
1991-01-01,9.77
1991-02-01,9.49
1991-03-01,9.7
1991-04-01,9.52
1991-05-01,9.59
1991-06-01,9.76
1991-07-01,9.73
1991-08-01,9.48
1991-09-01,9.34
1991-10-01,9.44
1991-11-01,9.47
1991-12-01,9.28
1992-01-01,9.16
1992-02-01,9.28
1992-03-01,9.29
1992-04-01,9.24
1992-05-01,9.14
1992-06-01,9.06
1992-07-01,8.96
1992-08-01,8.82
1992-09-01,8.8
1992-10-01,9.05
1992-11-01,9.03
1992-12-01,8.76
1993-01-01,8.68
1993-02-01,8.38
1993-03-01,8.11
1993-04-01,8.19
1993-05-01,8.28
1993-06-01,8.15
1993-07-01,7.9
1993-08-01,7.56
1993-09-01,7.35
1993-10-01,7.35
1993-11-01,7.62
1993-12-01,7.6
1994-01-01,7.6
1994-02-01,7.72
1994-03-01,8.08
1994-04-01,8.44
1994-05-01,8.5
1994-06-01,8.53
1994-07-01,8.66
1994-08-01,8.59
1994-09-01,8.86
1994-10-01,9.03
1994-11-01,9.07
1994-12-01,8.75
1995-01-01,8.74
1995-02-01,8.59
1995-03-01,8.54
1995-04-01,8.49
1995-05-01,8.07
1995-06-01,7.71
1995-07-01,7.87
1995-08-01,8.02
1995-09-01,7.75
1995-10-01,7.51
1995-11-01,7.39
1995-12-01,7.17
1996-01-01,7.17
1996-02-01,7.46
1996-03-01,7.8
1996-04-01,7.95
1996-05-01,8.03
1996-06-01,8.14
1996-07-01,8.09
1996-08-01,7.88
1996-09-01,8.08
1996-10-01,7.83
1996-11-01,7.51
1996-12-01,7.59
1997-01-01,7.82
1997-02-01,7.68
1997-03-01,7.92
1997-04-01,8.1
1997-05-01,7.99
1997-06-01,7.8
1997-07-01,7.5
1997-08-01,7.56
1997-09-01,7.47
1997-10-01,7.33
1997-11-01,7.17
1997-12-01,7.03
1998-01-01,6.92
1998-02-01,7
1998-03-01,7.01
1998-04-01,6.97
1998-05-01,6.95
1998-06-01,6.74
1998-07-01,6.79
1998-08-01,6.83
1998-09-01,6.88
1998-10-01,6.93
1998-11-01,7
1998-12-01,6.76
1999-01-01,6.76
1999-02-01,6.88
1999-03-01,7.06
1999-04-01,7.04
1999-05-01,7.34
1999-06-01,7.64
1999-07-01,7.6
1999-08-01,7.8
1999-09-01,7.87
1999-10-01,8
1999-11-01,7.75
