"Date","HQMCB6YR"
1984-01-01,12.34
1984-02-01,12.48
1984-03-01,12.86
1984-04-01,13.17
1984-05-01,13.87
1984-06-01,14.27
1984-07-01,14.16
1984-08-01,13.47
1984-09-01,13.28
1984-10-01,12.92
1984-11-01,12.43
1984-12-01,12.18
1985-01-01,12.09
1985-02-01,11.81
1985-03-01,12.17
1985-04-01,11.84
1985-05-01,11.45
1985-06-01,10.96
1985-07-01,10.96
1985-08-01,11.23
1985-09-01,11.19
1985-10-01,11.13
1985-11-01,10.8
1985-12-01,10.34
1986-01-01,10.13
1986-02-01,9.83
1986-03-01,9.24
1986-04-01,8.96
1986-05-01,9.07
1986-06-01,9.27
1986-07-01,8.75
1986-08-01,8.57
1986-09-01,8.57
1986-10-01,8.45
1986-11-01,8.16
1986-12-01,7.99
1987-01-01,7.93
1987-02-01,7.97
1987-03-01,7.93
1987-04-01,8.49
1987-05-01,9.09
1987-06-01,9.01
1987-07-01,8.99
1987-08-01,9.22
1987-09-01,9.81
1987-10-01,10.12
1987-11-01,9.64
1987-12-01,9.71
1988-01-01,9.5
1988-02-01,9.05
1988-03-01,9.1
1988-04-01,9.36
1988-05-01,9.54
1988-06-01,9.51
1988-07-01,9.6
1988-08-01,9.73
1988-09-01,9.59
1988-10-01,9.46
1988-11-01,9.66
1988-12-01,9.86
1989-01-01,9.91
1989-02-01,9.96
1989-03-01,10.18
1989-04-01,10.16
1989-05-01,9.87
1989-06-01,9.29
1989-07-01,8.99
1989-08-01,9.02
1989-09-01,9.16
1989-10-01,8.99
1989-11-01,8.86
1989-12-01,8.87
1990-01-01,9.17
1990-02-01,9.44
1990-03-01,9.53
1990-04-01,9.69
1990-05-01,9.7
1990-06-01,9.42
1990-07-01,9.45
1990-08-01,9.56
1990-09-01,9.69
1990-10-01,9.84
1990-11-01,9.71
1990-12-01,9.44
1991-01-01,9.4
1991-02-01,9.1
1991-03-01,9.09
1991-04-01,8.91
1991-05-01,8.92
1991-06-01,9.05
1991-07-01,9.09
1991-08-01,8.69
1991-09-01,8.36
1991-10-01,8.03
1991-11-01,7.93
1991-12-01,7.73
1992-01-01,7.66
1992-02-01,7.96
1992-03-01,8.17
1992-04-01,8.06
1992-05-01,7.97
1992-06-01,7.77
1992-07-01,7.3
1992-08-01,7.05
1992-09-01,6.84
1992-10-01,7.06
1992-11-01,7.46
1992-12-01,7.39
1993-01-01,7.21
1993-02-01,6.74
1993-03-01,6.47
1993-04-01,6.39
1993-05-01,6.4
1993-06-01,6.36
1993-07-01,6.17
1993-08-01,6.05
1993-09-01,5.73
1993-10-01,5.69
1993-11-01,6.01
1993-12-01,6.03
1994-01-01,5.94
1994-02-01,6.2
1994-03-01,6.75
1994-04-01,7.47
1994-05-01,7.67
1994-06-01,7.56
1994-07-01,7.75
1994-08-01,7.68
1994-09-01,7.89
1994-10-01,8.2
1994-11-01,8.47
1994-12-01,8.44
1995-01-01,8.46
1995-02-01,8.11
1995-03-01,7.78
1995-04-01,7.57
1995-05-01,7.1
1995-06-01,6.65
1995-07-01,6.77
1995-08-01,6.99
1995-09-01,6.71
1995-10-01,6.53
1995-11-01,6.38
1995-12-01,6.2
1996-01-01,6.09
1996-02-01,6.14
1996-03-01,6.71
1996-04-01,7
1996-05-01,7.16
1996-06-01,7.34
1996-07-01,7.26
1996-08-01,7.03
1996-09-01,7.24
1996-10-01,6.91
1996-11-01,6.59
1996-12-01,6.72
1997-01-01,6.98
1997-02-01,6.81
1997-03-01,7.12
1997-04-01,7.34
1997-05-01,7.16
1997-06-01,6.94
1997-07-01,6.67
1997-08-01,6.76
1997-09-01,6.69
1997-10-01,6.55
1997-11-01,6.49
1997-12-01,6.44
1998-01-01,6.13
1998-02-01,6.21
1998-03-01,6.28
1998-04-01,6.27
1998-05-01,6.28
1998-06-01,6.17
1998-07-01,6.15
1998-08-01,6.08
1998-09-01,5.71
1998-10-01,5.71
1998-11-01,5.89
1998-12-01,5.68
1999-01-01,5.73
1999-02-01,5.97
1999-03-01,6.2
1999-04-01,6.13
1999-05-01,6.49
1999-06-01,6.95
1999-07-01,6.87
1999-08-01,7.17
1999-09-01,7.11
1999-10-01,7.3
1999-11-01,7.11
1999-12-01,7.3
2000-01-01,7.67
2000-02-01,7.81
2000-03-01,7.72
2000-04-01,7.62
2000-05-01,8.17
2000-06-01,7.79
2000-07-01,7.69
2000-08-01,7.52
2000-09-01,7.4
2000-10-01,7.37
2000-11-01,7.4
2000-12-01,6.98
2001-01-01,6.68
2001-02-01,6.6
2001-03-01,6.36
2001-04-01,6.46
2001-05-01,6.6
2001-06-01,6.45
2001-07-01,6.39
2001-08-01,6.14
2001-09-01,6
2001-10-01,5.77
2001-11-01,5.73
2001-12-01,6.1
2002-01-01,5.99
2002-02-01,5.92
2002-03-01,6.22
2002-04-01,6.11
2002-05-01,6.01
2002-06-01,5.68
2002-07-01,5.5
2002-08-01,5.24
2002-09-01,4.81
2002-10-01,5.05
2002-11-01,4.94
2002-12-01,4.77
2003-01-01,4.68
2003-02-01,4.44
2003-03-01,4.3
2003-04-01,4.33
2003-05-01,3.83
2003-06-01,3.54
2003-07-01,4.13
2003-08-01,4.73
2003-09-01,4.49
2003-10-01,4.43
2003-11-01,4.44
2003-12-01,4.4
2004-01-01,4.23
2004-02-01,4.2
2004-03-01,3.9
2004-04-01,4.49
2004-05-01,4.99
2004-06-01,5.05
2004-07-01,4.8
2004-08-01,4.59
2004-09-01,4.39
2004-10-01,4.35
2004-11-01,4.43
2004-12-01,4.43
2005-01-01,4.48
2005-02-01,4.48
2005-03-01,4.86
2005-04-01,4.8
2005-05-01,4.66
2005-06-01,4.55
2005-07-01,4.72
2005-08-01,4.81
2005-09-01,4.75
2005-10-01,5.07
2005-11-01,5.21
2005-12-01,5.17
2006-01-01,5.13
2006-02-01,5.31
2006-03-01,5.45
2006-04-01,5.67
2006-05-01,5.77
2006-06-01,5.84
2006-07-01,5.83
