"Date","HQMCB6Y6M"
1984-01-01,12.45
1984-02-01,12.55
1984-03-01,12.95
1984-04-01,13.22
1984-05-01,13.89
1984-06-01,14.25
1984-07-01,14.15
1984-08-01,13.48
1984-09-01,13.28
1984-10-01,12.98
1984-11-01,12.51
1984-12-01,12.24
1985-01-01,12.15
1985-02-01,11.91
1985-03-01,12.28
1985-04-01,11.96
1985-05-01,11.58
1985-06-01,11.1
1985-07-01,11.08
1985-08-01,11.32
1985-09-01,11.27
1985-10-01,11.2
1985-11-01,10.87
1985-12-01,10.43
1986-01-01,10.2
1986-02-01,9.91
1986-03-01,9.33
1986-04-01,9.06
1986-05-01,9.13
1986-06-01,9.32
1986-07-01,8.84
1986-08-01,8.65
1986-09-01,8.65
1986-10-01,8.55
1986-11-01,8.27
1986-12-01,8.1
1987-01-01,8.02
1987-02-01,8.05
1987-03-01,8
1987-04-01,8.57
1987-05-01,9.15
1987-06-01,9.09
1987-07-01,9.08
1987-08-01,9.32
1987-09-01,9.9
1987-10-01,10.21
1987-11-01,9.75
1987-12-01,9.81
1988-01-01,9.6
1988-02-01,9.14
1988-03-01,9.19
1988-04-01,9.44
1988-05-01,9.63
1988-06-01,9.6
1988-07-01,9.67
1988-08-01,9.8
1988-09-01,9.64
1988-10-01,9.51
1988-11-01,9.7
1988-12-01,9.88
1989-01-01,9.91
1989-02-01,9.96
1989-03-01,10.17
1989-04-01,10.14
1989-05-01,9.85
1989-06-01,9.29
1989-07-01,8.99
1989-08-01,9.02
1989-09-01,9.15
1989-10-01,8.99
1989-11-01,8.87
1989-12-01,8.89
1990-01-01,9.18
1990-02-01,9.45
1990-03-01,9.54
1990-04-01,9.69
1990-05-01,9.7
1990-06-01,9.42
1990-07-01,9.45
1990-08-01,9.58
1990-09-01,9.71
1990-10-01,9.87
1990-11-01,9.74
1990-12-01,9.47
1991-01-01,9.43
1991-02-01,9.13
1991-03-01,9.12
1991-04-01,8.95
1991-05-01,8.97
1991-06-01,9.1
1991-07-01,9.14
1991-08-01,8.75
1991-09-01,8.44
1991-10-01,8.13
1991-11-01,8.05
1991-12-01,7.84
1992-01-01,7.77
1992-02-01,8.06
1992-03-01,8.25
1992-04-01,8.16
1992-05-01,8.08
1992-06-01,7.87
1992-07-01,7.43
1992-08-01,7.17
1992-09-01,6.97
1992-10-01,7.18
1992-11-01,7.57
1992-12-01,7.49
1993-01-01,7.31
1993-02-01,6.85
1993-03-01,6.58
1993-04-01,6.5
1993-05-01,6.51
1993-06-01,6.46
1993-07-01,6.27
1993-08-01,6.15
1993-09-01,5.82
1993-10-01,5.78
1993-11-01,6.1
1993-12-01,6.12
1994-01-01,6.04
1994-02-01,6.29
1994-03-01,6.84
1994-04-01,7.55
1994-05-01,7.74
1994-06-01,7.63
1994-07-01,7.81
1994-08-01,7.74
1994-09-01,7.96
1994-10-01,8.26
1994-11-01,8.51
1994-12-01,8.46
1995-01-01,8.48
1995-02-01,8.13
1995-03-01,7.81
1995-04-01,7.61
1995-05-01,7.15
1995-06-01,6.7
1995-07-01,6.81
1995-08-01,7.03
1995-09-01,6.75
1995-10-01,6.57
1995-11-01,6.43
1995-12-01,6.24
1996-01-01,6.14
1996-02-01,6.22
1996-03-01,6.76
1996-04-01,7.04
1996-05-01,7.21
1996-06-01,7.38
1996-07-01,7.31
1996-08-01,7.08
1996-09-01,7.29
1996-10-01,6.96
1996-11-01,6.64
1996-12-01,6.77
1997-01-01,7.02
1997-02-01,6.85
1997-03-01,7.16
1997-04-01,7.38
1997-05-01,7.2
1997-06-01,6.97
1997-07-01,6.71
1997-08-01,6.8
1997-09-01,6.72
1997-10-01,6.58
1997-11-01,6.52
1997-12-01,6.46
1998-01-01,6.16
1998-02-01,6.24
1998-03-01,6.31
1998-04-01,6.29
1998-05-01,6.31
1998-06-01,6.2
1998-07-01,6.17
1998-08-01,6.11
1998-09-01,5.76
1998-10-01,5.76
1998-11-01,5.93
1998-12-01,5.72
1999-01-01,5.75
1999-02-01,6
1999-03-01,6.24
1999-04-01,6.17
1999-05-01,6.53
1999-06-01,6.99
1999-07-01,6.91
1999-08-01,7.21
1999-09-01,7.15
1999-10-01,7.33
1999-11-01,7.14
1999-12-01,7.34
2000-01-01,7.7
2000-02-01,7.82
2000-03-01,7.73
2000-04-01,7.63
2000-05-01,8.19
2000-06-01,7.81
