"Date","HQMCB29YR"
1984-01-01,10.07
1984-02-01,11.14
1984-03-01,11.52
1984-04-01,11.73
1984-05-01,12.53
1984-06-01,12.68
1984-07-01,12.61
1984-08-01,12.15
1984-09-01,12.43
1984-10-01,11.05
1984-11-01,10.88
1984-12-01,11.54
1985-01-01,11.26
1985-02-01,10.54
1985-03-01,10.82
1985-04-01,10.64
1985-05-01,10.52
1985-06-01,10.12
1985-07-01,10.9
1985-08-01,11.12
1985-09-01,11.49
1985-10-01,11.35
1985-11-01,10.89
1985-12-01,10.39
1986-01-01,9.62
1986-02-01,9.68
1986-03-01,8.89
1986-04-01,8.57
1986-05-01,9.24
1986-06-01,9.79
1986-07-01,9.55
1986-08-01,9.66
1986-09-01,9.8
1986-10-01,9.92
1986-11-01,9.69
1986-12-01,9.42
1987-01-01,9.27
1987-02-01,9.24
1987-03-01,9.2
1987-04-01,9.97
1987-05-01,10.61
1987-06-01,10.29
1987-07-01,10.15
1987-08-01,10.27
1987-09-01,10.57
1987-10-01,10.61
1987-11-01,10.03
1987-12-01,10.12
1988-01-01,9.64
1988-02-01,9.39
1988-03-01,9.59
1988-04-01,10.1
1988-05-01,10.47
1988-06-01,10.19
1988-07-01,10.33
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.89
1988-11-01,9.85
1988-12-01,9.82
1989-01-01,9.84
1989-02-01,9.91
1989-03-01,9.94
1989-04-01,9.76
1989-05-01,9.64
1989-06-01,9.24
1989-07-01,9.2
1989-08-01,9.18
1989-09-01,9.19
1989-10-01,9.09
1989-11-01,8.99
1989-12-01,8.95
1990-01-01,9.08
1990-02-01,9.32
1990-03-01,9.49
1990-04-01,9.61
1990-05-01,9.81
1990-06-01,9.62
1990-07-01,9.66
1990-08-01,10.26
1990-09-01,10.46
1990-10-01,10.53
1990-11-01,10.26
1990-12-01,9.95
1991-01-01,9.91
1991-02-01,9.58
1991-03-01,9.83
1991-04-01,9.65
1991-05-01,9.76
1991-06-01,9.97
1991-07-01,9.93
1991-08-01,9.65
1991-09-01,9.52
1991-10-01,9.69
1991-11-01,9.75
