"Date","HQMCB44Y6M"
1984-01-01,9.24
1984-02-01,10.7
1984-03-01,11.08
1984-04-01,11.36
1984-05-01,12.33
1984-06-01,12.56
1984-07-01,12.44
1984-08-01,11.94
1984-09-01,12.37
1984-10-01,10.45
1984-11-01,10.32
1984-12-01,11.26
1985-01-01,10.92
1985-02-01,9.93
1985-03-01,10.19
1985-04-01,10.06
1985-05-01,10
1985-06-01,9.59
1985-07-01,10.64
1985-08-01,10.99
1985-09-01,11.51
1985-10-01,11.39
1985-11-01,10.92
1985-12-01,10.32
1986-01-01,9.44
1986-02-01,9.57
1986-03-01,8.64
1986-04-01,8.33
1986-05-01,9.26
1986-06-01,9.96
1986-07-01,9.57
1986-08-01,9.77
1986-09-01,9.94
1986-10-01,10.05
1986-11-01,9.77
1986-12-01,9.49
1987-01-01,9.44
1987-02-01,9.38
1987-03-01,9.38
1987-04-01,10.21
1987-05-01,10.92
1987-06-01,10.45
1987-07-01,10.21
1987-08-01,10.28
1987-09-01,10.51
1987-10-01,10.51
1987-11-01,9.91
1987-12-01,10.03
1988-01-01,9.48
1988-02-01,9.3
1988-03-01,9.56
1988-04-01,10.16
1988-05-01,10.55
1988-06-01,10.22
1988-07-01,10.39
1988-08-01,10.28
1988-09-01,10.05
1988-10-01,9.9
1988-11-01,9.84
1988-12-01,9.79
1989-01-01,9.84
1989-02-01,9.93
1989-03-01,9.92
1989-04-01,9.73
1989-05-01,9.63
1989-06-01,9.25
1989-07-01,9.27
1989-08-01,9.25
1989-09-01,9.24
1989-10-01,9.13
1989-11-01,9.02
1989-12-01,8.96
1990-01-01,9.04
1990-02-01,9.28
1990-03-01,9.5
1990-04-01,9.62
1990-05-01,9.87
1990-06-01,9.69
1990-07-01,9.75
1990-08-01,10.45
1990-09-01,10.66
1990-10-01,10.74
1990-11-01,10.43
1990-12-01,10.08
1991-01-01,10.04
1991-02-01,9.67
1991-03-01,9.96
1991-04-01,9.76
1991-05-01,9.92
1991-06-01,10.16
1991-07-01,10.11
1991-08-01,9.81
1991-09-01,9.69
1991-10-01,9.93
1991-11-01,10.01
1991-12-01,10.04
1992-01-01,10.01
1992-02-01,9.96
1992-03-01,9.89
1992-04-01,9.84
1992-05-01,9.69
1992-06-01,9.66
1992-07-01,9.72
1992-08-01,9.68
1992-09-01,9.78
1992-10-01,10.15
1992-11-01,9.91
1992-12-01,9.47
1993-01-01,9.43
1993-02-01,9.17
1993-03-01,8.88
1993-04-01,9.05
1993-05-01,9.2
1993-06-01,9.01
1993-07-01,8.7
1993-08-01,8.19
1993-09-01,8.09
1993-10-01,8.11
1993-11-01,8.32
1993-12-01,8.24
1994-01-01,8.26
1994-02-01,8.32
1994-03-01,8.55
1994-04-01,8.8
1994-05-01,8.75
1994-06-01,8.86
1994-07-01,8.97
1994-08-01,8.9
1994-09-01,9.21
1994-10-01,9.29
1994-11-01,9.28
1994-12-01,8.84
1995-01-01,8.88
1995-02-01,8.86
1995-03-01,8.94
1995-04-01,8.95
1995-05-01,8.52
1995-06-01,8.21
1995-07-01,8.43
1995-08-01,8.53
1995-09-01,8.3
1995-10-01,8.01
1995-11-01,7.85
1995-12-01,7.64
1996-01-01,7.64
1996-02-01,8
1996-03-01,8.31
1996-04-01,8.43
1996-05-01,8.38
1996-06-01,8.44
1996-07-01,8.38
1996-08-01,8.19
1996-09-01,8.4
1996-10-01,8.19
1996-11-01,7.9
1996-12-01,7.95
1997-01-01,8.14
1997-02-01,8.04
1997-03-01,8.28
1997-04-01,8.47
1997-05-01,8.38
1997-06-01,8.24
1997-07-01,7.94
1997-08-01,7.96
1997-09-01,7.9
1997-10-01,7.76
1997-11-01,7.55
1997-12-01,7.36
1998-01-01,7.31
1998-02-01,7.39
1998-03-01,7.37
1998-04-01,7.32
1998-05-01,7.27
1998-06-01,7.03
1998-07-01,7.1
1998-08-01,7.14
1998-09-01,7.42
1998-10-01,7.62
1998-11-01,7.57
1998-12-01,7.31
1999-01-01,7.31
1999-02-01,7.32
1999-03-01,7.47
1999-04-01,7.47
1999-05-01,7.66
1999-06-01,7.86
1999-07-01,7.85
1999-08-01,8.06
1999-09-01,8.22
1999-10-01,8.35
1999-11-01,8.03
1999-12-01,8.12
2000-01-01,8.12
2000-02-01,7.97
2000-03-01,8.15
2000-04-01,8.21
2000-05-01,8.56
2000-06-01,8.16
2000-07-01,8.02
2000-08-01,8.06
2000-09-01,8.29
2000-10-01,8.42
2000-11-01,8.4
2000-12-01,8.37
2001-01-01,8.08
2001-02-01,8.01
2001-03-01,8.04
2001-04-01,8.3
2001-05-01,8.13
2001-06-01,7.94
2001-07-01,7.89
2001-08-01,7.86
2001-09-01,8.34
2001-10-01,8
2001-11-01,7.57
2001-12-01,7.47
2002-01-01,7.27
2002-02-01,7.2
2002-03-01,7.48
2002-04-01,7.56
2002-05-01,7.59
2002-06-01,7.58
2002-07-01,7.84
2002-08-01,7.8
2002-09-01,7.37
2002-10-01,7.81
2002-11-01,7.56
2002-12-01,7.34
2003-01-01,7.41
2003-02-01,7.16
2003-03-01,7.22
2003-04-01,7.16
2003-05-01,6.63
2003-06-01,6.56
2003-07-01,7.15
2003-08-01,7.57
2003-09-01,7.28
2003-10-01,7.24
2003-11-01,7.09
2003-12-01,7.06
2004-01-01,6.97
2004-02-01,6.97
2004-03-01,6.84
2004-04-01,7.12
2004-05-01,7.3
2004-06-01,7.18
2004-07-01,7.06
2004-08-01,6.97
2004-09-01,6.79
2004-10-01,6.73
2004-11-01,6.59
2004-12-01,6.45
2005-01-01,6.23
2005-02-01,5.97
2005-03-01,6.18
2005-04-01,6.2
2005-05-01,6.15
2005-06-01,5.92
2005-07-01,6
2005-08-01,6
2005-09-01,6.13
2005-10-01,6.35
2005-11-01,6.42
2005-12-01,6.31
2006-01-01,6.21
2006-02-01,6.14
2006-03-01,6.36
2006-04-01,6.73
2006-05-01,6.85
2006-06-01,6.84
2006-07-01,6.8
2006-08-01,6.65
2006-09-01,6.47
2006-10-01,6.41
2006-11-01,6.11
2006-12-01,6.13
2007-01-01,6.25
2007-02-01,6.15
2007-03-01,6.23
2007-04-01,6.38
2007-05-01,6.36
2007-06-01,6.64
2007-07-01,6.64
2007-08-01,6.7
2007-09-01,6.59
2007-10-01,6.4
2007-11-01,6.51
2007-12-01,6.73
2008-01-01,6.77
2008-02-01,7.12
2008-03-01,7.02
2008-04-01,7.01
2008-05-01,6.78
2008-06-01,6.95
